hapid	haplength	total_reads	total_samples	strain	refid_3D7	snv_dist_from_3D7	indel_dist_from_3D7	refid_DD2	snv_dist_from_DD2	indel_dist_from_DD2	snv_filter	indel_filter	bimera
ASV253	255	2235	87	N	PF3D7_0311900	6	0	PF3D7_0311900	1	0	PASS	PASS	FALSE
ASV254	288	2192	23	N	PfCSP_1	8	0	PfCSP_1	3	0	PASS	PASS	FALSE
ASV255	216	2190	88	N	PF3D7_1125700	1	0	PF3D7_1125700	1	4	PASS	PASS	FALSE
ASV256	255	2098	8	N	PF3D7_0503200	0	6	PF3D7_0503200	3	6	PASS	PASS	FALSE
ASV257	230	2093	11	N	PF3D7_1110200	3	0	PF3D7_1469600	105	5	PASS	PASS	FALSE
ASV258	161	2085	141	3D7	PF3D7_0212800	0	0	PF3D7_0212800	1	0	PASS	PASS	FALSE
ASV259	337	2054	2	N	PfTRAP_1	147	17	PfTRAP_1	149	17	FAIL	PASS	FALSE
ASV260	206	2005	1	N	PF3D7_1252100	2	0	PF3D7_1252100	1	0	PASS	PASS	FALSE
ASV261	179	1902	12	N	PF3D7_0104100_1	3	0	PF3D7_1447900	92	1	PASS	PASS	FALSE
ASV262	245	1893	32	N	PF3D7_1332900	1	0	PF3D7_0311900	105	10	PASS	PASS	FALSE
ASV263	175	1789	44	DD2	PF3D7_1126100_2	1	0	PF3D7_1126100_2	0	0	PASS	PASS	FALSE
ASV264	258	1609	15	3D7	PF3D7_0508900	0	0	PF3D7_0508900	2	0	PASS	PASS	FALSE
ASV265	303	1505	14	3D7	P38	0	0	P38	2	0	PASS	PASS	FALSE
ASV266	234	1497	64	N	PF3D7_1320700	3	0	PF3D7_1320700	1	0	PASS	PASS	FALSE
ASV267	160	1475	2	DD2	PF3D7_1302900	2	0	PF3D7_1302900	0	0	PASS	PASS	FALSE
ASV268	234	1442	57	N	PF3D7_1320700	2	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV269	276	1434	3	DD2	PF3D7_1472300	1	0	PF3D7_1472300	0	0	PASS	PASS	FALSE
ASV270	337	1362	2	N	PfTRAP_1	148	17	PfTRAP_1	150	17	FAIL	PASS	FALSE
ASV271	160	1354	5	N	PF3D7_1302900	3	0	PF3D7_1302900	1	0	PASS	PASS	FALSE
ASV272	188	1341	7	N	PF3D7_1475900	3	0	PF3D7_1475900	1	0	PASS	PASS	FALSE
ASV273	273	1330	2	N	PF3D7_1472300	1	3	PF3D7_1472300	0	3	PASS	PASS	FALSE
ASV274	290	1314	103	DD2	PF3D7_1322200	2	0	PF3D7_1322200	0	0	PASS	PASS	FALSE
ASV275	257	1310	12	DD2	PF3D7_1409700	1	0	PF3D7_1409700	0	0	PASS	PASS	FALSE
ASV276	154	1207	49	3D7	PF3D7_1034900_1	0	0	PF3D7_1034900_1	1	0	PASS	PASS	FALSE
ASV277	288	1195	27	N	PF3D7_0711500	2	0	PF3D7_0711500	1	0	PASS	PASS	FALSE
ASV278	228	1182	52	N	PF3D7_0424400	4	0	PF3D7_0424400	5	0	PASS	PASS	FALSE
ASV279	255	1160	30	DD2	PF3D7_0311900	7	0	PF3D7_0311900	0	0	PASS	PASS	FALSE
ASV280	220	1157	97	N	PF3D7_0830800_2	2	0	PF3D7_0830800_2	1	0	PASS	PASS	FALSE
ASV281	218	1148	28	N	PF3D7_0710400	1	0	PF3D7_0710400	1	0	PASS	PASS	FALSE
ASV282	188	1111	9	3D7	PF3D7_1475900	0	0	PF3D7_1475900	2	0	PASS	PASS	FALSE
ASV283	159	1099	39	3D7	PF3D7_0905600	0	0	PF3D7_1302900	74	1	PASS	PASS	FALSE
ASV284	177	967	21	3D7	PF3D7_0830800_1	0	0	PF3D7_0830800_1	1	0	PASS	PASS	FALSE
ASV285	276	909	2	DD2	PF3D7_0525100	2	0	PF3D7_0525100	0	0	PASS	PASS	FALSE
ASV286	234	894	31	3D7	PF3D7_1320700	0	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV287	216	877	26	N	PF3D7_1125700	1	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV288	230	813	6	N	PF3D7_1110200	3	0	PF3D7_1469600	105	5	PASS	PASS	FALSE
ASV289	301	809	12	N	PF3D7_0217200	1	6	PF3D7_0217200	1	6	PASS	PASS	FALSE
ASV290	218	802	1	N	GEST	1	0	GEST	1	0	PASS	PASS	FALSE
ASV291	203	724	56	3D7	PF3D7_1466200	0	0	PF3D7_1466200	2	0	PASS	PASS	FALSE
ASV292	196	705	2	DD2	PfAMA_1	6	0	PfAMA_1	0	0	PASS	PASS	FALSE
ASV293	276	688	2	DD2	PF3D7_1353100	3	0	PF3D7_1353100	0	0	PASS	PASS	FALSE
ASV294	188	680	4	N	PF3D7_1475900	3	0	PF3D7_1475900	1	0	PASS	PASS	FALSE
ASV295	218	680	2	DD2	GEST	2	0	GEST	0	0	PASS	PASS	FALSE
ASV296	349	671	17	N	PF3D7_0217200	9	42	PF3D7_0217200	1	54	PASS	FAIL	FALSE
ASV297	296	655	20	3D7	PF3D7_1333200	0	0	PF3D7_1322200	122	6	PASS	PASS	FALSE
ASV298	178	649	3	N	PF3D7_1447900	2	0	PF3D7_1447900	3	0	PASS	PASS	FALSE
ASV299	355	639	17	N	PF3D7_0217200	2	48	PF3D7_0217200	1	60	PASS	FAIL	FALSE
ASV300	228	623	9	3D7	PF3D7_0424400	0	0	PF3D7_0424400	1	0	PASS	PASS	FALSE
ASV301	41	612	2	DD2	PfDHPS_2	1	0	PfDHPS_2	0	0	PASS	PASS	FALSE
ASV302	262	609	12	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV303	163	609	2	DD2	PF3D7_1464700	1	0	PF3D7_1464700	0	0	PASS	PASS	FALSE
ASV304	203	586	56	N	PF3D7_1466200	1	0	PF3D7_1466200	1	0	PASS	PASS	FALSE
ASV305	382	556	1	N	PfTRAP_1	134	62	PfTRAP_1	136	62	FAIL	FAIL	FALSE
ASV306	286	550	2	N	PF3D7_1035100	2	0	PF3D7_1035100	5	0	PASS	PASS	FALSE
ASV307	291	515	9	3D7	PF3D7_1126100_1	0	0	PF3D7_1126100_1	2	0	PASS	PASS	FALSE
ASV308	160	483	2	N	PF3D7_1302900	3	0	PF3D7_1302900	3	0	PASS	PASS	TRUE
ASV309	234	460	10	N	PF3D7_1250400	1	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV310	298	453	7	N	PF3D7_0217200	0	9	PF3D7_0217200	9	3	PASS	PASS	FALSE
ASV311	261	444	2	DD2	PF3D7_0503200	3	0	PF3D7_0503200	0	0	PASS	PASS	FALSE
ASV312	147	441	2	N	PF3D7_1022000	1	0	RAMA	75	1	PASS	PASS	FALSE
ASV313	269	420	2	DD2	PF3D7_1352900	3	0	PF3D7_1352900	0	0	PASS	PASS	FALSE
ASV314	172	416	1	N	PF3D7_0401900	2	0	PF3D7_0401900	2	36	PASS	PASS	FALSE
ASV315	178	397	1	N	PF3D7_1447900	1	0	PF3D7_1447900	2	0	PASS	PASS	FALSE
ASV316	73	383	2	3D7	PfMDR1_2	0	0	PfDHPS_2	19	32	PASS	PASS	FALSE
ASV317	168	374	15	N	PF3D7_0905600	5	9	PfDHFR_2	83	2	PASS	PASS	FALSE
ASV318	263	360	2	DD2	PF3D7_1302700	2	0	PF3D7_1302700	0	0	PASS	PASS	FALSE
ASV319	266	360	1	N	PF3D7_1211900	2	0	PF3D7_1114900	119	9	PASS	PASS	FALSE
ASV320	203	359	25	DD2	PF3D7_1466200	2	0	PF3D7_1466200	0	0	PASS	PASS	FALSE
ASV321	307	356	11	N	PF3D7_0217200	138	6	PF3D7_0217200	135	12	FAIL	PASS	FALSE
ASV322	257	352	4	N	PF3D7_1409700	1	0	PF3D7_1409700	2	0	PASS	PASS	FALSE
ASV323	263	345	3	3D7	PF3D7_1302700	0	0	PF3D7_1302700	2	0	PASS	PASS	FALSE
ASV324	188	342	2	DD2	PF3D7_1475900	2	0	PF3D7_1475900	0	0	PASS	PASS	FALSE
ASV325	179	336	2	3D7	PF3D7_0104100_1	0	0	PF3D7_1447900	93	1	PASS	PASS	FALSE
ASV326	262	330	7	N	PF3D7_1473700	0	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV327	218	312	14	N	PF3D7_1125700	0	2	PF3D7_1125700	0	2	PASS	PASS	FALSE
ASV328	220	311	32	3D7	PF3D7_0830800_2	0	0	PF3D7_0830800_2	1	0	PASS	PASS	FALSE
ASV329	288	284	6	N	PfCSP_1	8	0	PfCSP_1	3	0	PASS	PASS	FALSE
ASV330	298	260	3	3D7	PF3D7_0103600	0	0	PF3D7_1465800	126	10	PASS	PASS	FALSE
ASV331	303	245	4	N	P38	2	0	P38	2	0	PASS	PASS	FALSE
ASV332	291	232	2	DD2	PF3D7_1126100_1	2	0	PF3D7_1126100_1	0	0	PASS	PASS	FALSE
ASV333	234	232	2	DD2	PF3D7_0207300	4	0	PF3D7_0207300	0	0	PASS	PASS	FALSE
ASV334	307	223	7	N	PF3D7_0217200	138	6	PF3D7_0217200	133	12	FAIL	PASS	FALSE
ASV335	186	222	2	DD2	PF3D7_1346400	1	0	PF3D7_1346400	0	0	PASS	PASS	FALSE
ASV336	177	219	1	N	PF3D7_1018600	1	6	PF3D7_1018600	1	3	PASS	PASS	FALSE
ASV337	208	219	2	DD2	PfMDR1_1	2	0	PfMDR1_1	0	0	PASS	PASS	FALSE
ASV338	199	212	2	DD2	PF3D7_0729700	4	0	PF3D7_0729700	0	0	PASS	PASS	FALSE
ASV339	211	208	1	N	PF3D7_0419900_2	1	0	SPECT	100	3	PASS	PASS	TRUE
ASV340	292	200	1	N	PSOP24	130	8	PF3D7_0217200	132	5	FAIL	PASS	FALSE
ASV341	258	190	2	DD2	PF3D7_0508900	2	0	PF3D7_0508900	0	0	PASS	PASS	FALSE
ASV342	303	187	1	N	PF3D7_0802000	1	0	PF3D7_0802000	2	0	PASS	PASS	FALSE
ASV343	218	170	2	DD2	PF3D7_0710400	2	0	PF3D7_0710400	0	0	PASS	PASS	FALSE
ASV344	180	165	2	DD2	PF3D7_1018600	0	3	PF3D7_1018600	0	0	PASS	PASS	FALSE
ASV345	208	164	2	N	PfMDR1_1	1	0	PfMDR1_1	1	0	PASS	PASS	FALSE
ASV346	216	148	5	3D7	PF3D7_1125700	0	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV347	178	145	2	DD2	PF3D7_1447900	1	0	PF3D7_1447900	0	0	PASS	PASS	FALSE
ASV348	303	142	2	DD2	P38	2	0	P38	0	0	PASS	PASS	FALSE
ASV349	211	138	1	N	PF3D7_0419900_2	1	0	SPECT	100	3	PASS	PASS	TRUE
ASV350	303	132	1	N	P38	1	0	P38	3	0	PASS	PASS	FALSE
ASV351	160	126	1	N	PF3D7_1302900	3	0	PF3D7_1302900	1	0	PASS	PASS	TRUE
ASV352	288	126	2	DD2	PfCSP_1	5	0	PfCSP_1	0	0	PASS	PASS	FALSE
ASV353	322	122	1	N	PfTRAP_1	152	2	PfTRAP_1	155	2	FAIL	PASS	FALSE
ASV354	262	118	2	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV355	226	118	2	DD2	PfDHPS_1	1	0	PfDHPS_1	0	0	PASS	PASS	FALSE
ASV356	138	113	1	N	CS	77	7	PF3D7_0724700	59	17	FAIL	PASS	FALSE
ASV357	295	107	2	DD2	PF3D7_0217200	0	12	PF3D7_0217200	0	0	PASS	PASS	FALSE
ASV358	255	106	8	3D7	PF3D7_0311900	0	0	PF3D7_0311900	7	0	PASS	PASS	FALSE
ASV359	234	106	2	3D7	PF3D7_1250400	0	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV360	226	98	8	N	PF3D7_1148700_1	4	0	PF3D7_1148700_1	1	0	PASS	PASS	FALSE
ASV361	167	97	1	3D7	PvDHFR	0	0	PF3D7_0806300	96	2	PASS	PASS	FALSE
ASV362	161	93	5	DD2	PF3D7_0212800	1	0	PF3D7_0212800	0	0	PASS	PASS	FALSE
ASV363	288	86	4	DD2	PF3D7_0711500	1	0	PF3D7_0711500	0	0	PASS	PASS	FALSE
ASV364	307	85	2	N	PF3D7_0217200	137	6	PF3D7_0217200	132	12	FAIL	PASS	FALSE
ASV365	239	85	2	DD2	PF3D7_1250100	1	0	PF3D7_1250100	0	0	PASS	PASS	FALSE
ASV366	228	82	2	DD2	PF3D7_0424400	1	0	PF3D7_0424400	0	0	PASS	PASS	FALSE
ASV367	255	72	7	N	PF3D7_0311900	3	0	PF3D7_0311900	4	0	PASS	PASS	FALSE
ASV368	108	70	1	N	PfMDR1_4	44	19	CS	52	37	FAIL	FAIL	TRUE
ASV369	255	62	7	N	PF3D7_0311900	1	0	PF3D7_0311900	6	0	PASS	PASS	FALSE
ASV370	262	61	2	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV371	174	60	4	N	PF3D7_1126100_2	0	1	PF3D7_1126100_2	1	1	PASS	PASS	FALSE
ASV372	122	54	1	N	RAMA	51	26	RAMA	54	26	FAIL	FAIL	FALSE
ASV373	110	51	1	N	PfMDR1_4	41	21	CS	54	35	FAIL	FAIL	FALSE
ASV374	220	47	2	DD2	PF3D7_1125700	0	4	PF3D7_1125700	0	0	PASS	PASS	FALSE
ASV375	220	41	2	DD2	RhopH3	1	0	RhopH3	0	0	PASS	PASS	FALSE
ASV376	234	41	2	DD2	PF3D7_1320700	2	0	PF3D7_1320700	0	0	PASS	PASS	FALSE
ASV377	226	35	2	N	PF3D7_1148700_1	4	0	PF3D7_1148700_1	1	0	PASS	PASS	FALSE
ASV378	87	34	1	N	PfMDR1_4	44	2	PfDHPS_2	16	46	FAIL	PASS	FALSE
ASV379	209	32	3	N	PF3D7_1224000	0	1	PF3D7_0504400	100	2	PASS	PASS	FALSE
ASV380	167	32	1	N	PF3D7_0504400	0	44	PF3D7_0504400	0	44	PASS	FAIL	FALSE
ASV381	307	32	2	N	PF3D7_0217200	138	6	PF3D7_0217200	130	12	FAIL	PASS	FALSE
ASV382	137	31	1	N	PF3D7_1022000	71	10	CS	74	8	FAIL	PASS	FALSE
ASV383	289	30	4	N	PF3D7_1322200	2	1	PF3D7_1322200	0	1	PASS	PASS	FALSE
ASV384	247	27	1	N	PF3D7_0615900	2	4	PF3D7_0615900	1	1	PASS	PASS	FALSE
ASV385	31	25	1	N	PfMDR1_3	16	4	PfDHPS_2	15	10	FAIL	FAIL	FALSE
ASV386	154	21	2	N	PF3D7_1034900_1	2	0	PF3D7_1034900_1	1	0	PASS	PASS	FALSE
ASV387	216	20	1	N	PF3D7_1473700	35	1	PF3D7_1473700	34	1	PASS	PASS	FALSE
ASV388	163	20	1	N	PF11_0373	75	3	PF11_0373	76	3	FAIL	PASS	FALSE
ASV389	233	16	2	N	PF3D7_1250400	1	1	PF3D7_1320700	103	1	PASS	PASS	FALSE
ASV390	179	15	1	N	PF3D7_0806200	2	61	PF3D7_0806200	0	61	PASS	FAIL	FALSE
ASV391	97	15	1	N	PfMDR1_4	38	8	CS	44	48	FAIL	PASS	FALSE
ASV392	144	14	1	N	RAMA	67	4	RAMA	67	4	FAIL	PASS	FALSE
ASV393	178	14	2	N	MSRP4	88	2	PF3D7_1018600	85	4	FAIL	PASS	FALSE
ASV394	220	14	2	DD2	PF3D7_0830800_2	1	0	PF3D7_0830800_2	0	0	PASS	PASS	FALSE
ASV395	153	14	1	N	MAL13P1.50	79	1	PF3D7_0724700	73	2	FAIL	PASS	FALSE
ASV396	122	12	2	N	RAMA	51	26	CS	54	23	FAIL	FAIL	FALSE
ASV397	201	12	1	N	PF3D7_0827100	2	50	PF3D7_0827100	0	50	PASS	FAIL	FALSE
ASV398	191	12	1	N	PF3D7_0729700	90	8	PF3D7_1418100	90	1	FAIL	PASS	TRUE
ASV399	84	11	2	N	PfMDR1_4	40	5	PfDHPS_2	17	43	FAIL	PASS	FALSE
ASV400	180	11	2	N	PF3D7_1447900	92	4	PF3D7_1447900	92	4	FAIL	PASS	FALSE
ASV401	172	11	1	N	PF3D7_1329100	86	3	PF3D7_1448500	74	6	FAIL	PASS	FALSE
ASV402	108	11	1	N	PfMDR1_4	47	19	CS	55	37	FAIL	FAIL	FALSE
ASV403	170	10	1	N	PF3D7_0830800_1	77	7	PF3D7_1447900	75	8	FAIL	PASS	FALSE
ASV404	130	10	1	N	PF11_0373	1	36	PF11_0373	1	36	PASS	FAIL	FALSE
ASV405	176	10	1	N	PF3D7_1126100_2	0	1	PF3D7_1126100_2	1	1	PASS	PASS	FALSE
ASV406	103	10	1	N	PfMDR1_4	37	14	CS	42	42	FAIL	FAIL	FALSE
ASV407	137	10	1	N	RAMA	63	11	RAMA	62	11	FAIL	PASS	FALSE
ASV408	98	10	1	N	PfMDR1_4	43	9	CS	41	47	FAIL	PASS	FALSE
ASV409	167	10	2	N	PF3D7_1448500	74	3	PF3D7_1448500	75	3	FAIL	PASS	FALSE
ASV410	257	9	1	N	PF3D7_0508900	1	1	PF3D7_0508900	3	1	PASS	PASS	FALSE
ASV411	124	9	1	N	RAMA	52	24	RAMA	51	24	FAIL	FAIL	FALSE
ASV412	150	8	1	N	PF3D7_1022000	59	7	RAMA	65	8	FAIL	PASS	FALSE
ASV413	230	8	1	N	PF3D7_0207300	107	4	PF3D7_0207300	109	4	FAIL	PASS	FALSE
ASV414	265	8	1	N	PF3D7_0802000	1	38	PF3D7_0802000	0	38	PASS	FAIL	FALSE
ASV415	219	8	1	N	RhopH3	2	1	RhopH3	1	1	PASS	PASS	FALSE
ASV416	99	7	1	N	PfMDR1_4	38	10	CS	39	46	FAIL	PASS	FALSE
ASV417	179	7	1	N	PF3D7_1447900	0	1	PF3D7_1447900	1	1	PASS	PASS	FALSE
ASV418	141	7	1	N	CS	70	6	RAMA	66	7	FAIL	PASS	FALSE
ASV419	193	7	1	N	PF3D7_1129100	101	1	PF3D7_1129100	101	1	FAIL	PASS	FALSE
ASV420	92	7	1	N	PfMDR1_4	38	7	RAMA	34	56	FAIL	PASS	FALSE
ASV421	129	6	1	N	PF3D7_1022000	64	18	PF3D7_0724700	56	26	FAIL	FAIL	FALSE
ASV422	260	6	1	N	PF10_0119	0	1	PF3D7_0503200	109	1	PASS	PASS	FALSE
ASV423	82	6	1	N	PfMDR1_4	36	9	PfDHPS_2	20	41	FAIL	PASS	TRUE
ASV424	123	6	1	N	RAMA	51	25	CS	54	22	FAIL	FAIL	FALSE
ASV425	133	5	1	N	CS	63	12	CS	64	12	FAIL	PASS	FALSE
ASV426	166	5	1	N	PF3D7_1239800_1	71	2	PF3D7_1239800_1	71	2	FAIL	PASS	FALSE
ASV427	205	5	1	N	PfSERA2_1	5	56	PfSERA2_1	2	56	PASS	FAIL	FALSE
ASV428	126	5	1	N	PF3D7_1022000	53	21	RAMA	55	22	FAIL	FAIL	FALSE
ASV429	198	5	1	N	PF3D7_0910000	92	4	PF3D7_0910000	92	4	FAIL	PASS	FALSE
ASV430	173	5	1	N	PF3D7_1329100	84	4	PF3D7_1448500	73	7	FAIL	PASS	FALSE
ASV431	131	5	1	N	PF3D7_1022000	55	16	RAMA	58	19	FAIL	FAIL	FALSE
ASV432	130	5	1	N	PF3D7_0401900	2	42	PF3D7_0724700	53	25	PASS	FAIL	FALSE
ASV433	179	5	1	N	MSRP4	87	3	PF3D7_1018600	87	3	FAIL	PASS	FALSE
ASV434	99	5	1	N	PfMDR1_4	40	10	CS	39	46	FAIL	PASS	FALSE
ASV435	145	4	1	N	RAMA	56	7	RAMA	56	7	FAIL	PASS	FALSE
ASV436	207	4	1	N	PF3D7_1472300	1	69	PF3D7_1472300	0	69	PASS	FAIL	FALSE
ASV437	241	4	1	N	PF3D7_0217200	0	66	PF3D7_0217200	0	54	PASS	FAIL	FALSE
ASV438	196	4	1	N	PfAMA_1	97	2	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV439	201	4	1	N	PF3D7_0807800	88	8	PF3D7_0401900	97	7	FAIL	PASS	FALSE
ASV440	183	4	1	N	PF3D7_1018600	78	8	PF3D7_1018600	77	7	FAIL	PASS	FALSE
ASV441	141	4	1	N	PF3D7_1022000	73	6	RAMA	74	7	FAIL	PASS	FALSE
ASV442	174	4	1	N	PF3D7_1126100_2	76	3	PF3D7_1126100_2	75	3	FAIL	PASS	FALSE
ASV443	152	4	1	N	GRP94	69	4	PfDHFR_1	77	4	FAIL	PASS	FALSE
ASV444	260	4	1	N	PfTRAP_1	6	60	PfTRAP_1	1	60	PASS	FAIL	FALSE
ASV445	212	4	1	N	PF3D7_1408100_1	0	71	PF3D7_0422500	103	2	PASS	FAIL	FALSE
ASV446	203	4	1	N	PF3D7_0827100	0	48	PF3D7_0827100	2	48	PASS	FAIL	FALSE
ASV447	78	4	1	N	PfMDR1_2	36	5	PfDHPS_2	19	37	FAIL	PASS	FALSE
ASV448	119	4	1	N	RAMA	48	29	RAMA	47	29	FAIL	FAIL	FALSE
ASV449	153	3	1	N	PF3D7_0724700	69	4	PF3D7_0724700	70	4	FAIL	PASS	FALSE
ASV450	205	3	1	N	MSRP3	97	3	PF3D7_0401900	101	3	FAIL	PASS	FALSE
ASV451	157	3	1	N	PF3D7_0212800	72	6	PF3D7_0212800	72	6	FAIL	PASS	FALSE
ASV452	150	3	1	N	PF3D7_1034900_1	71	4	PF3D7_1034900_1	72	4	FAIL	PASS	FALSE
ASV453	316	3	1	N	PF3D7_0217200	132	9	PfTRAP_1	147	4	FAIL	PASS	FALSE
ASV454	257	3	1	N	PfTRAP_1	5	63	PfTRAP_1	1	63	PASS	FAIL	FALSE
ASV455	162	3	1	N	PF3D7_0212800	77	1	PF3D7_0212800	77	1	FAIL	PASS	FALSE
ASV456	231	3	1	N	PF3D7_1472300	1	45	PF3D7_1472300	0	45	PASS	FAIL	FALSE
ASV457	93	3	1	N	PfMDR1_4	42	4	CS	38	52	FAIL	PASS	FALSE
ASV458	186	3	1	N	PF3D7_0905600	7	27	PF3D7_0220800	82	2	PASS	FAIL	FALSE
ASV459	101	3	1	N	PfMDR1_4	40	12	CS	53	44	FAIL	FAIL	FALSE
ASV460	178	3	1	N	PF3D7_0401900	77	6	PF3D7_1018600	98	2	FAIL	PASS	FALSE
ASV461	157	3	1	N	GRP94	75	3	PF3D7_0212800	71	6	FAIL	PASS	FALSE
ASV462	359	3	1	N	PSOP24	1	63	PfTRAP_1	142	39	PASS	FAIL	FALSE
ASV463	205	3	1	N	MSRP3	96	3	PF3D7_0401900	100	3	FAIL	PASS	FALSE
ASV464	123	3	1	N	CS	55	22	CS	56	22	FAIL	FAIL	FALSE
ASV465	130	3	1	N	CS	66	15	CS	66	15	FAIL	PASS	TRUE
ASV466	123	3	1	N	CS	57	22	CS	58	22	FAIL	FAIL	FALSE
ASV467	287	2	1	N	PF3D7_0411900_1	6	62	PF3D7_0411900_1	7	62	PASS	FAIL	FALSE
ASV468	318	2	1	N	PF3D7_0503200	2	57	PF3D7_0503200	3	57	PASS	FAIL	FALSE
ASV469	178	2	1	N	PF3D7_0401900	76	6	PF3D7_1018600	97	2	FAIL	PASS	FALSE
ASV470	196	2	1	N	PfAMA_1	97	2	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV471	229	2	1	N	PF3D7_0525100	0	47	PF3D7_0525100	2	47	PASS	FAIL	FALSE
ASV472	146	2	1	N	PF3D7_0724700	66	9	PF3D7_0724700	65	9	FAIL	PASS	FALSE
ASV473	166	2	1	N	PvDHFR	0	1	PF3D7_0716300	97	2	PASS	PASS	FALSE
ASV474	122	1	1	N	PF3D7_1022000	52	25	RAMA	56	26	FAIL	FAIL	FALSE
