hapid	haplength	total_reads	total_samples	strain	refid_3D7	snv_dist_from_3D7	indel_dist_from_3D7	refid_DD2	snv_dist_from_DD2	indel_dist_from_DD2	snv_filter	indel_filter	bimera
ASV253	307	706	21	N	PF3D7_0217200	138	6	PF3D7_0217200	133	12	FAIL	PASS	FALSE
ASV254	160	697	1	N	PF3D7_1302900	3	0	PF3D7_1302900	1	0	PASS	PASS	FALSE
ASV255	258	675	41	N	PF3D7_0508900	1	0	PF3D7_0508900	1	0	PASS	PASS	FALSE
ASV256	304	651	56	N	PF3D7_0103600	1	6	PF3D7_0802000	143	11	PASS	PASS	FALSE
ASV257	228	596	18	N	PF3D7_0424400	5	0	PF3D7_0424400	4	0	PASS	PASS	FALSE
ASV258	234	589	39	N	PF3D7_1320700	2	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV259	245	583	41	N	PF3D7_1332900	1	0	PF3D7_0311900	105	10	PASS	PASS	FALSE
ASV260	336	537	1	N	PfTRAP_1	149	16	PfTRAP_1	150	16	FAIL	PASS	FALSE
ASV261	196	495	2	DD2	PfAMA_1	6	0	PfAMA_1	0	0	PASS	PASS	FALSE
ASV262	234	490	34	3D7	PF3D7_1320700	0	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV263	218	471	2	DD2	GEST	2	0	GEST	0	0	PASS	PASS	FALSE
ASV264	211	454	1	N	PF3D7_0419900_2	1	0	SPECT	99	3	PASS	PASS	FALSE
ASV265	303	447	12	3D7	P38	0	0	P38	2	0	PASS	PASS	FALSE
ASV266	257	442	27	N	PF3D7_1409700	1	0	PF3D7_1409700	2	0	PASS	PASS	FALSE
ASV267	337	431	2	N	PfTRAP_1	147	17	PfTRAP_1	149	17	FAIL	PASS	FALSE
ASV268	298	427	28	N	PF3D7_0103600	2	0	PF3D7_1465800	124	10	PASS	PASS	FALSE
ASV269	355	417	31	N	PF3D7_0217200	2	48	PF3D7_0217200	1	60	PASS	FAIL	FALSE
ASV270	161	402	78	3D7	PF3D7_0212800	0	0	PF3D7_0212800	1	0	PASS	PASS	FALSE
ASV271	163	393	2	DD2	PF3D7_1464700	1	0	PF3D7_1464700	0	0	PASS	PASS	FALSE
ASV272	281	372	2	N	B9	2	1	B9	1	1	PASS	PASS	FALSE
ASV273	194	365	3	N	PF3D7_0910000	1	0	PF3D7_0910000	2	0	PASS	PASS	TRUE
ASV274	263	365	2	DD2	PF3D7_1302700	2	0	PF3D7_1302700	0	0	PASS	PASS	FALSE
ASV275	255	360	56	N	PF3D7_0311900	6	0	PF3D7_0311900	1	0	PASS	PASS	FALSE
ASV276	236	346	2	DD2	PF3D7_1410300	2	0	PF3D7_1410300	0	0	PASS	PASS	FALSE
ASV277	291	336	21	3D7	PF3D7_1126100_1	0	0	PF3D7_1126100_1	2	0	PASS	PASS	FALSE
ASV278	234	330	25	N	PF3D7_1250400	1	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV279	147	326	4	N	PF3D7_1022000	1	0	RAMA	75	1	PASS	PASS	FALSE
ASV280	211	295	1	N	PF3D7_0419900_2	1	0	PfMDR1_1	98	7	PASS	PASS	FALSE
ASV281	41	288	2	DD2	PfDHPS_2	1	0	PfDHPS_2	0	0	PASS	PASS	FALSE
ASV282	269	274	2	DD2	PF3D7_1352900	3	0	PF3D7_1352900	0	0	PASS	PASS	FALSE
ASV283	261	272	2	DD2	PF3D7_0503200	3	0	PF3D7_0503200	0	0	PASS	PASS	FALSE
ASV284	220	260	50	N	PF3D7_0830800_2	2	0	PF3D7_0830800_2	1	0	PASS	PASS	FALSE
ASV285	211	251	1	N	PF3D7_0419900_2	1	0	PfMDR1_1	98	7	PASS	PASS	FALSE
ASV286	338	248	1	N	PfTRAP_1	147	18	PfTRAP_1	149	18	FAIL	PASS	FALSE
ASV287	262	242	4	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV288	159	238	31	3D7	PF3D7_0905600	0	0	PF3D7_1302900	74	1	PASS	PASS	FALSE
ASV289	276	237	2	DD2	PF3D7_1472300	1	0	PF3D7_1472300	0	0	PASS	PASS	FALSE
ASV290	179	236	2	3D7	PF3D7_0104100_1	0	0	PF3D7_1447900	93	1	PASS	PASS	FALSE
ASV291	160	231	2	N	PF3D7_1302900	3	0	PF3D7_1302900	3	0	PASS	PASS	TRUE
ASV292	301	208	14	N	PF3D7_0217200	1	6	PF3D7_0217200	1	6	PASS	PASS	FALSE
ASV293	217	185	1	N	PF3D7_1473700	2	0	PF3D7_1473700	1	0	PASS	PASS	TRUE
ASV294	188	180	2	DD2	PF3D7_1475900	2	0	PF3D7_1475900	0	0	PASS	PASS	FALSE
ASV295	150	173	1	N	PfDHFR_1	1	2	PfDHFR_1	1	2	PASS	PASS	FALSE
ASV296	199	172	2	DD2	PF3D7_0729700	4	0	PF3D7_0729700	0	0	PASS	PASS	FALSE
ASV297	240	169	1	N	PF3D7_0806200	1	0	PF3D7_0806200	4	0	PASS	PASS	FALSE
ASV298	194	168	1	N	PF3D7_0910000	1	0	PF3D7_0910000	2	0	PASS	PASS	FALSE
ASV299	148	165	2	N	PF3D7_1022000	84	1	PF3D7_0724700	73	7	FAIL	PASS	FALSE
ASV300	234	155	1	N	PF3D7_1455300	2	0	PF3D7_1455300	3	0	PASS	PASS	FALSE
ASV301	258	148	10	3D7	PF3D7_0508900	0	0	PF3D7_0508900	2	0	PASS	PASS	FALSE
ASV302	288	146	2	DD2	PfCSP_1	5	0	PfCSP_1	0	0	PASS	PASS	FALSE
ASV303	208	143	2	DD2	PfMDR1_1	2	0	PfMDR1_1	0	0	PASS	PASS	FALSE
ASV304	240	142	1	N	PF3D7_0806200	1	0	PF3D7_0806200	4	0	PASS	PASS	FALSE
ASV305	259	142	1	N	PfSERA2_1	6	0	PfSERA2_1	3	0	PASS	PASS	FALSE
ASV306	273	134	4	N	PF3D7_1472300	1	3	PF3D7_1472300	0	3	PASS	PASS	FALSE
ASV307	220	133	29	3D7	PF3D7_0830800_2	0	0	PF3D7_0830800_2	1	0	PASS	PASS	FALSE
ASV308	255	133	17	DD2	PF3D7_0311900	7	0	PF3D7_0311900	0	0	PASS	PASS	FALSE
ASV309	73	118	2	3D7	PfMDR1_2	0	0	PfDHPS_2	19	32	PASS	PASS	FALSE
ASV310	222	117	1	N	PF3D7_0612900	3	0	PF3D7_0612900	3	0	PASS	PASS	TRUE
ASV311	303	117	2	DD2	P38	2	0	P38	0	0	PASS	PASS	FALSE
ASV312	251	112	1	N	PF3D7_0827100	3	0	PF3D7_0827100	1	0	PASS	PASS	FALSE
ASV313	336	102	1	N	PfTRAP_1	148	16	PfTRAP_1	150	16	FAIL	PASS	TRUE
ASV314	218	101	2	DD2	PF3D7_0710400	2	0	PF3D7_0710400	0	0	PASS	PASS	FALSE
ASV315	203	98	18	3D7	PF3D7_1466200	0	0	PF3D7_1466200	2	0	PASS	PASS	FALSE
ASV316	168	98	16	N	PF3D7_0905600	5	9	PfDHFR_2	83	2	PASS	PASS	FALSE
ASV317	203	98	31	N	PF3D7_1466200	1	0	PF3D7_1466200	1	0	PASS	PASS	FALSE
ASV318	226	97	2	DD2	PfDHPS_1	1	0	PfDHPS_1	0	0	PASS	PASS	FALSE
ASV319	211	97	1	N	PF3D7_0504400	1	0	PF3D7_0504400	2	0	PASS	PASS	FALSE
ASV320	234	93	2	DD2	PF3D7_0207300	4	0	PF3D7_0207300	0	0	PASS	PASS	FALSE
ASV321	155	90	1	N	PF3D7_0401900	3	17	PF3D7_0724700	73	2	PASS	PASS	FALSE
ASV322	211	90	1	N	PF3D7_0504400	2	0	PF3D7_0504400	3	0	PASS	PASS	TRUE
ASV323	216	89	16	N	PF3D7_1125700	1	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV324	291	87	2	DD2	PF3D7_1126100_1	2	0	PF3D7_1126100_1	0	0	PASS	PASS	FALSE
ASV325	186	85	2	DD2	PF3D7_1346400	1	0	PF3D7_1346400	0	0	PASS	PASS	FALSE
ASV326	160	82	1	N	PF3D7_1302900	4	0	PF3D7_1302900	4	0	PASS	PASS	FALSE
ASV327	247	72	1	N	PF3D7_0615900	1	4	PF3D7_0615900	0	1	PASS	PASS	FALSE
ASV328	226	71	8	N	PF3D7_1148700_1	4	0	PF3D7_1148700_1	1	0	PASS	PASS	FALSE
ASV329	258	70	2	DD2	PF3D7_0508900	2	0	PF3D7_0508900	0	0	PASS	PASS	FALSE
ASV330	161	67	14	DD2	PF3D7_0212800	1	0	PF3D7_0212800	0	0	PASS	PASS	FALSE
ASV331	239	66	2	DD2	PF3D7_1250100	1	0	PF3D7_1250100	0	0	PASS	PASS	FALSE
ASV332	288	62	5	N	PF3D7_0711500	2	0	PF3D7_0711500	1	0	PASS	PASS	FALSE
ASV333	257	60	4	3D7	PF3D7_1409700	0	0	PF3D7_1409700	1	0	PASS	PASS	FALSE
ASV334	216	60	13	N	PF3D7_1125700	1	0	PF3D7_1125700	1	4	PASS	PASS	FALSE
ASV335	257	60	2	DD2	PF3D7_1409700	1	0	PF3D7_1409700	0	0	PASS	PASS	FALSE
ASV336	307	46	3	N	PF3D7_0217200	137	6	PF3D7_0217200	132	12	FAIL	PASS	FALSE
ASV337	295	46	2	DD2	PF3D7_0217200	0	12	PF3D7_0217200	0	0	PASS	PASS	FALSE
ASV338	180	46	2	DD2	PF3D7_1018600	0	3	PF3D7_1018600	0	0	PASS	PASS	FALSE
ASV339	217	44	1	N	PF3D7_1473700	6	0	PF3D7_1473700	7	0	PASS	PASS	FALSE
ASV340	298	43	2	3D7	PF3D7_0103600	0	0	PF3D7_1465800	126	10	PASS	PASS	FALSE
ASV341	209	39	6	N	PF3D7_1224000	0	1	PF3D7_0504400	100	2	PASS	PASS	FALSE
ASV342	296	38	7	3D7	PF3D7_1333200	0	0	PF3D7_1322200	122	6	PASS	PASS	FALSE
ASV343	234	38	2	3D7	PF3D7_1250400	0	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV344	139	37	1	N	CS	76	6	CS	76	6	FAIL	PASS	TRUE
ASV345	171	36	1	N	PF3D7_1473700	14	46	PF3D7_1473700	15	46	PASS	FAIL	FALSE
ASV346	262	35	1	N	PF10_0119	0	1	PF3D7_0503200	110	1	PASS	PASS	FALSE
ASV347	67	34	1	N	PfMDR1_2	37	6	PfDHPS_2	18	26	FAIL	PASS	FALSE
ASV348	290	28	9	DD2	PF3D7_1322200	2	0	PF3D7_1322200	0	0	PASS	PASS	FALSE
ASV349	246	28	1	N	PF3D7_0615900	2	5	PF3D7_0615900	1	2	PASS	PASS	FALSE
ASV350	234	27	2	DD2	PF3D7_1320700	2	0	PF3D7_1320700	0	0	PASS	PASS	FALSE
ASV351	178	27	2	DD2	PF3D7_1447900	1	0	PF3D7_1447900	0	0	PASS	PASS	FALSE
ASV352	228	26	1	DD2	PF3D7_0424400	1	0	PF3D7_0424400	0	0	PASS	PASS	FALSE
ASV353	220	25	2	DD2	RhopH3	1	0	RhopH3	0	0	PASS	PASS	FALSE
ASV354	218	23	4	N	PF3D7_0710400	1	0	PF3D7_0710400	1	0	PASS	PASS	FALSE
ASV355	199	23	1	N	PfSERA2_1	2	60	PfSERA2_1	0	60	PASS	FAIL	FALSE
ASV356	306	23	1	N	PF3D7_0217200	139	5	PF3D7_0217200	137	11	FAIL	PASS	FALSE
ASV357	238	22	1	N	PF3D7_1250100	2	1	PF3D7_1250100	1	1	PASS	PASS	FALSE
ASV358	161	21	1	N	PF3D7_0212800	80	0	PF3D7_0212800	80	0	FAIL	PASS	TRUE
ASV359	337	21	1	N	PfTRAP_1	147	17	PfTRAP_1	149	17	FAIL	PASS	TRUE
ASV360	306	20	1	N	PF3D7_0217200	138	5	PF3D7_0217200	137	11	FAIL	PASS	FALSE
ASV361	285	18	1	N	PF3D7_1035700	5	0	PF3D7_1035700	9	0	PASS	PASS	FALSE
ASV362	255	17	4	N	PF3D7_0311900	3	0	PF3D7_0311900	4	0	PASS	PASS	FALSE
ASV363	288	17	2	DD2	PF3D7_0711500	1	0	PF3D7_0711500	0	0	PASS	PASS	FALSE
ASV364	113	17	1	N	PfMDR1_4	36	24	RAMA	51	35	FAIL	FAIL	TRUE
ASV365	119	16	1	N	CS	50	26	CS	57	26	FAIL	FAIL	TRUE
ASV366	216	15	3	3D7	PF3D7_1125700	0	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV367	135	14	2	N	CS	70	10	CS	70	10	FAIL	PASS	FALSE
ASV368	123	13	1	N	RAMA	51	25	CS	53	22	FAIL	FAIL	FALSE
ASV369	259	13	1	N	PF3D7_0508900	1	1	PF3D7_0508900	3	1	PASS	PASS	FALSE
ASV370	26	12	1	N	PfMDR1_3	12	9	PfDHPS_2	8	15	PASS	FAIL	TRUE
ASV371	174	12	2	N	PF3D7_1126100_2	1	1	PF3D7_1126100_2	0	1	PASS	PASS	FALSE
ASV372	57	12	1	N	PfMDR1_2	23	16	PfDHPS_2	21	16	FAIL	FAIL	FALSE
ASV373	93	11	1	N	PfMDR1_4	47	4	CS	45	52	FAIL	PASS	FALSE
ASV374	305	10	1	N	PF3D7_0103600	1	7	PF3D7_0802000	145	10	PASS	PASS	FALSE
ASV375	257	10	1	N	PF3D7_0508900	1	1	PF3D7_0508900	3	1	PASS	PASS	FALSE
ASV376	149	10	1	N	PF3D7_0724700	70	6	PF3D7_0724700	70	6	FAIL	PASS	FALSE
ASV377	235	9	1	N	PF3D7_1250400	1	1	PF3D7_1320700	102	3	PASS	PASS	FALSE
ASV378	152	9	1	N	GRP94	69	4	PfDHFR_1	77	4	FAIL	PASS	FALSE
ASV379	69	9	1	N	PfMDR1_2	36	4	PfDHPS_2	18	28	FAIL	PASS	TRUE
ASV380	101	9	1	N	PfMDR1_4	38	12	CS	46	44	FAIL	FAIL	FALSE
ASV381	120	9	1	N	RAMA	41	28	RAMA	40	28	FAIL	FAIL	FALSE
ASV382	211	9	1	N	PF3D7_1224000	0	1	SPECT	98	3	PASS	PASS	FALSE
ASV383	105	8	1	N	PfMDR1_4	38	16	CS	53	40	FAIL	FAIL	FALSE
ASV384	207	8	1	N	PF3D7_1472300	1	69	PF3D7_1472300	0	69	PASS	FAIL	FALSE
ASV385	155	8	1	N	PF3D7_0724700	78	2	PF3D7_0724700	78	2	FAIL	PASS	FALSE
ASV386	38	7	1	N	PfDHPS_2	23	3	PfDHPS_2	23	3	FAIL	PASS	TRUE
ASV387	220	6	1	DD2	PF3D7_1125700	0	4	PF3D7_1125700	0	0	PASS	PASS	FALSE
ASV388	80	6	1	N	PfMDR1_4	34	9	PfDHPS_2	15	39	FAIL	PASS	FALSE
ASV389	297	6	1	N	PF3D7_1333200	1	1	PF3D7_1322200	123	7	PASS	PASS	FALSE
ASV390	68	6	1	N	PfMDR1_2	35	5	PfDHPS_2	14	27	FAIL	PASS	FALSE
ASV391	100	6	1	N	PfMDR1_4	44	11	CS	39	47	FAIL	FAIL	FALSE
ASV392	69	6	1	N	PfMDR1_2	37	4	PfDHPS_2	20	28	FAIL	PASS	TRUE
ASV393	103	6	1	N	PfMDR1_4	37	14	CS	42	42	FAIL	FAIL	FALSE
ASV394	262	6	1	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	TRUE
ASV395	219	6	1	N	RhopH3	2	1	RhopH3	1	1	PASS	PASS	FALSE
ASV396	303	6	1	N	PF3D7_0103600	1	7	PF3D7_0802000	145	8	PASS	PASS	FALSE
ASV397	136	5	1	N	PF3D7_1022000	71	11	CS	72	9	FAIL	PASS	FALSE
ASV398	257	5	1	N	PF3D7_0508900	1	1	PF3D7_0508900	1	1	PASS	PASS	FALSE
ASV399	233	5	1	N	PF3D7_1250400	1	1	PF3D7_1320700	103	1	PASS	PASS	FALSE
ASV400	105	5	1	N	PfMDR1_4	42	16	CS	52	40	FAIL	FAIL	FALSE
ASV401	148	4	1	N	RAMA	67	4	RAMA	67	4	FAIL	PASS	FALSE
ASV402	174	4	1	N	PF3D7_1126100_2	0	1	PF3D7_1126100_2	1	1	PASS	PASS	FALSE
ASV403	298	4	1	N	PF3D7_0103600	3	0	PF3D7_1465800	124	10	PASS	PASS	FALSE
ASV404	255	4	1	N	PF3D7_0311900	8	0	PF3D7_0311900	1	0	PASS	PASS	FALSE
ASV405	101	4	1	N	PfMDR1_4	37	12	CS	45	44	FAIL	FAIL	FALSE
ASV406	207	4	1	N	PF3D7_1472300	1	69	PF3D7_1472300	0	69	PASS	FAIL	FALSE
ASV407	95	3	1	N	PfMDR1_4	42	6	CS	46	50	FAIL	PASS	FALSE
ASV408	203	3	1	DD2	PF3D7_1466200	2	0	PF3D7_1466200	0	0	PASS	PASS	FALSE
ASV409	101	3	1	N	PfMDR1_4	40	12	CS	53	44	FAIL	FAIL	FALSE
ASV410	220	3	1	DD2	PF3D7_0830800_2	1	0	PF3D7_0830800_2	0	0	PASS	PASS	FALSE
ASV411	196	3	1	N	PfAMA_1	97	2	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV412	297	3	1	N	PF3D7_1333200	1	1	PF3D7_1322200	123	7	PASS	PASS	FALSE
ASV413	289	3	1	N	PF3D7_1322200	2	1	PF3D7_1322200	0	1	PASS	PASS	FALSE
ASV414	256	2	1	N	PF3D7_0311900	112	3	PF3D7_0311900	105	9	FAIL	PASS	TRUE
ASV415	307	2	1	N	PF3D7_0217200	138	6	PF3D7_0217200	132	12	FAIL	PASS	TRUE
ASV416	157	2	1	N	GRP94	75	3	PF3D7_0212800	71	6	FAIL	PASS	FALSE
ASV417	200	2	1	N	PF3D7_1246500	1	54	PF3D7_1246500	0	54	PASS	FAIL	FALSE
