hapid	haplength	total_reads	total_samples	strain	refid_3D7	snv_dist_from_3D7	indel_dist_from_3D7	refid_DD2	snv_dist_from_DD2	indel_dist_from_DD2	snv_filter	indel_filter	bimera
ASV252	216	718	15	N	PF3D7_1125700	1	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV253	266	692	4	3D7	PF3D7_1211900	0	0	PF3D7_0508900	121	8	PASS	PASS	FALSE
ASV254	228	674	6	3D7	PF3D7_0424400	0	0	PF3D7_0424400	1	0	PASS	PASS	FALSE
ASV255	257	603	5	DD2	PF3D7_1409700	1	0	PF3D7_1409700	0	0	PASS	PASS	FALSE
ASV256	194	574	5	N	PF3D7_0910000	1	0	PF3D7_0910000	2	0	PASS	PASS	TRUE
ASV257	218	574	26	N	PF3D7_1125700	0	2	PF3D7_1125700	0	2	PASS	PASS	FALSE
ASV258	255	564	18	DD2	PF3D7_0311900	7	0	PF3D7_0311900	0	0	PASS	PASS	FALSE
ASV259	262	539	12	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV260	301	529	11	N	PF3D7_0217200	1	6	PF3D7_0217200	1	6	PASS	PASS	FALSE
ASV261	228	505	35	N	PF3D7_0424400	4	0	PF3D7_0424400	5	0	PASS	PASS	FALSE
ASV262	160	488	1	N	PF3D7_1302900	2	0	PF3D7_1302900	2	0	PASS	PASS	FALSE
ASV263	211	459	2	N	PF3D7_0504400	1	0	PF3D7_0504400	2	0	PASS	PASS	FALSE
ASV264	234	439	15	3D7	PF3D7_1320700	0	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV265	276	417	2	DD2	PF3D7_1472300	1	0	PF3D7_1472300	0	0	PASS	PASS	FALSE
ASV266	269	380	6	N	PF3D7_1352900	2	0	PF3D7_1352900	2	0	PASS	PASS	FALSE
ASV267	298	379	3	3D7	PF3D7_0103600	0	0	PF3D7_1465800	126	10	PASS	PASS	FALSE
ASV268	179	376	8	N	PF3D7_0104100_1	3	0	PF3D7_1447900	92	1	PASS	PASS	FALSE
ASV269	152	368	1	3D7	PfDHFR_1	0	0	PfDHFR_1	2	0	PASS	PASS	FALSE
ASV270	168	344	12	N	PF3D7_0905600	5	9	PfDHFR_2	83	2	PASS	PASS	FALSE
ASV271	196	329	1	N	PfAMA_1	3	0	PfAMA_1	7	0	PASS	PASS	FALSE
ASV272	276	324	2	DD2	PF3D7_0525100	2	0	PF3D7_0525100	0	0	PASS	PASS	FALSE
ASV273	163	305	3	DD2	PF3D7_1464700	1	0	PF3D7_1464700	0	0	PASS	PASS	FALSE
ASV274	177	296	3	3D7	PF3D7_0830800_1	0	0	PF3D7_0830800_1	1	0	PASS	PASS	FALSE
ASV275	196	289	2	DD2	PfAMA_1	6	0	PfAMA_1	0	0	PASS	PASS	FALSE
ASV276	218	287	2	DD2	GEST	2	0	GEST	0	0	PASS	PASS	FALSE
ASV277	276	276	1	DD2	PF3D7_1353100	3	0	PF3D7_1353100	0	0	PASS	PASS	FALSE
ASV278	291	275	3	3D7	PF3D7_1126100_1	0	0	PF3D7_1126100_1	2	0	PASS	PASS	FALSE
ASV279	307	274	12	N	PF3D7_0217200	138	6	PF3D7_0217200	135	12	FAIL	PASS	FALSE
ASV280	241	266	2	N	PF3D7_0519300	1	0	PF3D7_0935400	112	3	PASS	PASS	FALSE
ASV281	286	260	3	DD2	PF3D7_1035100	5	0	PF3D7_1035100	0	0	PASS	PASS	FALSE
ASV282	255	255	19	3D7	PF3D7_0311900	0	0	PF3D7_0311900	7	0	PASS	PASS	FALSE
ASV283	217	228	1	3D7	PF3D7_1473700	0	0	PF3D7_1473700	1	0	PASS	PASS	FALSE
ASV284	220	200	26	3D7	PF3D7_0830800_2	0	0	PF3D7_0830800_2	1	0	PASS	PASS	FALSE
ASV285	226	198	9	N	PF3D7_1148700_1	4	0	PF3D7_1148700_1	1	0	PASS	PASS	FALSE
ASV286	203	191	28	N	PF3D7_1466200	1	0	PF3D7_1466200	1	0	PASS	PASS	FALSE
ASV287	298	174	2	N	PF3D7_0217200	0	9	PF3D7_0217200	9	3	PASS	PASS	FALSE
ASV288	255	169	3	N	PF3D7_0503200	0	6	PF3D7_0503200	3	6	PASS	PASS	FALSE
ASV289	234	162	2	DD2	PF3D7_0207300	4	0	PF3D7_0207300	0	0	PASS	PASS	FALSE
ASV290	179	158	2	3D7	PF3D7_0104100_1	0	0	PF3D7_1447900	93	1	PASS	PASS	FALSE
ASV291	261	155	1	DD2	PF3D7_0503200	3	0	PF3D7_0503200	0	0	PASS	PASS	FALSE
ASV292	234	147	1	N	PF3D7_1455300	1	0	PF3D7_1455300	1	0	PASS	PASS	FALSE
ASV293	203	142	16	DD2	PF3D7_1466200	2	0	PF3D7_1466200	0	0	PASS	PASS	FALSE
ASV294	206	142	1	N	PF3D7_1252100	2	0	PF3D7_1252100	3	0	PASS	PASS	TRUE
ASV295	188	139	2	DD2	PF3D7_1475900	2	0	PF3D7_1475900	0	0	PASS	PASS	FALSE
ASV296	263	138	1	DD2	PF3D7_1302700	2	0	PF3D7_1302700	0	0	PASS	PASS	FALSE
ASV297	234	130	5	N	PF3D7_1250400	1	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV298	154	118	2	N	PF3D7_1034900_1	2	0	PF3D7_1034900_1	1	0	PASS	PASS	FALSE
ASV299	165	115	2	3D7	PF3D7_0806300	0	0	PF3D7_0806300	1	0	PASS	PASS	FALSE
ASV300	291	114	2	DD2	PF3D7_1126100_1	2	0	PF3D7_1126100_1	0	0	PASS	PASS	FALSE
ASV301	269	110	1	DD2	PF3D7_1352900	3	0	PF3D7_1352900	0	0	PASS	PASS	FALSE
ASV302	196	109	3	N	PfAMA_1	12	0	PfAMA_1	10	0	PASS	PASS	FALSE
ASV303	199	105	1	DD2	PF3D7_0729700	4	0	PF3D7_0729700	0	0	PASS	PASS	FALSE
ASV304	258	100	2	DD2	PF3D7_0508900	2	0	PF3D7_0508900	0	0	PASS	PASS	FALSE
ASV305	208	99	1	DD2	PfMDR1_1	2	0	PfMDR1_1	0	0	PASS	PASS	FALSE
ASV306	281	95	2	N	B9	2	1	B9	1	1	PASS	PASS	FALSE
ASV307	226	89	6	N	PF3D7_1148700_1	4	0	PF3D7_1148700_1	1	0	PASS	PASS	FALSE
ASV308	218	79	1	DD2	PF3D7_0710400	2	0	PF3D7_0710400	0	0	PASS	PASS	FALSE
ASV309	295	78	1	DD2	PF3D7_0217200	0	12	PF3D7_0217200	0	0	PASS	PASS	FALSE
ASV310	186	77	2	DD2	PF3D7_1346400	1	0	PF3D7_1346400	0	0	PASS	PASS	FALSE
ASV311	288	65	2	DD2	PF3D7_0711500	1	0	PF3D7_0711500	0	0	PASS	PASS	FALSE
ASV312	180	58	1	DD2	PF3D7_1018600	0	3	PF3D7_1018600	0	0	PASS	PASS	FALSE
ASV313	220	57	2	DD2	PF3D7_1125700	0	4	PF3D7_1125700	0	0	PASS	PASS	FALSE
ASV314	337	56	1	N	PfTRAP_1	148	17	PfTRAP_1	149	17	FAIL	PASS	FALSE
ASV315	255	55	4	N	PF3D7_0311900	1	0	PF3D7_0311900	6	0	PASS	PASS	FALSE
ASV316	234	55	2	3D7	PF3D7_1250400	0	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV317	226	54	1	DD2	PfDHPS_1	1	0	PfDHPS_1	0	0	PASS	PASS	FALSE
ASV318	73	53	1	3D7	PfMDR1_2	0	0	PfDHPS_2	19	32	PASS	PASS	FALSE
ASV319	178	53	1	DD2	PF3D7_1447900	1	0	PF3D7_1447900	0	0	PASS	PASS	FALSE
ASV320	41	52	1	DD2	PfDHPS_2	1	0	PfDHPS_2	0	0	PASS	PASS	FALSE
ASV321	150	44	3	N	RAMA	69	6	RAMA	69	6	FAIL	PASS	FALSE
ASV322	246	43	1	N	PF3D7_1473700	33	29	PF3D7_1473700	32	29	PASS	FAIL	FALSE
ASV323	249	42	2	N	PF3D7_0809400	2	0	PF3D7_0809400	1	0	PASS	PASS	FALSE
ASV324	303	42	1	DD2	P38	2	0	P38	0	0	PASS	PASS	FALSE
ASV325	328	37	1	N	PF3D7_0217200	0	21	PF3D7_0217200	0	33	PASS	PASS	FALSE
ASV326	247	37	2	N	PF3D7_0615900	3	4	PF3D7_0615900	2	1	PASS	PASS	FALSE
ASV327	288	35	1	DD2	PfCSP_1	5	0	PfCSP_1	0	0	PASS	PASS	FALSE
ASV328	166	34	2	N	PF3D7_1448500	68	6	PF3D7_1448500	69	6	FAIL	PASS	FALSE
ASV329	179	33	5	N	MSRP4	87	3	PF3D7_1018600	87	3	FAIL	PASS	FALSE
ASV330	247	32	1	N	PF3D7_1473700	1	30	PF3D7_1473700	0	30	PASS	FAIL	FALSE
ASV331	205	31	7	N	MSRP3	97	3	PF3D7_0401900	101	3	FAIL	PASS	FALSE
ASV332	141	31	1	N	PF3D7_0724700	64	14	PF3D7_0724700	63	14	FAIL	PASS	TRUE
ASV333	122	29	3	N	RAMA	51	26	RAMA	54	26	FAIL	FAIL	FALSE
ASV334	228	29	1	DD2	PF3D7_0424400	1	0	PF3D7_0424400	0	0	PASS	PASS	FALSE
ASV335	221	24	1	N	PF3D7_0411900_1	104	6	PF3D7_0411900_1	104	6	FAIL	PASS	FALSE
ASV336	252	24	1	N	PF3D7_0827100	2	1	PF3D7_0827100	0	1	PASS	PASS	FALSE
ASV337	239	24	1	DD2	PF3D7_1250100	1	0	PF3D7_1250100	0	0	PASS	PASS	FALSE
ASV338	307	23	1	N	PF3D7_0217200	142	2	PF3D7_0217200	133	12	FAIL	PASS	FALSE
ASV339	247	22	1	N	PF3D7_0615900	1	4	PF3D7_0615900	0	1	PASS	PASS	FALSE
ASV340	307	21	1	N	PF3D7_0217200	140	6	PF3D7_0217200	134	12	FAIL	PASS	TRUE
ASV341	220	20	1	DD2	RhopH3	1	0	RhopH3	0	0	PASS	PASS	FALSE
ASV342	196	18	6	N	PfAMA_1	97	2	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV343	188	18	1	N	PF3D7_1475900	3	0	PF3D7_1475900	1	0	PASS	PASS	FALSE
ASV344	277	17	1	N	PF3D7_1473700	1	60	PF3D7_1473700	0	60	PASS	FAIL	FALSE
ASV345	174	17	1	N	PF3D7_1126100_2	0	1	PF3D7_1126100_2	1	1	PASS	PASS	FALSE
ASV346	161	16	2	DD2	PF3D7_0212800	1	0	PF3D7_0212800	0	0	PASS	PASS	FALSE
ASV347	176	16	2	N	PF3D7_1126100_2	0	1	PF3D7_1126100_2	1	1	PASS	PASS	FALSE
ASV348	231	16	1	N	PF3D7_1473700	31	14	PF3D7_1473700	30	14	PASS	PASS	FALSE
ASV349	220	16	1	DD2	PF3D7_0830800_2	1	0	PF3D7_0830800_2	0	0	PASS	PASS	FALSE
ASV350	188	15	1	3D7	PF3D7_1475900	0	0	PF3D7_1475900	2	0	PASS	PASS	FALSE
ASV351	292	15	1	N	PF3D7_1473700	1	75	PF3D7_0217200	132	5	PASS	FAIL	FALSE
ASV352	196	15	1	N	PfSERA2_1	2	63	PfSERA2_1	0	63	PASS	FAIL	FALSE
ASV353	174	14	3	N	PF3D7_1126100_2	1	1	PF3D7_1126100_2	0	1	PASS	PASS	FALSE
ASV354	158	13	2	N	GRP94	69	2	PF3D7_0724700	76	3	FAIL	PASS	FALSE
ASV355	303	13	1	N	P38	1	0	P38	3	0	PASS	PASS	FALSE
ASV356	209	13	2	N	PF3D7_1224000	0	1	PF3D7_0504400	100	2	PASS	PASS	FALSE
ASV357	230	13	1	N	PF3D7_0827100	1	21	PF3D7_0827100	3	21	PASS	PASS	FALSE
ASV358	303	12	1	N	PF3D7_0103600	1	7	PF3D7_0802000	145	8	PASS	PASS	FALSE
ASV359	355	12	1	N	PF3D7_0217200	2	48	PF3D7_0217200	1	60	PASS	FAIL	FALSE
ASV360	115	12	1	N	PfMDR1_4	33	26	CS	50	30	FAIL	FAIL	FALSE
ASV361	234	12	1	DD2	PF3D7_1320700	2	0	PF3D7_1320700	0	0	PASS	PASS	FALSE
ASV362	255	11	1	N	PF3D7_0311900	3	0	PF3D7_0311900	4	0	PASS	PASS	FALSE
ASV363	116	11	1	N	PfMDR1_4	42	27	CS	60	29	FAIL	FAIL	FALSE
ASV364	247	11	1	N	PF3D7_0615900	2	4	PF3D7_0615900	1	1	PASS	PASS	FALSE
ASV365	307	11	1	N	PF3D7_0217200	138	6	PF3D7_0217200	129	16	FAIL	PASS	FALSE
ASV366	280	11	1	N	PF3D7_1354200	0	1	PF3D7_0217200	113	15	PASS	PASS	FALSE
ASV367	101	11	2	N	PfMDR1_4	40	12	CS	53	44	FAIL	FAIL	FALSE
ASV368	297	10	1	N	PF3D7_1333200	0	1	PF3D7_1322200	123	7	PASS	PASS	FALSE
ASV369	219	10	1	N	PSOP24	0	77	PF3D7_1473700	98	6	PASS	FAIL	FALSE
ASV370	123	10	1	N	CS	55	22	CS	56	22	FAIL	FAIL	FALSE
ASV371	263	10	1	N	PF3D7_1473700	1	46	PF3D7_1473700	0	46	PASS	FAIL	FALSE
ASV372	45	10	1	N	PfDHPS_2	18	4	PfDHPS_2	18	4	FAIL	PASS	TRUE
ASV373	122	10	1	N	RAMA	51	26	RAMA	54	26	FAIL	FAIL	FALSE
ASV374	253	9	1	N	PfTRAP_1	6	67	PfTRAP_1	1	67	PASS	FAIL	FALSE
ASV375	234	9	2	N	PF3D7_0501800	0	1	PfDHPS_1	99	8	PASS	PASS	FALSE
ASV376	289	9	2	N	PF3D7_1322200	2	1	PF3D7_1322200	0	1	PASS	PASS	FALSE
ASV377	248	9	1	N	PSOP24	0	48	PF3D7_1246500	115	6	PASS	FAIL	TRUE
ASV378	49	9	1	N	PfDHPS_2	16	8	PfDHPS_2	16	8	FAIL	FAIL	TRUE
ASV379	123	8	1	N	RAMA	51	25	CS	53	22	FAIL	FAIL	FALSE
ASV380	288	8	1	N	PfCSP_1	8	0	PfCSP_1	3	0	PASS	PASS	FALSE
ASV381	216	8	1	N	PF3D7_1473700	35	1	PF3D7_1473700	34	1	PASS	PASS	FALSE
ASV382	201	8	1	N	PF3D7_1473700	30	16	PF3D7_1473700	29	16	PASS	PASS	FALSE
ASV383	54	8	1	N	PfDHPS_2	24	13	PfDHPS_2	23	13	FAIL	FAIL	TRUE
ASV384	178	8	1	N	Pf113	75	0	PF3D7_0830800_1	84	3	FAIL	PASS	FALSE
ASV385	242	8	1	N	PfTRAP_1	6	78	PfTRAP_1	1	78	PASS	FAIL	FALSE
ASV386	157	7	2	N	GRP94	75	3	PF3D7_0212800	71	6	FAIL	PASS	FALSE
ASV387	176	7	1	N	Pf113	78	2	PF3D7_0830800_1	77	1	FAIL	PASS	FALSE
ASV388	304	7	1	N	PF3D7_0217200	1	3	PF3D7_0217200	1	9	PASS	PASS	FALSE
ASV389	257	7	1	N	PF3D7_0508900	1	1	PF3D7_0508900	3	1	PASS	PASS	FALSE
ASV390	203	7	1	N	PF3D7_0525100	1	73	PF3D7_1466200	98	4	PASS	FAIL	FALSE
ASV391	196	7	1	N	PfAMA_1	96	2	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV392	164	7	1	N	PF3D7_1239800_1	80	2	PF3D7_1239800_1	80	2	FAIL	PASS	FALSE
ASV393	203	6	1	N	PF3D7_0827100	2	48	PF3D7_0827100	0	48	PASS	FAIL	FALSE
ASV394	158	6	1	N	PF3D7_0905600	78	1	PF3D7_0212800	72	3	FAIL	PASS	FALSE
ASV395	288	6	1	N	PfCSP_1	11	0	PfCSP_1	7	0	PASS	PASS	FALSE
ASV396	176	6	1	N	Pf113	84	2	PF3D7_0829800	73	6	FAIL	PASS	FALSE
ASV397	42	6	1	N	PfDHPS_2	23	1	PfDHPS_2	22	1	FAIL	PASS	TRUE
ASV398	177	6	1	N	PF3D7_0401900	79	5	PF3D7_1126100_2	95	2	FAIL	PASS	FALSE
ASV399	118	6	1	N	PfMDR1_4	36	29	CS	58	27	FAIL	FAIL	FALSE
ASV400	188	6	1	N	PF3D7_1346400	0	2	PF3D7_1346400	1	2	PASS	PASS	FALSE
ASV401	221	5	1	N	RhopH3	109	1	PF3D7_0411900_1	105	6	FAIL	PASS	FALSE
ASV402	91	5	1	N	PfMDR1_4	42	2	CS	35	54	FAIL	PASS	FALSE
ASV403	207	5	1	N	PF3D7_1224000	93	3	PF3D7_0211700	0	49	FAIL	PASS	FALSE
ASV404	184	5	1	N	Pf113	76	6	PF3D7_1018600	84	4	FAIL	PASS	FALSE
ASV405	175	5	1	N	PF3D7_0829800	82	1	PF3D7_0830800_1	76	2	FAIL	PASS	FALSE
ASV406	220	5	1	N	RhopH3	3	0	RhopH3	2	0	PASS	PASS	FALSE
ASV407	196	5	1	N	PfAMA_1	97	2	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV408	250	5	1	N	PF3D7_0809400	0	1	PF3D7_0809400	1	1	PASS	PASS	FALSE
ASV409	263	5	1	N	PF10_0119	0	2	PF3D7_0503200	107	2	PASS	PASS	FALSE
ASV410	246	5	1	N	GAMA	1	20	PF3D7_1250100	112	7	PASS	PASS	FALSE
ASV411	303	5	1	N	P38	1	0	P38	3	0	PASS	PASS	FALSE
ASV412	270	5	1	N	PF3D7_1352900	3	1	PF3D7_1352900	0	1	PASS	PASS	FALSE
ASV413	198	5	1	N	PF3D7_0729700	89	5	PF3D7_0729700	91	5	FAIL	PASS	TRUE
ASV414	123	5	1	N	RAMA	43	25	RAMA	42	25	FAIL	FAIL	FALSE
ASV415	190	5	1	N	PF3D7_1407800	1	46	PF3D7_1418100	80	4	PASS	FAIL	FALSE
ASV416	121	5	1	N	PF11_0373	1	45	PF11_0373	1	45	PASS	FAIL	FALSE
ASV417	260	5	1	N	PfTRAP_1	6	60	PfTRAP_1	1	60	PASS	FAIL	FALSE
ASV418	176	5	1	N	PF3D7_1126100_2	1	1	PF3D7_1126100_2	0	1	PASS	PASS	FALSE
ASV419	182	5	1	N	PF3D7_1018600	80	1	PF3D7_1447900	80	4	FAIL	PASS	TRUE
ASV420	174	5	1	N	MSP11.H103.MSP3.7	90	2	PF3D7_1447900	82	4	FAIL	PASS	FALSE
ASV421	170	4	1	N	PF3D7_0830800_1	76	7	PF3D7_0830800_1	77	7	FAIL	PASS	FALSE
ASV422	111	4	1	N	PfMDR1_4	41	22	CS	57	34	FAIL	FAIL	FALSE
ASV423	123	4	1	N	PF3D7_1022000	57	24	CS	61	22	FAIL	FAIL	FALSE
ASV424	132	4	1	N	CS	65	13	CS	65	13	FAIL	PASS	FALSE
ASV425	276	4	1	N	PF3D7_0525100	1	0	PF3D7_0525100	3	0	PASS	PASS	FALSE
ASV426	254	4	1	N	PF3D7_0311900	0	1	PF3D7_0311900	7	1	PASS	PASS	FALSE
ASV427	151	4	1	N	RAMA	64	3	RAMA	63	3	FAIL	PASS	FALSE
ASV428	93	4	1	N	PfMDR1_4	41	4	CS	41	52	FAIL	PASS	FALSE
ASV429	115	4	1	N	PfMDR1_4	38	26	CS	58	30	FAIL	FAIL	FALSE
ASV430	93	4	1	N	PfMDR1_4	42	4	CS	37	52	FAIL	PASS	FALSE
ASV431	145	4	1	N	PF3D7_1022000	68	4	RAMA	67	3	FAIL	PASS	FALSE
ASV432	150	4	1	N	MAL13P1.50	64	4	RAMA	66	6	FAIL	PASS	FALSE
ASV433	290	4	1	N	PF3D7_1126100_1	1	1	PF3D7_1126100_1	3	1	PASS	PASS	FALSE
ASV434	121	4	1	N	RAMA	53	29	RAMA	53	29	FAIL	FAIL	TRUE
ASV435	138	4	1	N	CS	73	7	CS	73	7	FAIL	PASS	FALSE
ASV436	148	4	1	N	RAMA	67	4	RAMA	67	4	FAIL	PASS	FALSE
ASV437	110	4	1	N	PfMDR1_4	41	21	CS	54	35	FAIL	FAIL	FALSE
ASV438	261	4	1	N	PF3D7_0503200	3	0	PF3D7_0503200	2	0	PASS	PASS	FALSE
ASV439	259	4	1	N	PF3D7_1114900	2	0	PF3D7_1114900	1	0	PASS	PASS	FALSE
ASV440	287	3	1	N	PF3D7_1035100	5	1	PF3D7_1035100	2	1	PASS	PASS	FALSE
ASV441	178	3	1	N	PF3D7_0401900	75	6	PF3D7_1018600	98	2	FAIL	PASS	FALSE
ASV442	173	3	1	N	PF3D7_1329100	84	4	PF3D7_1448500	73	7	FAIL	PASS	FALSE
ASV443	149	3	1	N	PF3D7_0905600	67	10	PF3D7_0724700	69	6	FAIL	PASS	FALSE
ASV444	192	3	1	N	PF3D7_1418100	86	2	PF3D7_1346400	83	8	FAIL	PASS	FALSE
ASV445	209	3	1	N	MSRP3	0	1	GEST	85	9	PASS	PASS	FALSE
ASV446	214	3	1	N	PF3D7_1125700	1	2	PF3D7_1125700	1	6	PASS	PASS	FALSE
ASV447	120	3	1	N	CS	52	25	CS	53	25	FAIL	FAIL	FALSE
ASV448	145	3	1	N	PF3D7_0724700	69	10	PF3D7_0724700	69	10	FAIL	PASS	FALSE
ASV449	100	3	1	N	PfMDR1_4	34	11	RAMA	40	48	FAIL	FAIL	FALSE
ASV450	291	3	1	N	PF3D7_1322200	2	1	PF3D7_1322200	0	1	PASS	PASS	FALSE
ASV451	123	3	1	N	CS	57	22	CS	58	22	FAIL	FAIL	FALSE
ASV452	120	2	1	N	RAMA	41	28	RAMA	40	28	FAIL	FAIL	FALSE
ASV453	285	2	1	N	PF3D7_1035100	5	1	PF3D7_1035100	2	1	PASS	PASS	FALSE
ASV454	195	2	1	N	PfSERA2_1	4	64	PfSERA2_1	1	64	PASS	FAIL	FALSE
ASV455	217	2	1	N	PF3D7_0630600	0	38	PF3D7_1125700	91	3	PASS	FAIL	FALSE
ASV456	246	2	1	N	PF3D7_0802000	0	57	PF3D7_0802000	1	57	PASS	FAIL	FALSE
ASV457	177	2	1	N	PF3D7_1455300	1	57	PF3D7_1455300	0	57	PASS	FAIL	FALSE
ASV458	42	1	1	N	PfDHPS_2	26	1	PfDHPS_2	26	1	FAIL	PASS	FALSE
ASV459	168	1	1	N	PF3D7_1239800_1	76	4	PF3D7_1239800_1	77	4	FAIL	PASS	FALSE
