hapid	haplength	total_reads	total_samples	strain	refid_PvP01	snv_dist_from_PvP01	indel_dist_from_PvP01	bimera
ASV445	115	741	2	N	PVP01_0530700	12	0	FALSE
ASV446	105	737	12	N	pvmrp2_2	3	0	FALSE
ASV447	108	733	20	N	CTRP	2	18	FALSE
ASV448	143	733	25	PvP01	RON11	0	0	FALSE
ASV449	97	724	18	N	PIP1	2	0	FALSE
ASV450	145	723	8	PvP01	PVP01_0707300	0	0	FALSE
ASV451	136	716	17	N	PVP01_0927200	4	0	FALSE
ASV452	116	713	10	N	PVP01_0306200	1	0	FALSE
ASV453	163	704	5	N	SNRPB2	3	0	FALSE
ASV454	74	692	7	N	PVP01_0116700	2	0	FALSE
ASV455	153	691	6	N	PVP01_1004100	1	0	FALSE
ASV456	175	690	11	N	PVP01_0302300	1	0	FALSE
ASV457	129	690	9	N	PVP01_1256600	1	0	FALSE
ASV458	181	687	22	N	FRM1_1	1	0	FALSE
ASV459	154	677	17	N	PVP01_0710900	0	12	FALSE
ASV460	112	677	8	N	PVP01_1444400	3	0	FALSE
ASV461	148	673	30	PvP01	FER2_1	0	0	FALSE
ASV462	194	669	16	PvP01	SPC25	0	0	FALSE
ASV463	118	668	2	N	PVP01_1344700	1	0	FALSE
ASV464	139	666	5	N	PVP01_1301600_2	1	0	FALSE
ASV465	138	660	12	N	SufD	10	0	FALSE
ASV466	116	655	4	N	pvpi3k_2	0	15	FALSE
ASV467	62	644	9	N	BDP6	1	0	FALSE
ASV468	66	629	13	N	PVP01_1469700	2	0	FALSE
ASV469	148	628	12	N	PABP3	1	0	FALSE
ASV470	179	625	7	N	FRM1_2	2	0	FALSE
ASV471	68	622	6	N	pvpi3k_14	34	2	FALSE
ASV472	125	620	10	N	PWP1	3	0	FALSE
ASV473	205	611	11	N	PVP01_1339900	1	0	FALSE
ASV474	168	605	13	N	PyKII	1	0	FALSE
ASV475	126	605	8	N	PVP01_1316900	1	0	FALSE
ASV476	97	598	12	N	PIP1	1	0	FALSE
ASV477	71	596	10	N	HDA1	2	0	FALSE
ASV478	175	592	6	N	PVP01_0302300	3	0	FALSE
ASV479	141	590	6	N	TRAG38	2	0	FALSE
ASV480	177	588	9	N	LipB	1	0	FALSE
ASV481	136	585	12	N	PVP01_0927200	4	0	FALSE
ASV482	125	583	13	N	PWP1	3	0	FALSE
ASV483	168	579	13	PvP01	PyKII	0	0	FALSE
ASV484	125	578	10	N	MSP5	4	0	FALSE
ASV485	126	573	12	PvP01	PVP01_1316900	0	0	FALSE
ASV486	125	566	11	N	PVP01_1226900	1	0	FALSE
ASV487	172	563	8	N	PVP01_1323700	6	0	FALSE
ASV488	76	563	6	N	RBP2b_2	3	0	FALSE
ASV489	129	562	18	N	TERT	2	0	FALSE
ASV490	159	560	26	N	CAPH	1	0	FALSE
ASV491	156	559	12	PvP01	ABCI3	0	0	FALSE
ASV492	172	557	14	N	P113	3	0	FALSE
ASV493	106	557	7	N	PVP01_1443400	4	0	FALSE
ASV494	174	553	4	N	PKG	1	0	FALSE
ASV495	138	552	19	N	PSOP13	1	0	FALSE
ASV496	94	541	8	N	MATE	1	0	FALSE
ASV497	145	537	7	N	PVP01_0302700	1	0	FALSE
ASV498	109	536	7	N	DBP_1	1	0	FALSE
ASV499	139	533	10	N	PSOP13	75	1	FALSE
ASV500	155	530	27	N	EIF3K_1	2	1	FALSE
ASV501	171	530	24	PvP01	pvmrp1_7	0	0	FALSE
ASV502	181	530	21	PvP01	FRM1_1	0	0	FALSE
ASV503	158	528	9	N	PVP01_0602400	2	0	FALSE
ASV504	182	525	3	N	MCA3	2	0	FALSE
ASV505	189	521	23	N	PVP01_0109700_2	1	0	FALSE
ASV506	195	521	18	N	PVP01_1144900	6	0	FALSE
ASV507	138	521	9	N	SufD	3	0	FALSE
ASV508	182	518	15	N	ApiAP2_1	1	15	FALSE
ASV509	154	518	9	N	PVP01_1329500	1	0	FALSE
ASV510	123	516	20	PvP01	RBP2b_1	0	0	FALSE
ASV511	156	515	18	N	PVP01_1261200	2	0	FALSE
ASV512	130	514	14	PvP01	pvpi3k_7	0	0	FALSE
ASV513	143	514	16	PvP01	RON2	0	0	FALSE
ASV514	184	514	6	N	ApiAP2_G5	1	0	FALSE
ASV515	112	513	7	N	pvpi3k_7	0	18	FALSE
ASV516	181	510	5	N	CCR4-3	0	1	FALSE
ASV517	189	507	25	PvP01	PVP01_0109700_2	0	0	FALSE
ASV518	145	504	15	N	pvpi3k_7	0	15	FALSE
ASV519	47	500	9	N	pvmdr1_1	28	0	FALSE
ASV520	140	500	8	N	PVP01_0420500	2	0	FALSE
ASV521	129	498	7	N	PVP01_1101300	1	0	FALSE
ASV522	133	489	16	N	EIF3K_2	3	0	FALSE
ASV523	151	487	8	N	ORP1	3	0	FALSE
ASV524	179	485	11	N	PVP01_1315600	1	0	FALSE
ASV525	94	485	9	N	MATE	1	0	FALSE
ASV526	171	484	9	N	PVP01_1027500	1	0	FALSE
ASV527	172	482	30	N	pvmdr2_3	1	0	FALSE
ASV528	126	482	1	N	PVP01_0838300	1	0	FALSE
ASV529	145	481	3	N	PVP01_0302700	3	0	FALSE
ASV530	125	480	4	N	PVP01_0318900	1	0	FALSE
ASV531	143	477	13	N	RON2	1	0	FALSE
ASV532	165	456	6	PvP01	CIA1	0	0	FALSE
ASV533	167	454	7	N	PSOP1	1	0	FALSE
ASV534	143	452	4	PvP01	PVP01_0210500	0	0	FALSE
ASV535	200	448	10	N	PVP01_0103700_1	1	0	FALSE
ASV536	163	447	8	N	NSF	2	0	FALSE
ASV537	143	442	11	N	ApiAP2_2	5	0	FALSE
ASV538	175	441	22	N	pvmdr1_2	1	0	FALSE
ASV539	178	439	7	N	PVP01_1465800	2	12	FALSE
ASV540	155	436	2	N	PVP01_0513400	1	0	FALSE
ASV541	81	429	13	N	RAMA	43	0	FALSE
ASV542	54	427	10	PvP01	pvmdr2_5	0	0	FALSE
ASV543	134	426	9	PvP01	PVP01_1301600_1	0	0	FALSE
ASV544	66	425	8	N	pvpi3k_14	1	0	FALSE
ASV545	138	424	3	N	DRS1	2	0	FALSE
ASV546	147	423	8	N	PVP01_0518900	2	0	FALSE
ASV547	166	423	12	N	SOD2_1	2	0	FALSE
ASV548	160	423	1	PvP01	PVP01_1320900	0	0	FALSE
ASV549	141	421	8	PvP01	ATG23	0	0	FALSE
ASV550	147	414	18	N	PVP01_0405000_1	2	0	FALSE
ASV551	147	406	21	PvP01	RON1	0	0	FALSE
ASV552	144	404	4	N	ATG12	1	0	FALSE
ASV553	129	401	12	N	PVP01_1143300	3	0	FALSE
ASV554	199	401	34	N	PVP01_1136100	0	52	FALSE
ASV555	181	400	10	N	FRM1_1	4	0	FALSE
ASV556	170	399	9	N	pBAS	2	0	FALSE
ASV557	134	398	13	N	PVP01_1301600_1	1	0	FALSE
ASV558	147	397	18	N	PVP01_0405000_1	1	0	FALSE
ASV559	141	396	6	N	FRM2	1	0	FALSE
ASV560	151	391	8	N	G37	1	0	FALSE
ASV561	154	391	12	N	LRR5	3	0	FALSE
ASV562	138	391	8	PvP01	DRS1	0	0	FALSE
ASV563	158	388	1	N	PVP01_0602400	1	0	FALSE
ASV564	62	387	7	N	BDP6	2	0	FALSE
ASV565	136	383	9	N	PVP01_0927200	4	0	FALSE
ASV566	105	382	24	N	PVP01_0624000	1	0	FALSE
ASV567	142	376	9	N	PVP01_1270000	2	0	FALSE
ASV568	158	373	6	N	PVP01_0602400	2	0	FALSE
ASV569	158	371	4	PvP01	PVP01_0602400	0	0	FALSE
ASV570	172	369	17	PvP01	PVP01_0405000_2	0	0	FALSE
ASV571	225	369	9	N	PVP01_1144900	0	30	FALSE
ASV572	183	369	6	N	CCR4-3	0	1	FALSE
ASV573	97	365	5	N	PIP1	1	0	FALSE
ASV574	180	365	15	PvP01	ETRAMP11.2	0	0	FALSE
ASV575	129	363	15	N	TERT	3	0	FALSE
ASV576	81	362	9	N	RAMA	1	0	FALSE
ASV577	157	356	6	N	RAP	2	0	FALSE
ASV578	121	355	7	N	PVP01_0820800	0	18	FALSE
ASV579	127	355	15	N	pvpi3k_7	18	3	FALSE
ASV580	129	354	2	N	PVP01_1467900	1	0	FALSE
ASV581	141	354	2	N	PVP01_1421800	4	0	FALSE
ASV582	105	353	8	N	pvdhps_1	0	21	FALSE
ASV583	147	350	10	N	PVP01_1136100	2	0	FALSE
ASV584	171	349	15	N	FRM2	1	30	FALSE
ASV585	179	341	26	N	PVP01_1413100_1	1	0	FALSE
ASV586	184	338	3	PvP01	ApiAP2_G5	0	0	FALSE
ASV587	189	337	4	N	PVP01_0527700	1	0	FALSE
ASV588	198	332	5	N	PVP01_0735100	2	0	FALSE
ASV589	126	330	12	N	PVP01_1002800	4	0	FALSE
ASV590	215	329	9	N	LISP2	23	9	FALSE
ASV591	175	329	16	N	pvmdr1_2	2	0	FALSE
ASV592	103	329	4	N	FCP	1	0	FALSE
ASV593	154	328	6	N	FT1	2	0	FALSE
ASV594	167	327	8	N	PVP01_0933300	1	0	FALSE
ASV595	198	327	29	PvP01	CRMP2	0	0	FALSE
ASV596	129	327	2	N	PVP01_1101300	3	0	FALSE
ASV597	159	324	25	PvP01	pvmrp1_8	0	0	FALSE
ASV598	148	324	9	N	pvpi3k_6	2	0	FALSE
ASV599	126	322	17	N	PVP01_1316900	1	0	FALSE
ASV600	155	322	3	N	PVP01_0513400	1	0	FALSE
ASV601	175	319	8	N	PVP01_0302300	1	0	FALSE
ASV602	155	319	10	N	ApiAP2_2	0	12	FALSE
ASV603	132	318	10	N	RBP2a_2	2	0	FALSE
ASV604	175	316	10	N	VPS53	1	0	FALSE
ASV605	147	315	13	N	RON1	2	0	FALSE
ASV606	182	313	4	PvP01	CCR4-3	0	0	FALSE
ASV607	109	311	11	N	PVP01_1415900	3	0	FALSE
ASV608	113	308	19	N	CWC2	2	0	FALSE
ASV609	129	307	17	N	TERT	3	0	FALSE
ASV610	172	304	7	N	PVP01_0405000_2	2	0	FALSE
ASV611	172	302	2	N	PVP01_1323700	5	0	FALSE
ASV612	126	297	18	N	PVP01_1002800	3	0	FALSE
ASV613	54	296	5	N	pvmrp1_10	1	0	FALSE
ASV614	149	294	1	N	PVP01_1413100_2	2	0	FALSE
ASV615	171	293	6	N	NUP637	2	0	FALSE
ASV616	183	288	3	N	CCR4-3	2	1	FALSE
ASV617	117	287	15	PvP01	SRPR_alpha	0	0	FALSE
ASV618	191	282	19	PvP01	GCN1	0	0	FALSE
ASV619	143	281	10	N	ApiAP2_2	8	0	FALSE
ASV620	158	279	7	N	PVP01_0602400	2	0	FALSE
ASV621	202	278	8	N	PIGO	1	30	FALSE
ASV622	140	276	12	PvP01	PVP01_0420500	0	0	FALSE
ASV623	146	276	3	N	PVP01_0615400	1	0	FALSE
ASV624	139	274	8	N	PVP01_1024100	2	0	FALSE
ASV625	76	273	8	N	RBP2b_2	1	0	FALSE
ASV626	129	273	10	N	PVP01_1101300	1	0	FALSE
ASV627	198	272	43	N	PVP01_0735100	106	2	TRUE
ASV628	120	268	4	N	PVP01_1004400	3	0	FALSE
ASV629	177	268	2	N	VPS11	1	0	FALSE
ASV630	95	266	6	N	LSM8	1	1	FALSE
ASV631	139	265	12	N	PVP01_1345500	1	0	FALSE
ASV632	126	265	10	N	PVP01_1002800	4	0	FALSE
ASV633	139	263	1	N	PVP01_1301600_2	1	0	FALSE
ASV634	154	259	1	N	PVP01_1329500	1	0	FALSE
ASV635	122	255	9	N	NCS2	2	0	FALSE
ASV636	175	255	3	N	PVP01_0302300	2	0	FALSE
ASV637	125	253	14	N	PVP01_1226900	1	0	FALSE
ASV638	113	253	4	N	CWC2	2	0	FALSE
ASV639	148	253	7	N	pvpi3k_6	1	0	FALSE
ASV640	141	251	5	N	SEC24B	3	0	FALSE
ASV641	171	250	5	N	PVP01_1027500	1	0	FALSE
ASV642	148	247	8	N	PABP3	2	0	FALSE
ASV643	85	245	1	N	PVP01_0530700	4	30	FALSE
ASV644	154	244	2	N	PVP01_0213400	1	0	FALSE
ASV645	145	239	2	N	PVP01_0302700	1	0	FALSE
ASV646	163	237	8	N	SNRPB2	3	0	FALSE
ASV647	155	234	3	N	PVP01_0513400	1	0	FALSE
ASV648	156	233	19	PvP01	PVP01_0624400	0	0	FALSE
ASV649	109	229	2	N	DBP_1	2	0	FALSE
ASV650	143	229	5	N	PVP01_0210500	2	0	FALSE
ASV651	148	227	7	N	pvpi3k_6	1	0	FALSE
ASV652	153	227	10	PvP01	PVP01_1430700	0	0	FALSE
ASV653	159	226	4	N	CAPH	3	0	FALSE
ASV654	182	226	1	N	MCA3	1	0	FALSE
ASV655	104	224	4	N	TLAP2	2	0	FALSE
ASV656	153	224	10	N	PVP01_1430700	1	0	FALSE
ASV657	174	224	1	N	PKG	1	0	FALSE
ASV658	129	223	6	N	PVP01_1101300	1	0	FALSE
ASV659	181	219	19	N	pvmrp1_6	1	0	FALSE
ASV660	105	218	9	PvP01	PVP01_0624000	0	0	FALSE
ASV661	168	215	8	N	PVP01_0838400	7	0	FALSE
ASV662	103	215	5	N	FCP	1	0	FALSE
ASV663	198	213	5	N	PVP01_0735100	1	0	FALSE
ASV664	178	212	9	N	PVP01_0215800_2	1	0	FALSE
ASV665	175	212	7	N	PVP01_0302300	2	0	FALSE
ASV666	170	211	12	N	PVP01_1463400	1	0	FALSE
ASV667	173	211	1	N	GAPDH	2	0	FALSE
ASV668	138	210	10	N	DRS1	2	0	FALSE
ASV669	104	210	2	N	TLAP2	1	0	FALSE
ASV670	126	209	4	N	PVP01_0215600	1	0	FALSE
ASV671	155	207	5	N	EIF3K_1	1	1	FALSE
ASV672	141	206	14	N	FRM2	2	0	FALSE
ASV673	76	205	3	N	RBP2b_2	5	0	FALSE
ASV674	71	204	6	N	HDA1	2	0	FALSE
ASV675	165	204	9	N	PVP01_1144900	2	30	FALSE
ASV676	121	204	8	N	PVP01_0820800	4	18	FALSE
ASV677	71	200	9	N	HDA1	2	0	FALSE
ASV678	191	199	10	N	GCN1	1	0	FALSE
ASV679	171	199	5	N	PVP01_1027500	1	0	FALSE
ASV680	165	197	1	N	CIA1	4	0	FALSE
ASV681	71	196	11	N	HDA1	3	0	FALSE
ASV682	176	193	1	N	VPS11	0	1	FALSE
ASV683	181	193	2	N	CCR4-3	1	1	FALSE
ASV684	166	190	7	N	SOD2_1	4	0	FALSE
ASV685	188	190	6	N	PVP01_1427600	1	0	FALSE
ASV686	93	188	9	N	pvmrp1_2	2	0	FALSE
ASV687	215	187	10	N	LISP2	23	9	FALSE
ASV688	107	184	5	N	ApiAP2_G2	1	0	FALSE
ASV689	93	179	6	N	pvmrp1_2	1	0	FALSE
ASV690	70	179	1	N	HDA1	37	1	FALSE
ASV691	159	177	5	N	CAPH	1	0	FALSE
ASV692	136	171	4	N	PVP01_0927200	3	0	FALSE
ASV693	205	170	2	N	PVP01_1339900	2	0	FALSE
ASV694	91	168	5	N	SLARP	1	0	FALSE
ASV695	180	168	3	N	CCR4-3	1	2	FALSE
ASV696	151	165	2	N	ORP1	3	0	FALSE
ASV697	123	163	13	N	MSP1P	1	0	FALSE
ASV698	69	163	4	PvP01	RBP2b_3	0	0	FALSE
ASV699	180	161	2	N	CCR4-3	0	2	FALSE
ASV700	180	159	4	N	ETRAMP11.2	4	0	FALSE
ASV701	179	157	10	PvP01	PVP01_1413100_1	0	0	FALSE
ASV702	199	157	1	N	PVP01_0908400	2	0	FALSE
ASV703	217	154	6	N	PIGO	1	45	FALSE
ASV704	225	153	14	N	PVP01_1308100	113	16	FALSE
ASV705	129	151	4	N	PVP01_1101300	4	0	FALSE
ASV706	172	151	1	N	GAPDH	0	1	FALSE
ASV707	94	150	5	N	HT1	1	0	FALSE
ASV708	159	150	6	N	CAPH	2	0	FALSE
ASV709	55	150	3	N	pvdhfr	31	1	TRUE
ASV710	181	148	3	N	CCR4-3	1	1	FALSE
ASV711	195	147	4	N	CG2_related	5	0	FALSE
ASV712	181	146	5	N	FRM1_1	2	0	FALSE
ASV713	225	144	2	N	PVP01_1144900	0	30	FALSE
ASV714	215	143	6	N	LISP2	22	9	FALSE
ASV715	133	143	6	N	EIF3K_2	5	0	FALSE
ASV716	111	141	3	N	PVP01_1446900	2	0	FALSE
ASV717	100	140	4	N	PVP01_1014100	10	0	FALSE
ASV718	181	136	1	N	CCR4-3	2	1	FALSE
ASV719	170	132	2	N	pBAS	4	0	FALSE
ASV720	115	130	5	N	pvpi3k_13	0	9	FALSE
ASV721	159	130	4	N	CAPH	2	0	FALSE
ASV722	195	130	5	N	CG2_related	6	0	FALSE
ASV723	62	129	4	N	BDP6	2	0	FALSE
ASV724	195	126	2	N	CG2_related	5	0	FALSE
ASV725	191	125	6	N	GCN1	1	0	FALSE
ASV726	147	122	3	N	PVP01_1233500	2	0	FALSE
ASV727	130	121	2	N	SYN13	3	0	FALSE
ASV728	168	121	2	N	PVP01_0838400	1	0	FALSE
ASV729	115	119	4	N	PVP01_0530700	12	0	FALSE
ASV730	140	119	10	N	PVP01_1311000	2	0	FALSE
ASV731	140	118	8	N	CDPK1	3	0	FALSE
ASV732	179	117	3	N	PVP01_1315600	2	0	FALSE
ASV733	106	117	5	N	pvpi3k_13	1	18	FALSE
ASV734	125	116	2	N	MSP5	5	0	FALSE
ASV735	154	116	4	N	FT1	1	0	FALSE
ASV736	172	115	8	N	pvmdr2_3	2	0	FALSE
ASV737	143	115	2	N	PVP01_0119600	1	0	FALSE
ASV738	141	114	2	N	TRAG38	2	0	FALSE
ASV739	109	112	1	N	PVP01_1415900	2	0	FALSE
ASV740	92	110	6	N	pvmrp1_2	0	1	FALSE
ASV741	126	108	13	N	pvpi3k_13	70	2	FALSE
ASV742	181	108	7	N	pvmrp1_6	2	0	FALSE
ASV743	189	108	3	N	PVP01_0109700_2	1	0	FALSE
ASV744	153	107	4	N	PVP01_1430700	3	0	FALSE
ASV745	144	107	2	N	ATG12	2	0	FALSE
ASV746	109	105	9	N	PVP01_1415900	1	0	FALSE
ASV747	205	103	3	N	PVP01_1339900	2	0	FALSE
ASV748	126	102	11	N	PVP01_1002800	1	0	FALSE
ASV749	148	102	3	N	PVP01_1131100	1	2	FALSE
ASV750	82	102	1	N	PVP01_1014100	4	18	TRUE
ASV751	100	102	1	N	PVP01_0117000	2	0	FALSE
ASV752	172	101	6	N	P113	4	0	FALSE
ASV753	125	100	4	PvP01	PVP01_1226900	0	0	FALSE
ASV754	159	100	6	PvP01	CAPH	0	0	FALSE
ASV755	191	98	8	N	GCN1	1	0	FALSE
ASV756	115	97	5	PvP01	pvmrp2_1	0	0	FALSE
ASV757	178	97	1	N	VPS11	1	1	FALSE
ASV758	205	97	2	N	LISP2	6	1	FALSE
ASV759	97	97	2	N	PVP01_1434400	2	0	FALSE
ASV760	137	95	1	N	SUMO	1	0	FALSE
ASV761	139	94	2	N	AMA1	1	0	FALSE
ASV762	141	93	4	N	ATG23	1	0	FALSE
ASV763	195	92	9	N	CG2_related	6	0	FALSE
ASV764	173	91	7	N	PVP01_1136100	2	26	FALSE
ASV765	179	88	5	N	PVP01_1413100_1	2	0	FALSE
ASV766	116	88	2	N	PVP01_0320600	1	0	FALSE
ASV767	171	88	1	PvP01	NUP637	0	0	FALSE
ASV768	159	87	10	N	pvmrp1_8	1	0	FALSE
ASV769	143	86	3	N	PVP01_0119600	1	0	FALSE
ASV770	215	85	2	N	LISP2	21	9	FALSE
ASV771	75	85	2	N	PVP01_0215800_1	1	0	FALSE
ASV772	189	84	3	N	PVP01_0109700_2	2	0	FALSE
ASV773	191	83	4	PvP01	PVP01_1403000	0	0	FALSE
ASV774	187	82	4	N	PIGO	1	15	FALSE
ASV775	154	81	2	N	FT1	1	0	FALSE
ASV776	105	79	3	N	EMC7	2	0	FALSE
ASV777	141	78	2	N	FRM2	1	0	FALSE
ASV778	153	78	1	N	PVP01_1430700	2	0	FALSE
ASV779	149	77	2	N	PSOP24	1	0	FALSE
ASV780	180	75	2	N	PVP01_1144900	2	15	FALSE
ASV781	124	75	1	N	ROM10	3	0	FALSE
ASV782	106	74	7	N	pvpi3k_13	0	18	FALSE
ASV783	148	74	3	N	PVP01_1131100	0	2	FALSE
ASV784	182	73	1	N	CCR4-3	2	0	FALSE
ASV785	179	73	1	N	CCR4-3	1	3	FALSE
ASV786	172	72	4	PvP01	PIGO	0	0	FALSE
ASV787	163	72	2	PvP01	ERCC4	0	0	FALSE
ASV788	138	71	2	N	SufD	1	0	FALSE
ASV789	129	71	2	N	SYN13	1	1	FALSE
ASV790	210	70	2	N	PVP01_1144900	0	15	FALSE
ASV791	205	69	2	N	LISP2	5	1	FALSE
ASV792	178	69	2	N	PVP01_0602200	2	0	FALSE
ASV793	126	67	4	N	PVP01_1316900	2	0	FALSE
ASV794	175	66	6	N	pvmdr1_2	1	0	FALSE
ASV795	172	65	7	N	P113	4	0	FALSE
ASV796	144	65	4	N	ApiAP2_2	79	3	FALSE
ASV797	137	65	1	N	SUMO	2	0	FALSE
ASV798	132	64	3	PvP01	RBP2a_2	0	0	FALSE
ASV799	199	64	6	N	PVP01_1136100	2	52	FALSE
ASV800	78	64	10	PvP01	RON5	0	0	FALSE
ASV801	67	64	1	PvP01	PVP01_1423300	0	0	FALSE
ASV802	198	64	2	N	CRMP2	2	0	FALSE
ASV803	82	64	2	N	PVP01_0912400	2	0	FALSE
ASV804	141	64	1	N	ATG23	2	0	FALSE
ASV805	195	63	3	N	CG2_related	5	0	FALSE
ASV806	163	61	6	N	NSF	2	0	FALSE
ASV807	209	61	5	PvP01	PVP01_1308100	0	0	FALSE
ASV808	72	60	2	PvP01	TRAG16_1	0	0	FALSE
ASV809	156	60	2	N	PVP01_1107600	2	0	FALSE
ASV810	172	58	1	PvP01	pvmdr2_3	0	0	FALSE
ASV811	147	57	7	N	PVP01_0405000_1	1	0	FALSE
ASV812	240	57	3	N	PVP01_1144900	0	45	FALSE
ASV813	141	57	2	N	SEC24B	1	0	FALSE
ASV814	181	56	4	N	FRM1_1	4	0	FALSE
ASV815	71	56	3	N	HDA1	1	0	FALSE
ASV816	181	55	1	N	FRM1_1	3	0	FALSE
ASV817	182	55	2	N	PVP01_0103700_2	2	0	FALSE
ASV818	147	54	3	N	RON2	72	4	FALSE
ASV819	93	54	2	N	MSP1	1	0	FALSE
ASV820	162	54	5	N	SOD2_2	78	9	FALSE
ASV821	202	54	1	N	PVP01_0213400	1	48	FALSE
ASV822	170	54	1	N	PVP01_1463400	1	0	FALSE
ASV823	152	53	6	N	PVP01_1430700	1	1	FALSE
ASV824	157	53	2	N	RAP	2	0	FALSE
ASV825	126	52	4	N	PVP01_1002800	5	0	FALSE
ASV826	142	52	2	N	PVP01_1270000	1	0	FALSE
ASV827	135	52	3	N	PVP01_1344700	0	17	FALSE
ASV828	209	51	2	N	PVP01_1308100	2	0	FALSE
ASV829	167	50	3	N	SOD2_1	3	1	FALSE
ASV830	81	50	2	N	RAMA	1	0	FALSE
ASV831	184	50	2	N	ApiAP2_G5	2	0	FALSE
ASV832	146	49	2	N	PVP01_1233500	0	1	FALSE
ASV833	148	49	2	N	PVP01_MIT00200_500	16	2	FALSE
ASV834	139	49	7	N	AMA1	2	0	FALSE
ASV835	179	49	1	N	PVP01_1465800	2	13	FALSE
ASV836	141	49	1	N	ATG23	1	0	FALSE
ASV837	189	48	6	PvP01	PVP01_1464400	0	0	FALSE
ASV838	178	48	1	N	PVP01_1465800	0	12	FALSE
ASV839	154	48	3	N	PVP01_0213400	10	0	FALSE
ASV840	188	48	2	N	PVP01_1427600	1	0	FALSE
ASV841	182	48	1	N	CCR4-3	1	0	FALSE
ASV842	155	47	5	N	EIF3K_1	3	1	FALSE
ASV843	108	47	5	N	pvmrp1_12	1	0	FALSE
ASV844	67	46	1	N	PVP01_1469700	0	1	FALSE
ASV845	111	45	2	N	PVP01_1445500	2	0	FALSE
ASV846	40	44	4	N	pvpi3k_4	25	4	FALSE
ASV847	139	44	4	N	AMA1	2	0	FALSE
ASV848	110	44	1	N	PVP01_0109700_1	1	30	FALSE
ASV849	159	44	2	N	PVP01_0602400	1	1	FALSE
ASV850	206	44	1	PvP01	LISP2	0	0	FALSE
ASV851	125	44	2	PvP01	PWP1	0	0	FALSE
ASV852	108	44	2	N	pvmrp1_12	1	0	FALSE
ASV853	158	43	4	N	PVP01_0602400	1	0	FALSE
ASV854	94	43	4	N	MATE	1	0	FALSE
ASV855	105	42	3	N	pvmrp2_2	1	0	FALSE
ASV856	139	40	5	N	PVP01_1345500	1	0	FALSE
ASV857	78	39	6	N	RON5	2	0	FALSE
ASV858	110	39	1	N	PVP01_1415900	55	1	FALSE
ASV859	165	38	5	PvP01	PVP01_1401400	0	0	FALSE
ASV860	140	38	2	N	CDPK1	2	0	FALSE
ASV861	149	37	2	N	SOD2_2	1	4	FALSE
ASV862	165	37	4	N	PVP01_1401400	4	0	FALSE
ASV863	154	37	3	N	PVP01_0931600	2	0	FALSE
ASV864	148	36	4	N	FER2_1	2	0	FALSE
ASV865	171	36	2	N	NUP637	2	0	FALSE
ASV866	181	36	2	PvP01	pvmrp1_6	0	0	FALSE
ASV867	55	36	1	N	pvdhfr	31	1	TRUE
ASV868	115	36	1	N	PVP01_0530700	1	0	TRUE
ASV869	42	36	1	N	pvpi3k_4	26	2	TRUE
ASV870	138	35	2	N	SufD	7	0	FALSE
ASV871	184	35	1	N	CCR4-3	0	2	FALSE
ASV872	138	34	3	N	PSOP13	1	0	FALSE
ASV873	172	34	3	N	P113	5	0	FALSE
ASV874	163	34	2	N	NSF	1	0	FALSE
ASV875	172	33	2	N	PVP01_0405000_2	2	0	FALSE
ASV876	101	33	3	PvP01	PVP01_1418900	0	0	FALSE
ASV877	189	33	4	N	PVP01_1464400	3	0	FALSE
ASV878	151	33	1	N	ORP1	1	0	FALSE
ASV879	163	32	2	N	ERCC4	2	0	FALSE
ASV880	167	31	3	N	SOD2_1	2	1	FALSE
ASV881	71	31	4	N	HDA1	1	0	FALSE
ASV882	131	31	1	N	PVP01_1438700	1	0	FALSE
ASV883	147	31	1	PvP01	PVP01_0405000_1	0	0	FALSE
ASV884	202	31	1	N	KIN17	3	1	FALSE
ASV885	118	29	1	N	PVP01_1014100	6	18	FALSE
ASV886	153	29	6	PvP01	ETRAMP	0	0	FALSE
ASV887	175	29	2	N	VPS53	2	0	FALSE
ASV888	147	29	5	PvP01	PVP01_1136100	0	0	FALSE
ASV889	154	29	2	N	EIF3K_1	1	2	FALSE
ASV890	111	29	4	N	FRM2	1	30	FALSE
ASV891	84	29	1	N	pvdhps_1	1	0	FALSE
ASV892	117	29	1	N	SRPR_alpha	1	0	FALSE
ASV893	130	28	1	N	MyoB	4	0	FALSE
ASV894	124	26	3	N	ROM10	2	0	FALSE
ASV895	140	26	2	N	PVP01_0420500	1	0	FALSE
ASV896	125	25	1	N	PVP01_0318900	2	0	FALSE
ASV897	157	24	2	N	GAP50	1	0	FALSE
ASV898	64	24	1	N	pvmdr2_6	33	1	TRUE
ASV899	56	23	3	N	pvdhfr	1	0	FALSE
ASV900	93	23	3	N	MSP1	3	0	FALSE
ASV901	217	23	1	N	PIGO	0	45	FALSE
ASV902	214	23	1	N	LISP2	23	8	FALSE
ASV903	105	23	3	N	PVP01_0624000	2	0	FALSE
ASV904	147	23	1	N	PVP01_1233500	0	2	FALSE
ASV905	138	23	2	N	SufD	6	0	FALSE
ASV906	62	23	1	N	BDP6	1	0	FALSE
ASV907	165	23	3	N	PVP01_1401400	4	0	FALSE
ASV908	152	22	2	N	PVP01_1430700	0	1	FALSE
ASV909	105	22	1	N	pvmrp2_2	2	0	FALSE
ASV910	78	21	2	N	RON5	1	0	FALSE
ASV911	108	21	6	PvP01	pvmrp1_12	0	0	FALSE
