hapid	haplength	total_reads	total_samples	strain	refid_3D7	snv_dist_from_3D7	indel_dist_from_3D7	refid_DD2	snv_dist_from_DD2	indel_dist_from_DD2	snv_filter	indel_filter	bimera
ASV253	175	1159	25	DD2	PF3D7_1126100_2	1	0	PF3D7_1126100_2	0	0	PASS	PASS	FALSE
ASV254	163	1108	3	DD2	PF3D7_1464700	1	0	PF3D7_1464700	0	0	PASS	PASS	FALSE
ASV255	234	1092	64	N	PF3D7_1320700	2	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV256	288	1072	55	N	PF3D7_0711500	2	0	PF3D7_0711500	1	0	PASS	PASS	FALSE
ASV257	154	1069	37	3D7	PF3D7_1034900_1	0	0	PF3D7_1034900_1	1	0	PASS	PASS	FALSE
ASV258	255	1037	90	N	PF3D7_0311900	6	0	PF3D7_0311900	1	0	PASS	PASS	FALSE
ASV259	161	1015	129	3D7	PF3D7_0212800	0	0	PF3D7_0212800	1	0	PASS	PASS	FALSE
ASV260	196	978	2	DD2	PfAMA_1	6	0	PfAMA_1	0	0	PASS	PASS	FALSE
ASV261	256	959	1	N	PF3D7_0211700	1	30	PF3D7_0211700	1	0	PASS	PASS	FALSE
ASV262	286	958	2	3D7	PF3D7_0211700	0	0	PF3D7_0211700	0	30	PASS	PASS	FALSE
ASV263	188	949	7	N	PF3D7_1475900	3	0	PF3D7_1475900	1	0	PASS	PASS	FALSE
ASV264	276	937	2	DD2	PF3D7_0525100	2	0	PF3D7_0525100	0	0	PASS	PASS	FALSE
ASV265	269	933	8	N	PF3D7_1352900	2	0	PF3D7_1352900	2	0	PASS	PASS	FALSE
ASV266	245	885	42	N	PF3D7_1332900	1	0	PF3D7_0311900	105	10	PASS	PASS	FALSE
ASV267	216	860	77	N	PF3D7_1125700	1	0	PF3D7_1125700	1	4	PASS	PASS	FALSE
ASV268	218	854	2	DD2	GEST	2	0	GEST	0	0	PASS	PASS	FALSE
ASV269	217	821	1	N	PF3D7_1473700	2	0	PF3D7_1473700	1	0	PASS	PASS	FALSE
ASV270	220	722	94	N	PF3D7_0830800_2	2	0	PF3D7_0830800_2	1	0	PASS	PASS	FALSE
ASV271	234	715	35	N	PF3D7_1320700	3	0	PF3D7_1320700	1	0	PASS	PASS	FALSE
ASV272	303	701	13	3D7	P38	0	0	P38	2	0	PASS	PASS	FALSE
ASV273	262	697	13	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV274	249	675	5	DD2	PF3D7_0809400	1	0	PF3D7_0809400	0	0	PASS	PASS	FALSE
ASV275	228	634	34	N	PF3D7_0424400	4	0	PF3D7_0424400	5	0	PASS	PASS	FALSE
ASV276	234	631	41	3D7	PF3D7_1320700	0	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV277	288	616	44	3D7	PF3D7_0711500	0	0	PF3D7_0711500	1	0	PASS	PASS	FALSE
ASV278	178	603	4	N	PF3D7_1447900	2	0	PF3D7_1447900	3	0	PASS	PASS	FALSE
ASV279	276	595	4	DD2	PF3D7_1472300	1	0	PF3D7_1472300	0	0	PASS	PASS	FALSE
ASV280	249	590	8	N	PF3D7_0809400	2	0	PF3D7_0809400	1	0	PASS	PASS	FALSE
ASV281	255	562	40	DD2	PF3D7_0311900	7	0	PF3D7_0311900	0	0	PASS	PASS	FALSE
ASV282	258	562	14	3D7	PF3D7_0508900	0	0	PF3D7_0508900	2	0	PASS	PASS	FALSE
ASV283	41	533	2	DD2	PfDHPS_2	1	0	PfDHPS_2	0	0	PASS	PASS	FALSE
ASV284	177	464	12	3D7	PF3D7_0830800_1	0	0	PF3D7_0830800_1	1	0	PASS	PASS	FALSE
ASV285	179	459	2	3D7	PF3D7_0104100_1	0	0	PF3D7_1447900	93	1	PASS	PASS	FALSE
ASV286	239	438	7	N	PF3D7_1250100	2	0	PF3D7_1250100	1	0	PASS	PASS	FALSE
ASV287	301	424	14	N	PF3D7_0217200	1	6	PF3D7_0217200	1	6	PASS	PASS	FALSE
ASV288	228	418	9	3D7	PF3D7_0424400	0	0	PF3D7_0424400	1	0	PASS	PASS	FALSE
ASV289	159	384	26	3D7	PF3D7_0905600	0	0	PF3D7_1302900	74	1	PASS	PASS	FALSE
ASV290	259	384	1	N	PfSERA2_1	6	0	PfSERA2_1	3	0	PASS	PASS	FALSE
ASV291	263	366	2	DD2	PF3D7_1302700	2	0	PF3D7_1302700	0	0	PASS	PASS	FALSE
ASV292	203	355	56	3D7	PF3D7_1466200	0	0	PF3D7_1466200	2	0	PASS	PASS	FALSE
ASV293	255	346	3	N	PF3D7_0503200	0	6	PF3D7_0503200	3	6	PASS	PASS	FALSE
ASV294	188	343	2	DD2	PF3D7_1475900	2	0	PF3D7_1475900	0	0	PASS	PASS	FALSE
ASV295	188	334	4	N	PF3D7_1475900	3	0	PF3D7_1475900	1	0	PASS	PASS	FALSE
ASV296	216	320	22	N	PF3D7_1125700	1	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV297	73	320	2	3D7	PfMDR1_2	0	0	PfDHPS_2	19	32	PASS	PASS	FALSE
ASV298	234	317	10	N	PF3D7_1250400	1	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV299	269	306	2	DD2	PF3D7_1352900	3	0	PF3D7_1352900	0	0	PASS	PASS	FALSE
ASV300	257	300	9	DD2	PF3D7_1409700	1	0	PF3D7_1409700	0	0	PASS	PASS	FALSE
ASV301	208	299	2	DD2	PfMDR1_1	2	0	PfMDR1_1	0	0	PASS	PASS	FALSE
ASV302	290	295	47	DD2	PF3D7_1322200	2	0	PF3D7_1322200	0	0	PASS	PASS	FALSE
ASV303	230	295	3	N	PF3D7_1110200	3	0	PF3D7_1469600	105	5	PASS	PASS	FALSE
ASV304	261	293	2	DD2	PF3D7_0503200	3	0	PF3D7_0503200	0	0	PASS	PASS	FALSE
ASV305	190	285	1	N	PF3D7_0401900	2	18	PF3D7_0401900	2	18	PASS	PASS	FALSE
ASV306	199	283	2	DD2	PF3D7_0729700	4	0	PF3D7_0729700	0	0	PASS	PASS	FALSE
ASV307	230	272	3	N	PF3D7_1110200	3	0	PF3D7_1469600	105	5	PASS	PASS	FALSE
ASV308	307	266	11	N	PF3D7_0217200	138	6	PF3D7_0217200	135	12	FAIL	PASS	FALSE
ASV309	244	259	1	N	PF13_0125	1	1	PF13_0125	0	1	PASS	PASS	FALSE
ASV310	251	247	1	N	PF3D7_0827100	3	0	PF3D7_0827100	1	0	PASS	PASS	FALSE
ASV311	234	238	7	N	PF3D7_1250400	2	0	PF3D7_1320700	104	2	PASS	PASS	FALSE
ASV312	291	221	1	N	PF3D7_1322200	2	1	PF3D7_1322200	0	1	PASS	PASS	FALSE
ASV313	296	220	13	3D7	PF3D7_1333200	0	0	PF3D7_1322200	122	6	PASS	PASS	FALSE
ASV314	349	220	14	N	PF3D7_0217200	9	42	PF3D7_0217200	1	54	PASS	FAIL	FALSE
ASV315	283	213	1	N	PF3D7_1408100_1	1	0	PF3D7_1035100	139	3	PASS	PASS	FALSE
ASV316	296	202	1	N	PSOP24	2	0	PF3D7_0217200	136	3	PASS	PASS	TRUE
ASV317	338	201	1	N	PfTRAP_1	147	18	PfTRAP_1	149	18	FAIL	PASS	FALSE
ASV318	234	197	2	DD2	PF3D7_0207300	4	0	PF3D7_0207300	0	0	PASS	PASS	FALSE
ASV319	226	193	12	N	PF3D7_1148700_1	4	0	PF3D7_1148700_1	1	0	PASS	PASS	FALSE
ASV320	33	191	5	N	PfMDR1_3	18	2	PfDHPS_2	20	8	FAIL	PASS	TRUE
ASV321	298	190	9	N	PF3D7_0217200	0	9	PF3D7_0217200	9	3	PASS	PASS	FALSE
ASV322	259	190	1	N	PfSERA2_1	6	0	PfSERA2_1	3	0	PASS	PASS	FALSE
ASV323	168	181	17	N	PF3D7_0905600	5	9	PfDHFR_2	83	2	PASS	PASS	FALSE
ASV324	165	181	1	N	PF3D7_0806300	2	0	PF3D7_0806300	1	0	PASS	PASS	FALSE
ASV325	337	181	1	N	PfTRAP_1	148	17	PfTRAP_1	150	17	FAIL	PASS	FALSE
ASV326	147	178	2	N	PF3D7_1022000	1	0	RAMA	75	1	PASS	PASS	FALSE
ASV327	150	176	6	N	RAMA	69	6	RAMA	69	6	FAIL	PASS	FALSE
ASV328	218	175	2	DD2	PF3D7_0710400	2	0	PF3D7_0710400	0	0	PASS	PASS	FALSE
ASV329	262	169	4	N	PF3D7_1473700	0	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV330	303	165	3	N	P38	2	0	P38	2	0	PASS	PASS	FALSE
ASV331	168	163	1	N	PF3D7_1448500	1	0	PF3D7_1448500	2	0	PASS	PASS	FALSE
ASV332	203	161	31	N	PF3D7_1466200	1	0	PF3D7_1466200	1	0	PASS	PASS	FALSE
ASV333	291	158	2	DD2	PF3D7_1126100_1	2	0	PF3D7_1126100_1	0	0	PASS	PASS	FALSE
ASV334	160	158	1	N	PF3D7_1302900	3	0	PF3D7_1302900	3	0	PASS	PASS	TRUE
ASV335	288	155	2	DD2	PfCSP_1	5	0	PfCSP_1	0	0	PASS	PASS	FALSE
ASV336	203	152	29	DD2	PF3D7_1466200	2	0	PF3D7_1466200	0	0	PASS	PASS	FALSE
ASV337	291	151	2	3D7	PF3D7_1126100_1	0	0	PF3D7_1126100_1	2	0	PASS	PASS	FALSE
ASV338	303	150	2	DD2	P38	2	0	P38	0	0	PASS	PASS	FALSE
ASV339	186	148	2	DD2	PF3D7_1346400	1	0	PF3D7_1346400	0	0	PASS	PASS	FALSE
ASV340	226	146	2	DD2	PfDHPS_1	1	0	PfDHPS_1	0	0	PASS	PASS	FALSE
ASV341	154	136	3	N	PF3D7_1034900_1	2	0	PF3D7_1034900_1	1	0	PASS	PASS	FALSE
ASV342	220	132	21	3D7	PF3D7_0830800_2	0	0	PF3D7_0830800_2	1	0	PASS	PASS	FALSE
ASV343	148	132	1	N	RAMA	1	0	RAMA	2	0	PASS	PASS	FALSE
ASV344	68	130	3	N	PfMDR1_2	35	5	PfDHPS_2	20	27	FAIL	PASS	TRUE
ASV345	298	97	2	3D7	PF3D7_0103600	0	0	PF3D7_1465800	126	10	PASS	PASS	FALSE
ASV346	234	97	2	3D7	PF3D7_1250400	0	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV347	110	95	8	N	PfMDR1_4	41	21	CS	54	35	FAIL	FAIL	FALSE
ASV348	247	94	2	N	PF3D7_0615900	3	4	PF3D7_0615900	2	1	PASS	PASS	FALSE
ASV349	208	92	1	N	PfMDR1_1	1	0	PfMDR1_1	1	0	PASS	PASS	FALSE
ASV350	258	87	2	DD2	PF3D7_0508900	2	0	PF3D7_0508900	0	0	PASS	PASS	FALSE
ASV351	295	85	2	DD2	PF3D7_0217200	0	12	PF3D7_0217200	0	0	PASS	PASS	FALSE
ASV352	180	85	2	DD2	PF3D7_1018600	0	3	PF3D7_1018600	0	0	PASS	PASS	FALSE
ASV353	239	85	2	DD2	PF3D7_1250100	1	0	PF3D7_1250100	0	0	PASS	PASS	FALSE
ASV354	205	80	12	N	MSRP3	97	3	PF3D7_0401900	101	3	FAIL	PASS	FALSE
ASV355	239	79	2	3D7	PF3D7_1250100	0	0	PF3D7_1250100	1	0	PASS	PASS	FALSE
ASV356	51	71	1	N	PfDHPS_2	22	10	PfDHPS_2	22	10	FAIL	FAIL	TRUE
ASV357	185	70	1	N	PF3D7_1418100	96	5	PfSERA2_1	0	74	FAIL	PASS	FALSE
ASV358	288	69	5	DD2	PF3D7_0711500	1	0	PF3D7_0711500	0	0	PASS	PASS	FALSE
ASV359	134	69	1	N	PF3D7_1022000	63	13	CS	69	11	FAIL	PASS	FALSE
ASV360	188	68	1	3D7	PF3D7_1475900	0	0	PF3D7_1475900	2	0	PASS	PASS	FALSE
ASV361	218	65	8	N	PF3D7_1125700	0	2	PF3D7_1125700	0	2	PASS	PASS	FALSE
ASV362	255	63	9	3D7	PF3D7_0311900	0	0	PF3D7_0311900	7	0	PASS	PASS	FALSE
ASV363	257	60	1	N	PF3D7_1409700	1	0	PF3D7_1409700	2	0	PASS	PASS	FALSE
ASV364	220	59	2	DD2	RhopH3	1	0	RhopH3	0	0	PASS	PASS	FALSE
ASV365	178	57	2	DD2	PF3D7_1447900	1	0	PF3D7_1447900	0	0	PASS	PASS	FALSE
ASV366	307	57	3	N	PF3D7_0217200	138	6	PF3D7_0217200	133	12	FAIL	PASS	FALSE
ASV367	159	54	3	N	PF3D7_0905600	72	2	PF3D7_0212800	84	2	FAIL	PASS	FALSE
ASV368	121	54	1	N	CS	51	24	CS	51	24	FAIL	FAIL	FALSE
ASV369	228	53	2	DD2	PF3D7_0424400	1	0	PF3D7_0424400	0	0	PASS	PASS	FALSE
ASV370	288	53	2	N	PfCSP_1	8	0	PfCSP_1	3	0	PASS	PASS	FALSE
ASV371	178	52	1	N	PF3D7_1447900	1	0	PF3D7_1447900	2	0	PASS	PASS	FALSE
ASV372	303	51	2	N	P38	1	0	P38	3	0	PASS	PASS	FALSE
ASV373	177	50	1	N	PF3D7_1018600	1	6	PF3D7_1018600	1	3	PASS	PASS	FALSE
ASV374	195	50	1	N	PF10_0119	0	66	PF3D7_0910000	96	1	PASS	FAIL	TRUE
ASV375	80	48	1	N	PfMDR1_2	34	7	PfDHPS_2	17	39	FAIL	PASS	FALSE
ASV376	226	46	5	N	PF3D7_1148700_1	4	0	PF3D7_1148700_1	1	0	PASS	PASS	FALSE
ASV377	142	40	2	N	CS	78	3	CS	77	3	FAIL	PASS	FALSE
ASV378	38	38	2	N	PfDHPS_2	23	3	PfDHPS_2	23	3	FAIL	PASS	TRUE
ASV379	65	36	1	N	PfMDR1_2	37	8	PfDHPS_2	26	24	FAIL	FAIL	FALSE
ASV380	109	36	1	N	PfMDR1_4	40	20	CS	53	36	FAIL	FAIL	TRUE
ASV381	120	36	2	N	RAMA	41	28	RAMA	40	28	FAIL	FAIL	FALSE
ASV382	136	35	1	N	PF3D7_0401900	0	36	PF3D7_0724700	63	19	PASS	FAIL	FALSE
ASV383	148	35	4	N	RAMA	67	4	RAMA	67	4	FAIL	PASS	FALSE
ASV384	41	34	2	N	PfDHPS_2	21	0	PfDHPS_2	22	0	FAIL	PASS	FALSE
ASV385	179	34	1	N	Pf113	85	1	PF3D7_1018600	86	1	FAIL	PASS	FALSE
ASV386	157	33	5	N	GRP94	75	3	PF3D7_0212800	71	6	FAIL	PASS	FALSE
ASV387	166	33	1	N	PF11_0373	4	0	PF11_0373	6	0	PASS	PASS	FALSE
ASV388	27	33	1	N	PfMDR1_3	11	8	PfDHPS_2	13	14	PASS	FAIL	TRUE
ASV389	234	32	2	DD2	PF3D7_1320700	2	0	PF3D7_1320700	0	0	PASS	PASS	FALSE
ASV390	101	30	2	N	PfMDR1_4	40	12	CS	53	44	FAIL	FAIL	FALSE
ASV391	38	29	1	N	PfMDR1_3	15	3	PfDHPS_2	22	3	FAIL	PASS	TRUE
ASV392	68	28	1	N	PfMDR1_2	39	5	PfDHPS_2	18	27	FAIL	PASS	FALSE
ASV393	122	27	2	N	RAMA	51	26	CS	54	23	FAIL	FAIL	FALSE
ASV394	183	26	2	3D7	PF3D7_1018600	0	0	PF3D7_1018600	0	3	PASS	PASS	FALSE
ASV395	359	26	1	N	B9	2	77	B9	1	77	PASS	FAIL	FALSE
ASV396	38	25	1	N	PfMDR1_3	16	3	PfDHPS_2	22	3	FAIL	PASS	TRUE
ASV397	183	25	1	N	PF3D7_0104100_1	82	4	PF3D7_0830800_1	78	10	FAIL	PASS	FALSE
ASV398	179	24	3	N	MSRP4	87	3	PF3D7_1018600	87	3	FAIL	PASS	FALSE
ASV399	277	24	1	N	PF3D7_1472300	2	1	PF3D7_1472300	1	1	PASS	PASS	FALSE
ASV400	82	24	1	N	PfMDR1_4	44	7	PfDHPS_2	15	41	FAIL	PASS	TRUE
ASV401	144	23	1	N	PF3D7_1022000	70	3	RAMA	69	6	FAIL	PASS	FALSE
ASV402	231	23	1	N	PF3D7_1473700	32	14	PF3D7_1473700	31	14	PASS	PASS	FALSE
ASV403	97	23	1	N	PfMDR1_4	48	8	CS	49	48	FAIL	PASS	FALSE
ASV404	32	23	1	N	PfMDR1_3	14	3	PfDHPS_2	15	9	FAIL	PASS	FALSE
ASV405	281	22	1	N	B9	2	1	B9	1	1	PASS	PASS	FALSE
ASV406	292	22	2	N	PF3D7_1473700	1	75	PF3D7_0217200	133	5	PASS	FAIL	FALSE
ASV407	150	22	1	N	PF3D7_0724700	72	5	PF3D7_0724700	71	5	FAIL	PASS	FALSE
ASV408	91	21	1	N	PfMDR1_4	48	2	PfDHPS_2	13	50	FAIL	PASS	FALSE
ASV409	263	21	1	N	PF3D7_1473700	1	46	PF3D7_1473700	0	46	PASS	FAIL	FALSE
ASV410	168	21	1	N	MSP11.H103.MSP3.7	79	8	PF3D7_1239800_1	71	6	FAIL	PASS	FALSE
ASV411	137	21	1	N	MSRP4	2	39	CS	77	8	PASS	FAIL	FALSE
ASV412	161	20	3	DD2	PF3D7_0212800	1	0	PF3D7_0212800	0	0	PASS	PASS	FALSE
ASV413	355	20	3	N	PF3D7_0217200	2	48	PF3D7_0217200	1	60	PASS	FAIL	FALSE
ASV414	248	20	1	N	PF3D7_0809400	0	1	PF3D7_0809400	1	1	PASS	PASS	FALSE
ASV415	200	20	1	N	PF3D7_1211900	1	66	PF3D7_0729700	97	3	PASS	FAIL	FALSE
ASV416	113	20	1	N	PfMDR1_4	39	24	CS	44	32	FAIL	FAIL	FALSE
ASV417	150	19	1	N	RAMA	69	6	RAMA	69	6	FAIL	PASS	FALSE
ASV418	98	18	2	N	PfMDR1_4	41	9	CS	47	47	FAIL	PASS	FALSE
ASV419	135	18	1	N	RAMA	62	13	RAMA	62	13	FAIL	PASS	FALSE
ASV420	113	17	1	N	PfMDR1_4	40	24	CS	45	32	FAIL	FAIL	FALSE
ASV421	153	17	1	N	PF3D7_0724700	69	4	PF3D7_0724700	70	4	FAIL	PASS	FALSE
ASV422	87	17	1	N	PfMDR1_4	44	2	PfDHPS_2	17	46	FAIL	PASS	FALSE
ASV423	70	17	1	N	PfMDR1_2	38	3	PfDHPS_2	15	29	FAIL	PASS	TRUE
ASV424	21	16	1	N	PfMDR1_3	8	14	PfDHPS_2	8	20	PASS	FAIL	TRUE
ASV425	134	16	1	N	CS	67	11	CS	67	11	FAIL	PASS	FALSE
ASV426	186	16	1	N	Pf113	74	10	PF3D7_1475900	90	2	FAIL	PASS	FALSE
ASV427	93	15	2	N	PfMDR1_4	42	4	CS	38	52	FAIL	PASS	FALSE
ASV428	216	15	1	3D7	PF3D7_1125700	0	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV429	262	15	1	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV430	122	15	2	N	RAMA	51	26	RAMA	54	26	FAIL	FAIL	FALSE
ASV431	196	15	1	N	PF3D7_1233600	95	3	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV432	99	15	1	N	PfMDR1_4	48	10	RAMA	32	49	FAIL	PASS	TRUE
ASV433	149	15	1	N	RAMA	67	3	RAMA	67	3	FAIL	PASS	FALSE
ASV434	53	15	1	N	PfDHPS_2	19	12	PfDHPS_2	19	12	FAIL	FAIL	TRUE
ASV435	82	14	1	N	PfMDR1_4	35	7	PfDHPS_2	16	41	FAIL	PASS	TRUE
ASV436	130	14	2	N	PF11_0373	1	36	PF11_0373	1	36	PASS	FAIL	FALSE
ASV437	68	14	3	N	PfMDR1_2	35	5	PfDHPS_2	14	27	FAIL	PASS	FALSE
ASV438	84	14	1	N	PfMDR1_4	40	5	PfDHPS_2	17	43	FAIL	PASS	FALSE
ASV439	200	14	1	N	PF3D7_0729700	1	1	PF3D7_0729700	3	1	PASS	PASS	FALSE
ASV440	308	13	1	N	PF3D7_0217200	138	7	PF3D7_0217200	132	13	FAIL	PASS	FALSE
ASV441	220	13	1	DD2	PF3D7_1125700	0	4	PF3D7_1125700	0	0	PASS	PASS	FALSE
ASV442	220	13	2	DD2	PF3D7_0830800_2	1	0	PF3D7_0830800_2	0	0	PASS	PASS	FALSE
ASV443	209	13	1	N	PF3D7_1224000	0	1	PF3D7_0504400	100	2	PASS	PASS	FALSE
ASV444	289	13	4	N	PF3D7_1322200	2	1	PF3D7_1322200	0	1	PASS	PASS	FALSE
ASV445	261	13	1	N	PF3D7_1472300	1	15	PF3D7_1472300	0	15	PASS	PASS	FALSE
ASV446	55	13	1	N	PfDHPS_2	21	14	PfDHPS_2	21	14	FAIL	FAIL	FALSE
ASV447	112	13	1	N	PfMDR1_4	41	23	CS	63	33	FAIL	FAIL	FALSE
ASV448	149	13	1	N	PF3D7_0724700	70	6	PF3D7_0724700	70	6	FAIL	PASS	FALSE
ASV449	196	13	5	N	PfAMA_1	97	2	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV450	28	13	1	N	PfMDR1_3	15	7	PfDHPS_2	13	13	FAIL	FAIL	TRUE
ASV451	159	13	1	N	PF3D7_0905600	71	2	PF3D7_0212800	84	2	FAIL	PASS	FALSE
ASV452	307	13	1	N	PF3D7_0217200	0	6	PF3D7_0217200	0	12	PASS	PASS	FALSE
ASV453	160	13	1	N	PF3D7_0504400	1	51	PF3D7_0504400	0	51	PASS	FAIL	FALSE
ASV454	180	12	1	N	GAMA	0	46	PF3D7_1018600	85	0	PASS	FAIL	FALSE
ASV455	76	12	1	N	PfMDR1_2	43	3	PfDHPS_2	24	35	FAIL	PASS	FALSE
ASV456	157	12	1	N	PF3D7_0419900_2	0	54	PF3D7_0724700	70	4	PASS	FAIL	FALSE
ASV457	188	11	1	N	PfSERA2_1	2	71	PfSERA2_1	0	71	PASS	FAIL	FALSE
ASV458	228	11	1	N	PF10_0119	0	33	PF3D7_0424400	107	0	PASS	FAIL	TRUE
ASV459	205	11	2	N	MSRP3	98	3	PF3D7_0401900	102	3	FAIL	PASS	FALSE
ASV460	157	11	2	N	PF3D7_0212800	72	6	PF3D7_0212800	72	6	FAIL	PASS	FALSE
ASV461	137	10	1	N	CS	74	8	CS	75	8	FAIL	PASS	TRUE
ASV462	154	10	2	N	PF3D7_0724700	76	1	PF3D7_0724700	76	1	FAIL	PASS	FALSE
ASV463	65	10	1	N	PfMDR1_2	36	8	PfDHPS_2	19	24	FAIL	FAIL	FALSE
ASV464	132	10	1	N	PF3D7_1022000	67	15	CS	73	13	FAIL	PASS	FALSE
ASV465	30	10	2	N	PfMDR1_3	17	5	PfDHPS_2	18	11	FAIL	FAIL	TRUE
ASV466	179	10	1	N	MSRP4	86	3	PF3D7_1018600	84	7	FAIL	PASS	FALSE
ASV467	143	10	1	N	RAMA	69	7	RAMA	70	7	FAIL	PASS	TRUE
ASV468	155	10	2	N	PF3D7_0724700	74	2	PF3D7_0724700	74	2	FAIL	PASS	TRUE
ASV469	153	10	1	N	PF3D7_1034900_1	73	3	PF3D7_1034900_1	74	3	FAIL	PASS	FALSE
ASV470	241	10	1	N	PF3D7_0217200	0	66	PF3D7_0217200	0	54	PASS	FAIL	FALSE
ASV471	87	10	1	N	PfMDR1_4	46	2	PfDHPS_2	14	46	FAIL	PASS	FALSE
ASV472	289	10	1	N	PF3D7_1126100_1	1	2	PF3D7_1126100_1	3	2	PASS	PASS	FALSE
ASV473	303	10	1	N	PF3D7_0103600	1	7	PF3D7_0802000	145	8	PASS	PASS	FALSE
ASV474	87	10	1	N	PfMDR1_4	45	2	PfDHPS_2	22	46	FAIL	PASS	FALSE
ASV475	84	9	1	N	PfMDR1_4	38	5	PfDHPS_2	21	43	FAIL	PASS	FALSE
ASV476	111	9	3	N	PfMDR1_4	41	22	CS	57	34	FAIL	FAIL	FALSE
ASV477	148	9	1	N	RAMA	85	0	RAMA	85	0	FAIL	PASS	FALSE
ASV478	207	9	1	N	PF3D7_1472300	1	69	PF3D7_1472300	0	69	PASS	FAIL	FALSE
ASV479	179	9	1	N	MSRP4	87	3	PF3D7_1018600	87	3	FAIL	PASS	FALSE
ASV480	69	9	1	N	PfMDR1_2	34	4	PfDHPS_2	18	28	FAIL	PASS	FALSE
ASV481	147	9	1	N	PF3D7_1034900_1	68	7	PF3D7_1034900_1	69	7	FAIL	PASS	FALSE
ASV482	119	9	1	N	CS	50	26	CS	57	26	FAIL	FAIL	TRUE
ASV483	108	9	1	N	PfMDR1_4	41	19	CS	46	37	FAIL	FAIL	TRUE
ASV484	45	9	1	N	PfDHPS_2	19	4	PfDHPS_2	19	4	FAIL	PASS	FALSE
ASV485	149	9	1	N	PF3D7_1022000	77	2	RAMA	80	1	FAIL	PASS	FALSE
ASV486	94	9	1	N	PfMDR1_4	48	5	CS	45	51	FAIL	PASS	FALSE
ASV487	96	8	1	N	PfMDR1_4	50	7	CS	48	49	FAIL	PASS	FALSE
ASV488	140	8	1	N	PF3D7_1022000	63	7	RAMA	67	8	FAIL	PASS	FALSE
ASV489	180	8	1	N	PF3D7_1018600	86	3	PF3D7_1018600	83	6	FAIL	PASS	FALSE
ASV490	195	8	1	N	PF3D7_1233600	86	6	PF3D7_1418100	90	5	FAIL	PASS	FALSE
ASV491	196	8	2	N	PfAMA_1	97	2	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV492	291	8	2	N	PF3D7_1322200	2	1	PF3D7_1322200	0	1	PASS	PASS	FALSE
ASV493	307	8	1	N	PF3D7_0217200	138	6	PF3D7_0217200	130	12	FAIL	PASS	FALSE
ASV494	107	8	1	N	PfMDR1_4	38	18	CS	48	38	FAIL	FAIL	FALSE
ASV495	129	8	1	N	PF3D7_1022000	69	18	CS	69	16	FAIL	FAIL	FALSE
ASV496	147	8	1	N	RAMA	69	3	RAMA	69	3	FAIL	PASS	TRUE
ASV497	116	8	1	N	RAMA	44	32	RAMA	45	32	FAIL	FAIL	FALSE
ASV498	167	8	1	N	PF3D7_1448500	74	3	PF3D7_1448500	75	3	FAIL	PASS	FALSE
ASV499	131	8	1	N	CS	64	14	CS	63	14	FAIL	PASS	FALSE
ASV500	73	8	1	N	PfMDR1_2	44	0	PfDHPS_2	17	32	FAIL	PASS	FALSE
ASV501	173	8	1	N	PF3D7_0830800_1	79	4	PF3D7_0830800_1	80	4	FAIL	PASS	FALSE
ASV502	207	8	1	N	PF3D7_1472300	1	69	PF3D7_1472300	0	69	PASS	FAIL	FALSE
ASV503	46	7	1	N	PfDHPS_2	22	5	PfDHPS_2	22	5	FAIL	FAIL	FALSE
ASV504	144	7	1	N	RAMA	67	4	RAMA	66	4	FAIL	PASS	FALSE
ASV505	171	7	1	N	PfDHFR_2	1	1	PfDHFR_2	0	1	PASS	PASS	FALSE
ASV506	252	7	1	N	PF3D7_0827100	1	1	PF3D7_0827100	3	1	PASS	PASS	FALSE
ASV507	151	7	1	N	RAMA	64	3	RAMA	63	3	FAIL	PASS	FALSE
ASV508	253	7	1	N	PF3D7_1455300	0	19	PF3D7_1455300	1	19	PASS	PASS	FALSE
ASV509	169	7	1	N	PF3D7_0212800	71	10	PF3D7_0212800	71	10	FAIL	PASS	FALSE
ASV510	215	7	1	N	PF3D7_0422500	0	1	PF3D7_0422500	1	1	PASS	PASS	FALSE
ASV511	175	7	1	N	PF3D7_0830800_1	75	2	PF3D7_0830800_1	75	2	FAIL	PASS	FALSE
ASV512	141	7	1	N	PF3D7_1022000	69	6	CS	72	6	FAIL	PASS	FALSE
ASV513	182	7	1	N	PF3D7_0401900	84	10	PF3D7_1018600	95	2	FAIL	PASS	FALSE
ASV514	79	7	1	N	PfMDR1_2	33	8	PfDHPS_2	10	38	FAIL	PASS	FALSE
ASV515	203	7	1	N	PF3D7_0827100	0	48	PF3D7_0827100	2	48	PASS	FAIL	FALSE
