hapid	haplength	total_reads	total_samples	strain	refid_3D7	snv_dist_from_3D7	indel_dist_from_3D7	refid_DD2	snv_dist_from_DD2	indel_dist_from_DD2	snv_filter	indel_filter	bimera
ASV253	276	2058	10	N	PF3D7_1472300	2	0	PF3D7_1472300	1	0	PASS	PASS	FALSE
ASV254	230	1994	22	N	PF3D7_1110200	3	0	PF3D7_1469600	105	5	PASS	PASS	FALSE
ASV255	177	1965	34	3D7	PF3D7_0830800_1	0	0	PF3D7_0830800_1	1	0	PASS	PASS	FALSE
ASV256	163	1961	5	DD2	PF3D7_1464700	1	0	PF3D7_1464700	0	0	PASS	PASS	FALSE
ASV257	255	1953	8	N	PF3D7_0503200	0	6	PF3D7_0503200	3	6	PASS	PASS	FALSE
ASV258	161	1933	128	3D7	PF3D7_0212800	0	0	PF3D7_0212800	1	0	PASS	PASS	FALSE
ASV259	301	1918	20	N	PF3D7_0217200	1	6	PF3D7_0217200	1	6	PASS	PASS	FALSE
ASV260	243	1897	2	3D7	PF13_0125	0	0	PF13_0125	1	0	PASS	PASS	FALSE
ASV261	217	1879	2	N	PF3D7_1473700	2	0	PF3D7_1473700	1	0	PASS	PASS	FALSE
ASV262	226	1859	2	DD2	PfDHPS_1	1	0	PfDHPS_1	0	0	PASS	PASS	FALSE
ASV263	291	1824	43	N	PF3D7_1126100_1	1	0	PF3D7_1126100_1	3	0	PASS	PASS	FALSE
ASV264	276	1800	2	DD2	PF3D7_1353100	3	0	PF3D7_1353100	0	0	PASS	PASS	FALSE
ASV265	258	1753	12	3D7	PF3D7_0508900	0	0	PF3D7_0508900	2	0	PASS	PASS	FALSE
ASV266	180	1738	2	DD2	PF3D7_1018600	0	3	PF3D7_1018600	0	0	PASS	PASS	FALSE
ASV267	168	1665	11	N	PF3D7_0905600	5	9	PfDHFR_2	83	2	PASS	PASS	FALSE
ASV268	236	1624	5	DD2	PF3D7_1410300	2	0	PF3D7_1410300	0	0	PASS	PASS	FALSE
ASV269	188	1469	2	DD2	PF3D7_1475900	2	0	PF3D7_1475900	0	0	PASS	PASS	FALSE
ASV270	89	1463	94	N	PfMDR1_4	1	0	PfDHPS_2	19	48	PASS	PASS	FALSE
ASV271	216	1457	33	N	PF3D7_1125700	1	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV272	288	1438	10	N	PfCSP_1	8	0	PfCSP_1	3	0	PASS	PASS	FALSE
ASV273	196	1436	10	N	PfAMA_1	10	0	PfAMA_1	6	0	PASS	PASS	FALSE
ASV274	176	1409	3	3D7	MSRP4	0	0	PF3D7_1018600	81	4	PASS	PASS	FALSE
ASV275	303	1327	12	3D7	P38	0	0	P38	2	0	PASS	PASS	FALSE
ASV276	337	1319	7	N	PfTRAP_1	148	17	PfTRAP_1	150	17	FAIL	PASS	FALSE
ASV277	269	1313	10	N	PF3D7_1352900	2	0	PF3D7_1352900	2	0	PASS	PASS	FALSE
ASV278	235	1284	2	N	PF3D7_0501800	1	0	PfDHPS_1	100	9	PASS	PASS	FALSE
ASV279	220	1259	71	N	PF3D7_0830800_2	2	0	PF3D7_0830800_2	1	0	PASS	PASS	FALSE
ASV280	196	1146	2	DD2	PfAMA_1	6	0	PfAMA_1	0	0	PASS	PASS	FALSE
ASV281	179	1103	9	N	PF3D7_0104100_1	3	0	PF3D7_1447900	92	1	PASS	PASS	FALSE
ASV282	291	989	23	3D7	PF3D7_1126100_1	0	0	PF3D7_1126100_1	2	0	PASS	PASS	FALSE
ASV283	230	982	12	N	PF3D7_1110200	3	0	PF3D7_1469600	105	5	PASS	PASS	FALSE
ASV284	276	976	2	DD2	PF3D7_0525100	2	0	PF3D7_0525100	0	0	PASS	PASS	FALSE
ASV285	220	970	67	3D7	PF3D7_0830800_2	0	0	PF3D7_0830800_2	1	0	PASS	PASS	FALSE
ASV286	218	912	2	DD2	GEST	2	0	GEST	0	0	PASS	PASS	FALSE
ASV287	203	906	14	DD2	PF3D7_1466200	2	0	PF3D7_1466200	0	0	PASS	PASS	FALSE
ASV288	235	902	13	N	PF3D7_1469600	4	0	PF3D7_1469600	1	0	PASS	PASS	FALSE
ASV289	290	899	85	DD2	PF3D7_1322200	2	0	PF3D7_1322200	0	0	PASS	PASS	FALSE
ASV290	256	889	1	N	PF3D7_0211700	1	30	PF3D7_0211700	1	0	PASS	PASS	FALSE
ASV291	186	853	12	N	PF3D7_0905600	7	27	PF3D7_0220800	82	2	PASS	FAIL	FALSE
ASV292	307	841	46	N	PF3D7_0217200	139	6	PF3D7_0217200	133	12	FAIL	PASS	FALSE
ASV293	283	814	1	N	B9	2	1	B9	1	1	PASS	PASS	FALSE
ASV294	89	746	45	3D7	PfMDR1_4	0	0	PfDHPS_2	19	48	PASS	PASS	FALSE
ASV295	257	705	4	DD2	PF3D7_1409700	1	0	PF3D7_1409700	0	0	PASS	PASS	FALSE
ASV296	349	662	12	N	PF3D7_0217200	9	42	PF3D7_0217200	1	54	PASS	FAIL	FALSE
ASV297	285	659	21	N	PF3D7_0711500	5	3	PF3D7_0711500	4	3	PASS	PASS	FALSE
ASV298	276	659	3	N	PF3D7_0525100	1	0	PF3D7_0525100	3	0	PASS	PASS	FALSE
ASV299	41	650	2	DD2	PfDHPS_2	1	0	PfDHPS_2	0	0	PASS	PASS	FALSE
ASV300	234	646	17	N	PF3D7_1250400	1	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV301	234	641	2	DD2	PF3D7_0207300	4	0	PF3D7_0207300	0	0	PASS	PASS	FALSE
ASV302	263	627	2	DD2	PF3D7_1302700	2	0	PF3D7_1302700	0	0	PASS	PASS	FALSE
ASV303	298	618	3	3D7	PF3D7_0103600	0	0	PF3D7_1465800	126	10	PASS	PASS	FALSE
ASV304	269	609	2	DD2	PF3D7_1352900	3	0	PF3D7_1352900	0	0	PASS	PASS	FALSE
ASV305	255	592	15	DD2	PF3D7_0311900	7	0	PF3D7_0311900	0	0	PASS	PASS	FALSE
ASV306	166	575	1	N	PF11_0373	2	0	PF11_0373	2	0	PASS	PASS	FALSE
ASV307	245	565	19	N	PF3D7_1332900	1	0	PF3D7_0311900	105	10	PASS	PASS	FALSE
ASV308	199	557	2	DD2	PF3D7_0729700	4	0	PF3D7_0729700	0	0	PASS	PASS	FALSE
ASV309	261	543	2	DD2	PF3D7_0503200	3	0	PF3D7_0503200	0	0	PASS	PASS	FALSE
ASV310	337	523	2	N	PfTRAP_1	148	17	PfTRAP_1	149	17	FAIL	PASS	FALSE
ASV311	211	519	1	N	PF3D7_0419900_2	1	0	PF3D7_1466200	87	8	PASS	PASS	FALSE
ASV312	296	517	14	3D7	PF3D7_1333200	0	0	PF3D7_1322200	122	6	PASS	PASS	FALSE
ASV313	218	515	11	N	PF3D7_0710400	1	0	PF3D7_0710400	1	0	PASS	PASS	FALSE
ASV314	234	502	24	N	PF3D7_1320700	2	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV315	258	482	2	DD2	PF3D7_0508900	2	0	PF3D7_0508900	0	0	PASS	PASS	FALSE
ASV316	288	472	2	DD2	PfCSP_1	5	0	PfCSP_1	0	0	PASS	PASS	FALSE
ASV317	218	466	2	N	GEST	1	0	GEST	1	0	PASS	PASS	FALSE
ASV318	257	448	6	N	PF3D7_1409700	1	0	PF3D7_1409700	2	0	PASS	PASS	FALSE
ASV319	263	433	4	3D7	PF3D7_1302700	0	0	PF3D7_1302700	2	0	PASS	PASS	FALSE
ASV320	228	422	5	N	PF3D7_0424400	5	0	PF3D7_0424400	4	0	PASS	PASS	FALSE
ASV321	286	392	1	N	PF3D7_1035100	2	0	PF3D7_1035100	5	0	PASS	PASS	FALSE
ASV322	178	384	2	N	PF3D7_1447900	1	0	PF3D7_1447900	2	0	PASS	PASS	FALSE
ASV323	251	381	1	N	PF3D7_0827100	2	0	PF3D7_0827100	4	0	PASS	PASS	FALSE
ASV324	279	367	1	N	PF3D7_1354200	1	0	PF3D7_1353100	131	3	PASS	PASS	FALSE
ASV325	190	366	1	N	PF3D7_1418100	3	0	PF3D7_1418100	2	0	PASS	PASS	FALSE
ASV326	303	359	3	N	P38	2	0	P38	2	0	PASS	PASS	FALSE
ASV327	73	351	2	3D7	PfMDR1_2	0	0	PfDHPS_2	19	32	PASS	PASS	FALSE
ASV328	251	351	1	N	PF3D7_0827100	3	0	PF3D7_0827100	1	0	PASS	PASS	FALSE
ASV329	186	342	2	DD2	PF3D7_1346400	1	0	PF3D7_1346400	0	0	PASS	PASS	FALSE
ASV330	179	324	2	3D7	PF3D7_0104100_1	0	0	PF3D7_1447900	93	1	PASS	PASS	FALSE
ASV331	216	323	7	3D7	PF3D7_1125700	0	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV332	218	323	3	DD2	PF3D7_0710400	2	0	PF3D7_0710400	0	0	PASS	PASS	FALSE
ASV333	303	320	2	DD2	P38	2	0	P38	0	0	PASS	PASS	FALSE
ASV334	288	317	10	N	PfCSP_1	8	0	PfCSP_1	3	0	PASS	PASS	FALSE
ASV335	269	307	1	N	PF3D7_1352900	3	0	PF3D7_1352900	2	0	PASS	PASS	FALSE
ASV336	160	303	2	N	PF3D7_1302900	3	0	PF3D7_1302900	3	0	PASS	PASS	TRUE
ASV337	178	301	2	DD2	PF3D7_1447900	1	0	PF3D7_1447900	0	0	PASS	PASS	FALSE
ASV338	208	292	2	DD2	PfMDR1_1	2	0	PfMDR1_1	0	0	PASS	PASS	FALSE
ASV339	259	276	1	N	PfSERA2_1	6	0	PfSERA2_1	3	0	PASS	PASS	TRUE
ASV340	295	275	2	DD2	PF3D7_0217200	0	12	PF3D7_0217200	0	0	PASS	PASS	FALSE
ASV341	144	273	1	N	RAMA	67	4	RAMA	66	4	FAIL	PASS	FALSE
ASV342	288	271	11	N	PF3D7_0711500	2	0	PF3D7_0711500	1	0	PASS	PASS	FALSE
ASV343	237	246	1	N	PfKelch13C580Y	1	0	PF3D7_1469600	112	2	PASS	PASS	FALSE
ASV344	262	241	8	N	PF3D7_1473700	0	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV345	160	234	1	N	PF3D7_1302900	4	0	PF3D7_1302900	2	0	PASS	PASS	TRUE
ASV346	257	225	1	3D7	PF3D7_1409700	0	0	PF3D7_1409700	1	0	PASS	PASS	FALSE
ASV347	254	223	1	N	PF3D7_1340400	3	0	PF3D7_1340400	2	0	PASS	PASS	TRUE
ASV348	281	215	1	N	B9	2	1	B9	1	1	PASS	PASS	FALSE
ASV349	228	199	4	3D7	PF3D7_0424400	0	0	PF3D7_0424400	1	0	PASS	PASS	FALSE
ASV350	291	196	2	DD2	PF3D7_1126100_1	2	0	PF3D7_1126100_1	0	0	PASS	PASS	FALSE
ASV351	338	192	1	N	PfTRAP_1	151	18	PfTRAP_1	151	18	FAIL	PASS	FALSE
ASV352	304	189	1	N	PF3D7_0802000	1	1	PF3D7_0802000	2	1	PASS	PASS	FALSE
ASV353	220	179	2	DD2	RhopH3	1	0	RhopH3	0	0	PASS	PASS	FALSE
ASV354	237	177	1	N	PfKelch13C580Y	1	0	PF3D7_1469600	113	2	PASS	PASS	FALSE
ASV355	27	174	1	N	PfMDR1_3	14	8	PfDHPS_2	15	14	FAIL	FAIL	FALSE
ASV356	262	169	6	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV357	239	169	2	DD2	PF3D7_1250100	1	0	PF3D7_1250100	0	0	PASS	PASS	FALSE
ASV358	211	159	1	N	PF3D7_0419900_2	1	0	PfMDR1_1	98	7	PASS	PASS	FALSE
ASV359	255	156	11	N	PF3D7_0311900	3	0	PF3D7_0311900	4	0	PASS	PASS	FALSE
ASV360	228	153	2	DD2	PF3D7_0424400	1	0	PF3D7_0424400	0	0	PASS	PASS	FALSE
ASV361	160	145	1	N	PF3D7_1302900	3	0	PF3D7_1302900	1	0	PASS	PASS	TRUE
ASV362	161	139	11	DD2	PF3D7_0212800	1	0	PF3D7_0212800	0	0	PASS	PASS	FALSE
ASV363	240	139	1	N	PF3D7_0806200	4	0	PF3D7_0806200	1	0	PASS	PASS	FALSE
ASV364	166	138	1	N	PF11_0373	2	0	PF11_0373	2	0	PASS	PASS	TRUE
ASV365	234	137	2	3D7	PF3D7_1250400	0	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV366	250	137	1	N	PF3D7_0411900_2	1	0	PF3D7_0411900_2	2	0	PASS	PASS	FALSE
ASV367	255	135	1	N	PF3D7_0630600	1	0	PF3D7_1246500	117	3	PASS	PASS	FALSE
ASV368	166	132	1	N	PF11_0373	2	0	PF11_0373	2	0	PASS	PASS	FALSE
ASV369	211	131	1	N	PF3D7_0419900_2	1	0	PfMDR1_1	98	7	PASS	PASS	FALSE
ASV370	251	127	1	N	PF3D7_0827100	3	0	PF3D7_0827100	3	0	PASS	PASS	FALSE
ASV371	226	120	3	N	PF3D7_1148700_1	4	0	PF3D7_1148700_1	1	0	PASS	PASS	FALSE
ASV372	122	118	8	N	RAMA	51	26	RAMA	52	26	FAIL	FAIL	FALSE
ASV373	303	114	1	N	P38	1	0	P38	3	0	PASS	PASS	FALSE
ASV374	256	111	1	N	PF3D7_0211700	1	30	PF3D7_0211700	1	0	PASS	PASS	TRUE
ASV375	307	109	6	N	PF3D7_0217200	137	6	PF3D7_0217200	132	12	FAIL	PASS	FALSE
ASV376	226	108	4	N	PF3D7_1148700_1	4	0	PF3D7_1148700_1	1	0	PASS	PASS	FALSE
ASV377	234	108	6	3D7	PF3D7_1320700	0	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV378	208	103	1	N	PfMDR1_1	1	0	PfMDR1_1	1	0	PASS	PASS	FALSE
ASV379	218	100	7	N	PF3D7_1125700	0	2	PF3D7_1125700	0	2	PASS	PASS	FALSE
ASV380	307	96	6	N	PF3D7_0217200	138	6	PF3D7_0217200	133	12	FAIL	PASS	FALSE
ASV381	235	96	1	N	PF3D7_0501800	2	0	PfDHPS_1	100	9	PASS	PASS	FALSE
ASV382	122	93	4	N	RAMA	51	26	CS	54	23	FAIL	FAIL	FALSE
ASV383	174	93	1	N	PF3D7_0411900_1	0	51	PF3D7_0411900_1	1	51	PASS	FAIL	FALSE
ASV384	244	91	1	N	PF3D7_1473700	6	27	PF3D7_1473700	5	27	PASS	FAIL	FALSE
ASV385	194	91	1	N	PF3D7_0910000	1	0	PF3D7_0910000	2	0	PASS	PASS	TRUE
ASV386	243	89	1	N	PF13_0125	2	0	PF13_0125	1	0	PASS	PASS	FALSE
ASV387	234	87	1	N	PF3D7_1008700	1	0	PF3D7_1320700	119	2	PASS	PASS	FALSE
ASV388	165	86	1	N	PF3D7_0806300	2	0	PF3D7_0806300	1	0	PASS	PASS	FALSE
ASV389	20	86	1	N	PfMDR1_3	10	15	PfDHPS_2	10	21	PASS	FAIL	FALSE
ASV390	304	86	1	N	PF3D7_0103600	2	6	PF3D7_0802000	142	7	PASS	PASS	FALSE
ASV391	211	85	1	N	PF3D7_0504400	1	0	PF3D7_0504400	2	0	PASS	PASS	FALSE
ASV392	220	80	2	DD2	PF3D7_1125700	0	4	PF3D7_1125700	0	0	PASS	PASS	FALSE
ASV393	234	75	2	DD2	PF3D7_1320700	2	0	PF3D7_1320700	0	0	PASS	PASS	FALSE
ASV394	220	75	1	N	Pfs16	1	1	Pfs16	1	1	PASS	PASS	FALSE
ASV395	251	72	1	N	PF3D7_0827100	4	0	PF3D7_0827100	4	0	PASS	PASS	FALSE
ASV396	255	68	7	3D7	PF3D7_0311900	0	0	PF3D7_0311900	7	0	PASS	PASS	FALSE
ASV397	280	68	1	N	PF3D7_0217200	0	27	PF3D7_0217200	1	15	PASS	PASS	FALSE
ASV398	262	67	6	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV399	288	66	3	DD2	PF3D7_0711500	1	0	PF3D7_0711500	0	0	PASS	PASS	FALSE
ASV400	191	64	1	N	PF3D7_1418100	2	1	PF3D7_1418100	1	1	PASS	PASS	FALSE
ASV401	220	63	2	DD2	PF3D7_0830800_2	1	0	PF3D7_0830800_2	0	0	PASS	PASS	FALSE
ASV402	274	59	1	N	PF3D7_1473700	6	57	PF3D7_1473700	5	57	PASS	FAIL	FALSE
ASV403	170	56	1	N	PF3D7_1448500	76	6	PF3D7_1448500	76	6	FAIL	PASS	FALSE
ASV404	154	54	1	N	PF3D7_1034900_1	2	0	PF3D7_1034900_1	1	0	PASS	PASS	FALSE
ASV405	172	54	2	N	PF3D7_0401900	2	0	PF3D7_0401900	2	36	PASS	PASS	FALSE
ASV406	122	53	5	N	RAMA	51	26	RAMA	54	26	FAIL	FAIL	FALSE
ASV407	151	53	1	N	PfDHFR_1	1	1	PfDHFR_1	1	1	PASS	PASS	FALSE
ASV408	174	49	1	N	Pf113	74	4	PF3D7_0829800	83	2	FAIL	PASS	FALSE
ASV409	95	49	1	N	PfMDR1_4	48	6	CS	47	50	FAIL	PASS	FALSE
ASV410	197	43	2	N	PF3D7_0807800	86	12	PF3D7_1466200	94	6	FAIL	PASS	FALSE
ASV411	17	39	1	N	PfMDR1_3	8	18	PfDHPS_2	7	24	PASS	FAIL	FALSE
ASV412	298	38	1	N	PF3D7_0217200	0	9	PF3D7_0217200	9	3	PASS	PASS	FALSE
ASV413	255	37	1	N	PF3D7_0630600	2	0	PF3D7_1246500	116	3	PASS	PASS	FALSE
ASV414	256	36	1	N	PF3D7_0211700	1	30	PF3D7_0211700	1	0	PASS	PASS	FALSE
ASV415	262	34	2	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV416	105	32	1	N	PfMDR1_4	45	16	CS	54	40	FAIL	FAIL	FALSE
ASV417	209	31	2	N	PF3D7_1224000	0	1	PF3D7_0504400	100	2	PASS	PASS	FALSE
ASV418	253	31	1	N	PF3D7_0217200	17	54	PF3D7_0217200	17	42	PASS	FAIL	FALSE
ASV419	244	31	1	N	PF3D7_1332900	114	1	PF3D7_0401900	2	36	FAIL	PASS	FALSE
ASV420	100	30	1	N	PfMDR1_4	38	11	RAMA	36	48	FAIL	FAIL	FALSE
ASV421	12	30	1	N	PfMDR1_3	6	23	PfDHPS_2	9	29	PASS	FAIL	FALSE
ASV422	108	29	1	N	PfMDR1_4	47	19	CS	55	37	FAIL	FAIL	FALSE
ASV423	123	29	1	N	RAMA	51	25	RAMA	54	25	FAIL	FAIL	FALSE
ASV424	176	28	1	N	MSP11.H103.MSP3.7	1	0	PF3D7_0830800_1	95	1	PASS	PASS	FALSE
ASV425	128	27	1	N	PF3D7_1022000	69	19	CS	69	17	FAIL	FAIL	FALSE
ASV426	163	26	1	N	PF11_0373	75	3	PF11_0373	76	3	FAIL	PASS	FALSE
ASV427	166	26	1	3D7	PF3D7_0716300	0	0	PF3D7_0716300	1	0	PASS	PASS	FALSE
ASV428	276	25	1	N	PF3D7_1353100	3	0	PF3D7_1353100	2	0	PASS	PASS	FALSE
ASV429	173	24	1	N	PF3D7_1329100	84	4	PF3D7_1448500	73	7	FAIL	PASS	FALSE
ASV430	57	24	1	N	PfMDR1_2	23	16	PfDHPS_2	19	16	FAIL	FAIL	FALSE
ASV431	234	23	1	N	B9	1	48	B9	0	48	PASS	FAIL	FALSE
ASV432	289	22	3	N	PF3D7_1322200	2	1	PF3D7_1322200	0	1	PASS	PASS	FALSE
ASV433	205	22	5	N	MSRP3	97	3	PF3D7_0401900	101	3	FAIL	PASS	FALSE
ASV434	145	22	1	N	PF3D7_0724700	63	10	PF3D7_0724700	64	10	FAIL	PASS	TRUE
ASV435	174	22	1	N	PF3D7_1126100_2	1	1	PF3D7_1126100_2	0	1	PASS	PASS	FALSE
ASV436	46	20	2	N	PfDHPS_2	23	5	PfDHPS_2	23	5	FAIL	FAIL	FALSE
ASV437	196	20	4	N	PfAMA_1	97	2	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV438	247	20	1	N	PF3D7_0615900	1	4	PF3D7_0615900	0	1	PASS	PASS	FALSE
ASV439	254	20	1	N	PSOP24	0	42	PF3D7_0311900	114	1	PASS	FAIL	FALSE
ASV440	140	19	2	N	CS	72	5	RAMA	61	12	FAIL	PASS	FALSE
ASV441	242	19	1	N	PF3D7_0807800	0	33	PF3D7_0207300	94	8	PASS	FAIL	FALSE
ASV442	140	19	1	N	RAMA	63	8	RAMA	63	8	FAIL	PASS	TRUE
ASV443	215	18	1	N	PF3D7_1114900	1	44	PF3D7_1114900	0	44	PASS	FAIL	FALSE
ASV444	84	17	1	N	PfMDR1_4	40	5	PfDHPS_2	17	43	FAIL	PASS	FALSE
ASV445	84	17	1	N	PfMDR1_4	41	5	PfDHPS_2	18	43	FAIL	PASS	FALSE
ASV446	122	16	1	N	RAMA	51	26	CS	55	23	FAIL	FAIL	FALSE
ASV447	125	16	1	N	PF3D7_1022000	58	22	CS	64	20	FAIL	FAIL	FALSE
ASV448	307	16	1	N	PF3D7_0217200	138	6	PF3D7_0217200	130	12	FAIL	PASS	FALSE
ASV449	199	16	1	3D7	PF3D7_0729700	0	0	PF3D7_0729700	4	0	PASS	PASS	FALSE
ASV450	179	15	2	N	MSRP4	87	3	PF3D7_1018600	87	3	FAIL	PASS	FALSE
ASV451	158	15	1	N	GRP94	69	2	PF3D7_0724700	77	3	FAIL	PASS	FALSE
ASV452	124	14	1	N	PF11_0373	1	42	PF11_0373	1	42	PASS	FAIL	FALSE
ASV453	186	14	1	N	PF13_0125	1	57	PF13_0125	0	57	PASS	FAIL	FALSE
ASV454	171	14	1	N	PF3D7_1473700	11	46	PF3D7_1473700	10	46	PASS	FAIL	FALSE
ASV455	154	14	1	N	PF3D7_0905600	70	5	PF3D7_1034900_1	78	2	FAIL	PASS	FALSE
ASV456	216	14	1	N	PF3D7_1125700	2	0	PF3D7_1125700	1	4	PASS	PASS	FALSE
ASV457	153	13	1	N	PfDHFR_1	75	5	PF3D7_1034900_1	80	1	FAIL	PASS	TRUE
ASV458	17	13	1	N	PfMDR1_3	10	18	PfDHPS_2	6	24	PASS	FAIL	TRUE
ASV459	183	13	3	N	PF3D7_1018600	78	8	PF3D7_1018600	77	7	FAIL	PASS	FALSE
ASV460	228	13	1	N	PF10_0119	1	33	PF3D7_0424400	107	0	PASS	FAIL	FALSE
ASV461	171	13	1	N	Pf113	75	7	PF3D7_0830800_1	75	6	FAIL	PASS	FALSE
ASV462	26	13	1	N	PfMDR1_3	11	9	PfDHPS_2	8	15	PASS	FAIL	FALSE
ASV463	292	13	1	N	PF3D7_1473700	1	75	PF3D7_0217200	132	5	PASS	FAIL	FALSE
ASV464	281	13	1	N	B9	1	1	B9	0	1	PASS	PASS	FALSE
ASV465	35	13	1	N	PfMDR1_3	3	0	PfDHPS_2	21	6	PASS	PASS	FALSE
ASV466	151	12	1	N	RAMA	67	3	RAMA	66	3	FAIL	PASS	TRUE
ASV467	188	12	1	N	PF3D7_0519300	0	53	PF3D7_0829800	81	12	PASS	FAIL	FALSE
ASV468	230	12	1	N	PF3D7_1110200	4	0	PF3D7_1469600	105	5	PASS	PASS	FALSE
ASV469	226	11	2	N	PF3D7_0211700	0	60	PF3D7_0211700	0	30	PASS	FAIL	FALSE
ASV470	255	11	2	N	PF3D7_0311900	1	0	PF3D7_0311900	6	0	PASS	PASS	FALSE
ASV471	17	11	1	N	PfMDR1_3	10	18	PfDHPS_2	5	24	PASS	FAIL	FALSE
ASV472	139	11	1	N	CS	71	6	RAMA	61	11	FAIL	PASS	FALSE
ASV473	116	11	1	N	PfMDR1_4	42	27	RAMA	52	32	FAIL	FAIL	FALSE
ASV474	109	11	1	N	PfMDR1_4	40	20	CS	53	36	FAIL	FAIL	TRUE
ASV475	158	11	1	N	GRP94	77	2	PF3D7_0724700	74	5	FAIL	PASS	FALSE
ASV476	76	10	1	N	PfMDR1_2	42	3	PfDHPS_2	15	35	FAIL	PASS	TRUE
ASV477	61	10	1	N	PfMDR1_2	25	12	PfDHPS_2	19	20	FAIL	FAIL	TRUE
ASV478	156	10	1	N	PF3D7_0905600	76	3	PF3D7_0212800	72	5	FAIL	PASS	FALSE
ASV479	148	10	1	N	RAMA	67	4	RAMA	67	4	FAIL	PASS	FALSE
ASV480	184	10	1	N	Pf113	75	6	PF3D7_1129100	85	8	FAIL	PASS	FALSE
ASV481	121	10	1	N	RAMA	49	27	RAMA	52	27	FAIL	FAIL	TRUE
ASV482	165	9	1	N	PF3D7_1239800_1	74	1	PF3D7_1239800_1	73	1	FAIL	PASS	FALSE
ASV483	263	9	1	N	PF3D7_1473700	1	46	PF3D7_1473700	0	46	PASS	FAIL	FALSE
ASV484	173	9	1	N	PF3D7_0401900	81	3	PfDHFR_2	85	3	FAIL	PASS	FALSE
ASV485	69	9	1	N	PfMDR1_2	36	4	PfDHPS_2	21	28	FAIL	PASS	TRUE
ASV486	293	9	1	N	PF10_0119	1	32	PF3D7_1465800	125	5	PASS	FAIL	FALSE
ASV487	160	9	1	N	PF3D7_1302900	3	0	PF3D7_1302900	3	0	PASS	PASS	FALSE
ASV488	234	9	1	N	PF3D7_0207300	4	0	PF3D7_0207300	2	0	PASS	PASS	FALSE
ASV489	181	8	1	N	PF3D7_1447900	93	3	PF3D7_1447900	94	3	FAIL	PASS	FALSE
ASV490	304	8	1	N	PF3D7_0802000	0	1	PF3D7_0802000	1	1	PASS	PASS	FALSE
ASV491	164	8	1	N	PF3D7_1329100	78	5	PF3D7_0716300	83	2	FAIL	PASS	FALSE
ASV492	179	8	1	N	MSRP4	87	3	PF3D7_1018600	87	3	FAIL	PASS	FALSE
ASV493	159	8	1	N	PF3D7_0905600	72	2	PF3D7_0212800	84	2	FAIL	PASS	FALSE
ASV494	46	8	1	N	PfDHPS_2	23	5	PfDHPS_2	23	5	FAIL	FAIL	FALSE
ASV495	45	8	1	N	PfDHPS_2	23	4	PfDHPS_2	22	4	FAIL	PASS	FALSE
ASV496	122	8	1	N	RAMA	51	26	RAMA	54	26	FAIL	FAIL	FALSE
ASV497	226	8	1	N	PfSERA2_1	5	33	PfSERA2_1	2	33	PASS	FAIL	FALSE
ASV498	81	8	1	N	PfMDR1_4	33	8	PfDHPS_2	16	40	FAIL	PASS	FALSE
ASV499	32	8	1	N	PfMDR1_3	13	3	PfDHPS_2	16	9	PASS	PASS	TRUE
ASV500	195	8	1	N	PF3D7_1233600	87	6	PF3D7_1418100	88	5	FAIL	PASS	FALSE
ASV501	106	8	1	N	PfMDR1_4	42	17	RAMA	41	42	FAIL	FAIL	FALSE
ASV502	225	8	1	N	B9	2	57	B9	1	57	PASS	FAIL	FALSE
ASV503	308	8	1	N	PF3D7_0217200	138	7	PF3D7_0217200	132	13	FAIL	PASS	FALSE
ASV504	135	8	1	N	RAMA	62	13	RAMA	62	13	FAIL	PASS	FALSE
ASV505	320	8	1	N	PfTRAP_1	4	0	PfTRAP_1	1	0	PASS	PASS	FALSE
ASV506	248	7	2	N	PF3D7_0807800	0	39	PF3D7_0311900	111	7	PASS	FAIL	FALSE
ASV507	101	7	2	N	PfMDR1_4	43	12	CS	42	44	FAIL	FAIL	FALSE
ASV508	122	7	1	N	CS	54	23	CS	54	23	FAIL	FAIL	FALSE
ASV509	183	7	1	N	PF3D7_1018600	79	8	PF3D7_1018600	78	7	FAIL	PASS	FALSE
ASV510	174	7	1	N	PF3D7_0401900	86	2	PF3D7_0806300	78	9	FAIL	PASS	FALSE
ASV511	205	7	2	N	MSRP3	98	3	PF3D7_0401900	102	3	FAIL	PASS	FALSE
ASV512	93	7	1	N	PfMDR1_4	42	4	CS	38	52	FAIL	PASS	FALSE
ASV513	196	7	1	N	PF3D7_1114900	1	63	PF3D7_1114900	0	63	PASS	FAIL	TRUE
ASV514	152	7	1	N	PF3D7_0724700	70	3	PF3D7_0724700	70	3	FAIL	PASS	FALSE
