hapid	haplength	total_reads	total_samples	strain	refid_3D7	snv_dist_from_3D7	indel_dist_from_3D7	refid_DD2	snv_dist_from_DD2	indel_dist_from_DD2	snv_filter	indel_filter	bimera
ASV252	251	2330	1	N	PF3D7_0827100	2	0	PF3D7_0827100	4	0	PASS	PASS	TRUE
ASV253	258	2282	17	3D7	PF3D7_0508900	0	0	PF3D7_0508900	2	0	PASS	PASS	FALSE
ASV254	234	2187	76	N	PF3D7_1320700	3	0	PF3D7_1320700	1	0	PASS	PASS	FALSE
ASV255	179	2177	12	N	PF3D7_0104100_1	3	0	PF3D7_1447900	92	1	PASS	PASS	FALSE
ASV256	145	2127	7	N	CS	1	0	CS	2	0	PASS	PASS	FALSE
ASV257	230	2085	5	N	PF3D7_1110200	3	0	PF3D7_1469600	105	5	PASS	PASS	FALSE
ASV258	259	2033	2	DD2	PfSERA2_1	3	0	PfSERA2_1	0	0	PASS	PASS	FALSE
ASV259	234	2028	54	N	PF3D7_1320700	2	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV260	219	1928	2	DD2	Pfs16	2	0	Pfs16	0	0	PASS	PASS	FALSE
ASV261	290	1867	120	DD2	PF3D7_1322200	2	0	PF3D7_1322200	0	0	PASS	PASS	FALSE
ASV262	235	1818	4	N	PF3D7_0501800	1	0	PfDHPS_1	100	9	PASS	PASS	FALSE
ASV263	288	1783	11	N	PfCSP_1	8	0	PfCSP_1	3	0	PASS	PASS	FALSE
ASV264	303	1759	17	3D7	P38	0	0	P38	2	0	PASS	PASS	FALSE
ASV265	291	1672	13	3D7	PF3D7_1126100_1	0	0	PF3D7_1126100_1	2	0	PASS	PASS	FALSE
ASV266	220	1644	106	N	PF3D7_0830800_2	2	0	PF3D7_0830800_2	1	0	PASS	PASS	FALSE
ASV267	159	1644	38	3D7	PF3D7_0905600	0	0	PF3D7_1302900	74	1	PASS	PASS	FALSE
ASV268	176	1632	2	3D7	MSRP4	0	0	PF3D7_1018600	81	4	PASS	PASS	FALSE
ASV269	148	1631	2	DD2	RAMA	1	0	RAMA	0	0	PASS	PASS	FALSE
ASV270	208	1600	2	DD2	PF3D7_0401900	0	36	PF3D7_0401900	0	0	PASS	FAIL	FALSE
ASV271	175	1523	44	DD2	PF3D7_1126100_2	1	0	PF3D7_1126100_2	0	0	PASS	PASS	FALSE
ASV272	211	1463	1	N	PF3D7_0419900_2	1	0	PfMDR1_1	98	7	PASS	PASS	FALSE
ASV273	154	1452	55	3D7	PF3D7_1034900_1	0	0	PF3D7_1034900_1	1	0	PASS	PASS	FALSE
ASV274	177	1451	33	3D7	PF3D7_0830800_1	0	0	PF3D7_0830800_1	1	0	PASS	PASS	FALSE
ASV275	235	1407	2	N	PF3D7_0501800	1	0	PfDHPS_1	99	9	PASS	PASS	FALSE
ASV276	152	1367	2	DD2	PfDHFR_1	2	0	PfDHFR_1	0	0	PASS	PASS	FALSE
ASV277	228	1364	19	N	PF3D7_0424400	5	0	PF3D7_0424400	4	0	PASS	PASS	FALSE
ASV278	147	1322	6	N	PF3D7_1022000	1	0	RAMA	75	1	PASS	PASS	FALSE
ASV279	235	1318	8	N	PF3D7_1469600	4	0	PF3D7_1469600	1	0	PASS	PASS	FALSE
ASV280	217	1285	1	N	PF3D7_1473700	2	0	PF3D7_1473700	1	0	PASS	PASS	FALSE
ASV281	228	1188	58	N	PF3D7_0424400	4	0	PF3D7_0424400	5	0	PASS	PASS	FALSE
ASV282	257	1128	6	N	PF3D7_1409700	1	0	PF3D7_1409700	2	0	PASS	PASS	FALSE
ASV283	337	1099	4	N	PfTRAP_1	148	17	PfTRAP_1	149	17	FAIL	PASS	FALSE
ASV284	276	1098	3	DD2	PF3D7_1472300	1	0	PF3D7_1472300	0	0	PASS	PASS	FALSE
ASV285	349	1080	18	N	PF3D7_0217200	9	42	PF3D7_0217200	1	54	PASS	FAIL	FALSE
ASV286	236	1063	10	DD2	PF3D7_1410300	2	0	PF3D7_1410300	0	0	PASS	PASS	FALSE
ASV287	166	1038	2	DD2	PF11_0373	2	0	PF11_0373	0	0	PASS	PASS	FALSE
ASV288	255	1007	21	DD2	PF3D7_0311900	7	0	PF3D7_0311900	0	0	PASS	PASS	FALSE
ASV289	234	983	1	N	PF3D7_1455300	3	0	PF3D7_1455300	2	0	PASS	PASS	FALSE
ASV290	296	915	20	3D7	PF3D7_1333200	0	0	PF3D7_1322200	122	6	PASS	PASS	FALSE
ASV291	276	895	2	DD2	PF3D7_0525100	2	0	PF3D7_0525100	0	0	PASS	PASS	FALSE
ASV292	203	878	71	3D7	PF3D7_1466200	0	0	PF3D7_1466200	2	0	PASS	PASS	FALSE
ASV293	263	876	2	3D7	PF3D7_1302700	0	0	PF3D7_1302700	2	0	PASS	PASS	FALSE
ASV294	234	829	19	3D7	PF3D7_1320700	0	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV295	248	796	1	N	PF3D7_1429500	1	1	PF3D7_1429500	0	1	PASS	PASS	FALSE
ASV296	160	783	2	DD2	PF3D7_1302900	2	0	PF3D7_1302900	0	0	PASS	PASS	FALSE
ASV297	211	747	1	N	PF3D7_0419900_2	1	0	PF3D7_1466200	87	8	PASS	PASS	FALSE
ASV298	262	710	13	N	PF3D7_1473700	0	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV299	35	707	2	3D7	PfMDR1_3	0	0	PfDHPS_2	20	6	PASS	PASS	FALSE
ASV300	169	702	1	N	PF3D7_1448500	2	1	PF3D7_1448500	1	1	PASS	PASS	FALSE
ASV301	234	659	14	N	PF3D7_1250400	1	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV302	160	598	3	N	PF3D7_1302900	3	0	PF3D7_1302900	3	0	PASS	PASS	TRUE
ASV303	259	590	1	N	PfSERA2_1	6	0	PfSERA2_1	3	0	PASS	PASS	FALSE
ASV304	188	576	4	N	PF3D7_1475900	3	0	PF3D7_1475900	1	0	PASS	PASS	FALSE
ASV305	211	572	1	N	PF3D7_0419900_2	1	0	PfMDR1_1	98	7	PASS	PASS	FALSE
ASV306	218	564	2	DD2	GEST	2	0	GEST	0	0	PASS	PASS	FALSE
ASV307	178	549	4	N	PF3D7_1447900	2	0	PF3D7_1447900	3	0	PASS	PASS	FALSE
ASV308	152	541	1	N	PfDHFR_1	1	0	PfDHFR_1	3	0	PASS	PASS	FALSE
ASV309	276	512	2	DD2	PF3D7_1353100	3	0	PF3D7_1353100	0	0	PASS	PASS	FALSE
ASV310	168	436	13	N	PF3D7_0905600	5	9	PfDHFR_2	83	2	PASS	PASS	FALSE
ASV311	288	435	11	N	PfCSP_1	8	0	PfCSP_1	3	0	PASS	PASS	FALSE
ASV312	203	434	50	N	PF3D7_1466200	1	0	PF3D7_1466200	1	0	PASS	PASS	FALSE
ASV313	261	422	2	DD2	PF3D7_0503200	3	0	PF3D7_0503200	0	0	PASS	PASS	FALSE
ASV314	196	418	2	DD2	PfAMA_1	6	0	PfAMA_1	0	0	PASS	PASS	FALSE
ASV315	168	417	1	N	PF3D7_1448500	1	0	PF3D7_1448500	2	0	PASS	PASS	FALSE
ASV316	303	402	4	N	P38	2	0	P38	2	0	PASS	PASS	FALSE
ASV317	251	383	1	N	PF3D7_0827100	1	0	PF3D7_0827100	3	0	PASS	PASS	FALSE
ASV318	262	376	6	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV319	263	355	2	DD2	PF3D7_1302700	2	0	PF3D7_1302700	0	0	PASS	PASS	FALSE
ASV320	228	354	4	3D7	PF3D7_0424400	0	0	PF3D7_0424400	1	0	PASS	PASS	FALSE
ASV321	337	353	1	N	PfTRAP_1	148	17	PfTRAP_1	150	17	FAIL	PASS	FALSE
ASV322	163	348	3	DD2	PF3D7_1464700	1	0	PF3D7_1464700	0	0	PASS	PASS	FALSE
ASV323	220	347	30	3D7	PF3D7_0830800_2	0	0	PF3D7_0830800_2	1	0	PASS	PASS	FALSE
ASV324	217	328	1	N	PF3D7_1473700	2	0	PF3D7_1473700	1	0	PASS	PASS	TRUE
ASV325	154	310	1	N	PF3D7_0401900	2	18	PF3D7_0724700	75	1	PASS	PASS	FALSE
ASV326	188	299	2	DD2	PF3D7_1475900	2	0	PF3D7_1475900	0	0	PASS	PASS	FALSE
ASV327	307	276	7	N	PF3D7_0217200	138	6	PF3D7_0217200	133	12	FAIL	PASS	FALSE
ASV328	283	267	1	N	PF3D7_1408100_1	1	0	PF3D7_1035100	139	3	PASS	PASS	FALSE
ASV329	167	266	1	N	PF3D7_1448500	0	1	PF3D7_1448500	1	1	PASS	PASS	FALSE
ASV330	216	262	8	3D7	PF3D7_1125700	0	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV331	234	260	2	DD2	PF3D7_0207300	4	0	PF3D7_0207300	0	0	PASS	PASS	FALSE
ASV332	269	248	2	DD2	PF3D7_1352900	3	0	PF3D7_1352900	0	0	PASS	PASS	FALSE
ASV333	259	239	1	N	PfSERA2_1	5	0	PfSERA2_1	2	0	PASS	PASS	FALSE
ASV334	255	227	10	N	PF3D7_0311900	3	0	PF3D7_0311900	4	0	PASS	PASS	FALSE
ASV335	208	214	2	DD2	PfMDR1_1	2	0	PfMDR1_1	0	0	PASS	PASS	FALSE
ASV336	291	209	2	DD2	PF3D7_1126100_1	2	0	PF3D7_1126100_1	0	0	PASS	PASS	FALSE
ASV337	261	200	1	N	PF10_0119	2	0	PF3D7_0503200	108	0	PASS	PASS	FALSE
ASV338	203	198	14	DD2	PF3D7_1466200	2	0	PF3D7_1466200	0	0	PASS	PASS	FALSE
ASV339	295	198	2	DD2	PF3D7_0217200	0	12	PF3D7_0217200	0	0	PASS	PASS	FALSE
ASV340	160	193	1	N	PF3D7_1302900	4	0	PF3D7_1302900	2	0	PASS	PASS	TRUE
ASV341	161	190	10	DD2	PF3D7_0212800	1	0	PF3D7_0212800	0	0	PASS	PASS	FALSE
ASV342	165	182	1	N	PF3D7_0806300	2	0	PF3D7_0806300	1	0	PASS	PASS	FALSE
ASV343	281	181	1	N	B9	2	1	B9	1	1	PASS	PASS	FALSE
ASV344	257	180	2	DD2	PF3D7_1409700	1	0	PF3D7_1409700	0	0	PASS	PASS	FALSE
ASV345	218	175	11	N	PF3D7_1125700	0	2	PF3D7_1125700	0	2	PASS	PASS	FALSE
ASV346	255	175	10	3D7	PF3D7_0311900	0	0	PF3D7_0311900	7	0	PASS	PASS	FALSE
ASV347	179	173	2	3D7	PF3D7_0104100_1	0	0	PF3D7_1447900	93	1	PASS	PASS	FALSE
ASV348	166	165	1	N	PF11_0373	2	0	PF11_0373	2	0	PASS	PASS	FALSE
ASV349	194	161	1	N	PF3D7_0910000	1	0	PF3D7_0910000	2	0	PASS	PASS	FALSE
ASV350	307	158	6	N	PF3D7_0217200	137	6	PF3D7_0217200	132	12	FAIL	PASS	FALSE
ASV351	258	154	2	DD2	PF3D7_0508900	2	0	PF3D7_0508900	0	0	PASS	PASS	FALSE
ASV352	298	153	2	3D7	PF3D7_0103600	0	0	PF3D7_1465800	126	10	PASS	PASS	FALSE
ASV353	186	152	7	N	PF3D7_0905600	7	27	PF3D7_0220800	82	2	PASS	FAIL	FALSE
ASV354	218	150	2	DD2	PF3D7_0710400	2	0	PF3D7_0710400	0	0	PASS	PASS	FALSE
ASV355	251	148	1	N	PF3D7_0827100	3	0	PF3D7_0827100	1	0	PASS	PASS	FALSE
ASV356	211	145	1	N	PF3D7_0419900_2	1	0	PfMDR1_1	98	7	PASS	PASS	FALSE
ASV357	288	145	2	DD2	PfCSP_1	5	0	PfCSP_1	0	0	PASS	PASS	FALSE
ASV358	186	138	2	DD2	PF3D7_1346400	1	0	PF3D7_1346400	0	0	PASS	PASS	FALSE
ASV359	199	134	2	DD2	PF3D7_0729700	4	0	PF3D7_0729700	0	0	PASS	PASS	FALSE
ASV360	296	132	1	N	PSOP24	2	0	PF3D7_0217200	134	3	PASS	PASS	FALSE
ASV361	155	131	1	N	PF3D7_0724700	2	0	PF3D7_0724700	1	0	PASS	PASS	FALSE
ASV362	148	130	1	N	RAMA	1	0	RAMA	2	0	PASS	PASS	TRUE
ASV363	382	129	1	N	PfTRAP_1	134	62	PfTRAP_1	135	62	FAIL	FAIL	FALSE
ASV364	237	127	1	N	PfKelch13C580Y	1	0	PF3D7_1469600	112	2	PASS	PASS	FALSE
ASV365	194	125	1	N	PF3D7_0910000	1	0	PF3D7_0910000	2	0	PASS	PASS	FALSE
ASV366	298	124	1	N	PF3D7_0217200	0	9	PF3D7_0217200	9	3	PASS	PASS	FALSE
ASV367	226	122	5	N	PF3D7_1148700_1	4	0	PF3D7_1148700_1	1	0	PASS	PASS	FALSE
ASV368	234	122	2	3D7	PF3D7_1250400	0	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV369	142	119	1	N	CS	79	3	CS	78	3	FAIL	PASS	FALSE
ASV370	168	102	1	N	PF11_0373	85	2	PF11_0373	85	2	FAIL	PASS	FALSE
ASV371	303	98	2	DD2	P38	2	0	P38	0	0	PASS	PASS	FALSE
ASV372	180	97	2	DD2	PF3D7_1018600	0	3	PF3D7_1018600	0	0	PASS	PASS	FALSE
ASV373	226	94	2	DD2	PfDHPS_1	1	0	PfDHPS_1	0	0	PASS	PASS	FALSE
ASV374	218	91	1	N	PF3D7_1473700	1	1	PF3D7_1473700	0	1	PASS	PASS	FALSE
ASV375	226	85	4	N	PF3D7_1148700_1	4	0	PF3D7_1148700_1	1	0	PASS	PASS	FALSE
ASV376	262	78	4	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV377	239	77	2	DD2	PF3D7_1250100	1	0	PF3D7_1250100	0	0	PASS	PASS	FALSE
ASV378	178	73	2	DD2	PF3D7_1447900	1	0	PF3D7_1447900	0	0	PASS	PASS	FALSE
ASV379	228	70	2	DD2	PF3D7_0424400	1	0	PF3D7_0424400	0	0	PASS	PASS	FALSE
ASV380	208	68	1	N	PfMDR1_1	1	0	PfMDR1_1	1	0	PASS	PASS	FALSE
ASV381	163	66	1	N	PF3D7_1239800_1	80	3	PF3D7_1239800_1	81	3	FAIL	PASS	TRUE
ASV382	337	65	1	N	PfTRAP_1	146	17	PfTRAP_1	148	17	FAIL	PASS	TRUE
ASV383	41	65	2	DD2	PfDHPS_2	1	0	PfDHPS_2	0	0	PASS	PASS	FALSE
ASV384	288	61	2	DD2	PF3D7_0711500	1	0	PF3D7_0711500	0	0	PASS	PASS	FALSE
ASV385	73	59	2	3D7	PfMDR1_2	0	0	PfDHPS_2	19	32	PASS	PASS	FALSE
ASV386	154	58	1	N	MAL13P1.50	1	0	PF3D7_0724700	73	1	PASS	PASS	FALSE
ASV387	210	55	1	N	PF3D7_1472300	1	66	PF3D7_1472300	0	66	PASS	FAIL	FALSE
ASV388	93	48	3	N	PfMDR1_4	42	4	CS	38	52	FAIL	PASS	FALSE
ASV389	159	45	1	N	PF3D7_0419900_2	0	52	PF3D7_1239800_1	69	5	PASS	FAIL	TRUE
ASV390	307	44	4	N	PF3D7_0217200	138	6	PF3D7_0217200	135	12	FAIL	PASS	FALSE
ASV391	337	42	1	N	PfTRAP_1	148	17	PfTRAP_1	150	17	FAIL	PASS	TRUE
ASV392	220	42	2	DD2	PF3D7_1125700	0	4	PF3D7_1125700	0	0	PASS	PASS	FALSE
ASV393	220	40	2	DD2	RhopH3	1	0	RhopH3	0	0	PASS	PASS	FALSE
ASV394	122	36	4	N	RAMA	51	26	RAMA	54	26	FAIL	FAIL	FALSE
ASV395	260	36	1	N	PfTRAP_1	6	60	PfTRAP_1	1	60	PASS	FAIL	FALSE
ASV396	234	36	2	DD2	PF3D7_1320700	2	0	PF3D7_1320700	0	0	PASS	PASS	FALSE
ASV397	122	35	2	N	RAMA	51	26	RAMA	52	26	FAIL	FAIL	FALSE
ASV398	281	35	1	N	B9	1	1	B9	0	1	PASS	PASS	FALSE
ASV399	203	30	1	N	PF3D7_1473700	7	14	PF3D7_1473700	6	14	PASS	PASS	FALSE
ASV400	170	30	1	N	PF3D7_0830800_1	76	7	PF3D7_0830800_1	77	7	FAIL	PASS	FALSE
ASV401	73	29	1	N	PfMDR1_2	39	0	PfDHPS_2	19	32	FAIL	PASS	TRUE
ASV402	289	29	1	N	PF3D7_1322200	2	1	PF3D7_1322200	0	1	PASS	PASS	FALSE
ASV403	262	29	1	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV404	152	27	1	N	GRP94	69	4	PfDHFR_1	77	4	FAIL	PASS	FALSE
ASV405	101	27	4	N	PfMDR1_4	40	12	CS	53	44	FAIL	FAIL	FALSE
ASV406	307	26	1	N	PF3D7_0217200	140	6	PF3D7_0217200	137	12	FAIL	PASS	FALSE
ASV407	183	23	2	N	PF3D7_1018600	78	8	PF3D7_1018600	77	7	FAIL	PASS	FALSE
ASV408	69	23	2	N	PfMDR1_2	36	4	PfDHPS_2	21	28	FAIL	PASS	TRUE
ASV409	173	23	1	N	PF3D7_1329100	85	4	PF3D7_1448500	73	7	FAIL	PASS	FALSE
ASV410	122	21	2	N	RAMA	51	26	CS	54	23	FAIL	FAIL	FALSE
ASV411	220	21	2	DD2	PF3D7_0830800_2	1	0	PF3D7_0830800_2	0	0	PASS	PASS	FALSE
ASV412	110	19	5	N	PfMDR1_4	41	21	CS	54	35	FAIL	FAIL	FALSE
ASV413	99	19	3	N	PfMDR1_4	38	10	CS	39	46	FAIL	PASS	FALSE
ASV414	157	18	3	N	PF3D7_0212800	72	6	PF3D7_0212800	72	6	FAIL	PASS	FALSE
ASV415	143	18	1	N	CS	80	2	CS	80	2	FAIL	PASS	FALSE
ASV416	68	17	1	N	PfMDR1_2	35	5	PfDHPS_2	14	27	FAIL	PASS	FALSE
ASV417	120	17	2	N	CS	52	25	CS	53	25	FAIL	FAIL	FALSE
ASV418	144	17	1	N	PF3D7_1022000	65	3	RAMA	67	6	FAIL	PASS	FALSE
ASV419	156	16	1	N	PF3D7_0212800	76	5	PF3D7_0724700	75	1	FAIL	PASS	FALSE
ASV420	126	15	1	N	CS	67	19	CS	67	19	FAIL	FAIL	FALSE
ASV421	178	15	1	N	Pf113	75	0	PF3D7_0830800_1	84	3	FAIL	PASS	FALSE
ASV422	292	15	1	N	PF3D7_1473700	1	75	PF3D7_0217200	133	5	PASS	FAIL	FALSE
ASV423	200	14	1	N	PF3D7_0827100	0	51	PF3D7_0827100	2	51	PASS	FAIL	FALSE
ASV424	290	14	1	N	PF3D7_1126100_1	1	1	PF3D7_1126100_1	1	1	PASS	PASS	FALSE
ASV425	244	13	1	N	PfTRAP_1	6	76	PfTRAP_1	1	76	PASS	FAIL	FALSE
ASV426	151	13	1	N	RAMA	70	5	RAMA	70	5	FAIL	PASS	FALSE
ASV427	84	12	1	N	PfMDR1_4	40	5	PfDHPS_2	17	43	FAIL	PASS	FALSE
ASV428	158	12	1	N	PF3D7_1239800_1	68	6	PF3D7_1239800_1	69	6	FAIL	PASS	FALSE
ASV429	148	12	2	N	RAMA	67	4	RAMA	67	4	FAIL	PASS	FALSE
ASV430	257	12	1	N	PfTRAP_1	6	63	PfTRAP_1	1	63	PASS	FAIL	FALSE
ASV431	203	12	1	N	PF3D7_0827100	2	48	PF3D7_0827100	0	48	PASS	FAIL	FALSE
ASV432	257	11	1	N	PF3D7_0508900	1	1	PF3D7_0508900	3	1	PASS	PASS	FALSE
ASV433	179	11	2	N	MSRP4	87	3	PF3D7_1018600	87	3	FAIL	PASS	FALSE
ASV434	307	11	1	N	PF3D7_0217200	138	6	PF3D7_0217200	130	12	FAIL	PASS	FALSE
ASV435	158	10	1	N	GRP94	69	2	PF3D7_0724700	76	3	FAIL	PASS	FALSE
ASV436	178	10	2	N	MSRP4	88	2	PF3D7_1018600	85	4	FAIL	PASS	FALSE
ASV437	307	10	1	N	PF3D7_0217200	139	6	PF3D7_0217200	133	12	FAIL	PASS	FALSE
ASV438	225	10	1	N	B9	2	57	B9	1	57	PASS	FAIL	FALSE
ASV439	219	10	1	N	MSP10	2	55	MSP10	1	55	PASS	FAIL	FALSE
ASV440	174	10	1	N	PF3D7_0401900	85	2	PF3D7_1447900	86	4	FAIL	PASS	FALSE
ASV441	144	9	1	N	CS	78	1	CS	78	1	FAIL	PASS	TRUE
ASV442	262	9	1	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	TRUE
ASV443	209	9	1	N	MSRP3	105	1	PF3D7_0401900	102	1	FAIL	PASS	FALSE
ASV444	155	9	1	N	PF3D7_0724700	74	2	PF3D7_0724700	74	2	FAIL	PASS	FALSE
ASV445	127	9	1	N	PF3D7_1022000	61	20	RAMA	66	21	FAIL	FAIL	FALSE
ASV446	156	9	1	N	PF3D7_0905600	76	3	PF3D7_0212800	72	5	FAIL	PASS	FALSE
ASV447	144	8	1	N	PF3D7_1022000	68	5	PF3D7_0724700	63	11	FAIL	PASS	FALSE
ASV448	116	8	1	N	PF3D7_1022000	47	31	CS	58	29	FAIL	FAIL	FALSE
ASV449	123	8	1	N	CS	57	22	CS	58	22	FAIL	FAIL	FALSE
ASV450	139	8	1	N	CS	72	6	CS	72	6	FAIL	PASS	FALSE
ASV451	174	8	1	N	PF3D7_1126100_2	1	1	PF3D7_1126100_2	0	1	PASS	PASS	FALSE
ASV452	170	8	1	N	PF3D7_0830800_1	77	7	PF3D7_0830800_1	78	7	FAIL	PASS	FALSE
ASV453	100	7	1	N	PfMDR1_4	44	11	CS	48	45	FAIL	FAIL	FALSE
ASV454	69	7	1	N	PfMDR1_2	35	4	PfDHPS_2	18	28	FAIL	PASS	TRUE
ASV455	149	7	1	N	PF3D7_1022000	78	2	RAMA	80	1	FAIL	PASS	TRUE
ASV456	121	7	1	N	CS	54	24	CS	56	24	FAIL	FAIL	FALSE
ASV457	152	7	1	N	MAL13P1.50	67	2	RAMA	77	4	FAIL	PASS	TRUE
ASV458	242	7	1	N	PfTRAP_1	6	78	PfTRAP_1	1	78	PASS	FAIL	FALSE
ASV459	162	7	1	N	PF3D7_0905600	70	5	PF3D7_0212800	72	3	FAIL	PASS	FALSE
ASV460	221	7	2	N	PF3D7_0411900_1	104	6	PF3D7_0411900_1	104	6	FAIL	PASS	FALSE
ASV461	172	7	1	N	PF3D7_1329100	86	3	PF3D7_1448500	74	6	FAIL	PASS	FALSE
ASV462	149	6	1	N	RAMA	70	1	RAMA	69	1	FAIL	PASS	TRUE
ASV463	140	6	1	N	CS	71	5	CS	71	5	FAIL	PASS	FALSE
ASV464	229	6	1	N	PF3D7_0525100	0	47	PF3D7_0525100	2	47	PASS	FAIL	FALSE
ASV465	257	6	1	N	PfTRAP_1	5	63	PfTRAP_1	1	63	PASS	FAIL	FALSE
ASV466	117	6	1	N	RAMA	42	31	RAMA	42	31	FAIL	FAIL	FALSE
ASV467	141	6	1	N	PF3D7_1022000	69	6	CS	72	6	FAIL	PASS	FALSE
ASV468	169	6	1	N	PF3D7_1448500	87	1	PF3D7_1448500	86	1	FAIL	PASS	TRUE
ASV469	163	5	1	N	PF3D7_0401900	77	9	PF3D7_0806300	84	2	FAIL	PASS	FALSE
ASV470	167	5	1	N	PF3D7_1448500	74	3	PF3D7_1448500	75	3	FAIL	PASS	FALSE
ASV471	115	5	1	N	PfMDR1_4	41	26	CS	59	30	FAIL	FAIL	FALSE
ASV472	130	5	1	N	CS	61	15	CS	62	15	FAIL	PASS	FALSE
ASV473	260	5	1	N	PfTRAP_1	6	60	PfTRAP_1	1	60	PASS	FAIL	FALSE
ASV474	196	5	1	N	PfAMA_1	97	2	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV475	196	5	1	N	PF3D7_1233600	95	3	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV476	120	5	1	N	PF3D7_1022000	57	27	CS	63	25	FAIL	FAIL	FALSE
ASV477	206	5	1	N	PF3D7_1252100	95	2	PF3D7_1252100	94	2	FAIL	PASS	FALSE
ASV478	105	5	1	N	PfMDR1_4	43	16	CS	49	40	FAIL	FAIL	FALSE
ASV479	166	4	1	N	PF3D7_1239800_1	71	2	PF3D7_1239800_1	71	2	FAIL	PASS	FALSE
ASV480	221	4	1	N	PF3D7_1148700_1	106	5	PF3D7_1148700_1	105	5	FAIL	PASS	FALSE
ASV481	181	4	1	N	Pf113	81	3	PF3D7_0830800_1	74	4	FAIL	PASS	FALSE
ASV482	147	4	1	N	PF3D7_1034900_1	70	7	PF3D7_1034900_1	71	7	FAIL	PASS	FALSE
ASV483	157	4	1	N	GRP94	75	3	PF3D7_0212800	71	6	FAIL	PASS	FALSE
ASV484	96	4	1	N	PfMDR1_4	40	7	CS	47	49	FAIL	PASS	FALSE
ASV485	142	4	1	N	CS	78	3	CS	77	3	FAIL	PASS	FALSE
ASV486	149	4	1	N	RAMA	75	1	RAMA	71	5	FAIL	PASS	FALSE
ASV487	93	4	1	N	PfMDR1_4	43	4	CS	38	52	FAIL	PASS	FALSE
ASV488	234	4	1	N	PF3D7_1320700	3	0	PF3D7_1320700	3	0	PASS	PASS	FALSE
ASV489	369	4	1	N	PfTRAP_1	156	49	PfTRAP_1	153	49	FAIL	FAIL	FALSE
ASV490	245	4	1	N	PfSERA3	108	6	PF3D7_0311900	111	10	FAIL	PASS	FALSE
ASV491	133	4	1	N	RAMA	61	15	RAMA	56	19	FAIL	PASS	FALSE
ASV492	232	4	1	N	PF3D7_0217200	0	75	PF3D7_0217200	0	63	PASS	FAIL	FALSE
ASV493	184	4	1	N	Pf113	75	6	PF3D7_1018600	84	4	FAIL	PASS	FALSE
ASV494	196	4	1	N	PfAMA_1	96	2	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV495	116	4	1	N	PfMDR1_4	40	27	CS	52	29	FAIL	FAIL	FALSE
ASV496	257	4	1	N	PfTRAP_1	6	63	PfTRAP_1	1	63	PASS	FAIL	FALSE
ASV497	209	4	1	N	PF3D7_0807800	83	10	PF3D7_0401900	103	1	FAIL	PASS	FALSE
ASV498	162	4	1	N	PF3D7_0905600	71	3	PF3D7_0212800	82	3	FAIL	PASS	FALSE
ASV499	217	4	1	N	PfSERA2_1	3	42	PfSERA2_1	1	42	PASS	FAIL	FALSE
ASV500	125	3	1	N	CS	58	20	CS	58	20	FAIL	FAIL	FALSE
ASV501	88	3	1	N	PfMDR1_4	44	1	PfDHPS_2	15	47	FAIL	PASS	FALSE
ASV502	287	3	1	N	PF3D7_0806200	0	47	PF3D7_0806200	3	47	PASS	FAIL	FALSE
ASV503	203	3	1	N	PF3D7_0827100	2	48	PF3D7_0827100	0	48	PASS	FAIL	FALSE
ASV504	205	3	1	N	MSRP3	98	3	PF3D7_0401900	102	3	FAIL	PASS	FALSE
ASV505	253	3	1	N	PF3D7_0217200	17	54	PF3D7_0217200	17	42	PASS	FAIL	TRUE
ASV506	187	3	1	N	PF3D7_1418100	94	3	PF3D7_1418100	95	3	FAIL	PASS	FALSE
ASV507	280	3	1	N	PF3D7_1354200	132	1	MSP10	131	6	FAIL	PASS	TRUE
ASV508	257	3	1	N	PSOP24	0	39	PF3D7_1246500	120	3	PASS	FAIL	TRUE
ASV509	172	3	1	N	PF3D7_0401900	83	0	PF3D7_1126100_2	88	3	FAIL	PASS	FALSE
ASV510	291	3	1	N	PF3D7_1322200	2	1	PF3D7_1322200	0	1	PASS	PASS	FALSE
ASV511	286	3	1	N	PF3D7_1322200	120	8	PF3D7_1322200	121	8	FAIL	PASS	FALSE
ASV512	280	3	1	N	PF3D7_1354200	125	3	B9	142	2	FAIL	PASS	FALSE
ASV513	190	3	1	N	PF3D7_1129100	94	2	PF3D7_1129100	94	2	FAIL	PASS	FALSE
ASV514	157	3	1	N	PF3D7_0905600	68	2	PF3D7_1302900	72	3	FAIL	PASS	FALSE
