hapid	haplength	total_reads	total_samples	strain	refid_3D7	snv_dist_from_3D7	indel_dist_from_3D7	refid_DD2	snv_dist_from_DD2	indel_dist_from_DD2	snv_filter	indel_filter	bimera
ASV255	159	123	12	3D7	PF3D7_0905600	0	0	PF3D7_1302900	74	1	PASS	PASS	FALSE
ASV256	188	118	11	N	PF3D7_1475900	1	0	PF3D7_1475900	3	0	PASS	PASS	FALSE
ASV257	190	112	5	N	PF3D7_1418100	2	0	PF3D7_1418100	1	0	PASS	PASS	FALSE
ASV258	73	111	9	N	PfMDR1_2	1	0	PfDHPS_2	16	32	PASS	PASS	FALSE
ASV259	261	110	4	N	PF10_0119	1	0	PF3D7_0503200	108	0	PASS	PASS	FALSE
ASV260	220	110	2	DD2	RhopH3	1	0	RhopH3	0	0	PASS	PASS	FALSE
ASV261	285	109	13	N	PF3D7_0711500	5	3	PF3D7_0711500	4	3	PASS	PASS	FALSE
ASV262	154	103	9	DD2	PF3D7_1034900_1	1	0	PF3D7_1034900_1	0	0	PASS	PASS	FALSE
ASV263	218	102	8	N	PF3D7_0710400	1	0	PF3D7_0710400	1	0	PASS	PASS	FALSE
ASV264	255	102	5	DD2	PF3D7_0311900	7	0	PF3D7_0311900	0	0	PASS	PASS	FALSE
ASV265	234	100	8	N	PF3D7_0207300	4	0	PF3D7_0207300	3	0	PASS	PASS	FALSE
ASV266	274	99	6	N	PF3D7_1429800	5	0	PF3D7_1352900	130	5	PASS	PASS	FALSE
ASV267	196	97	8	N	PfAMA_1	10	0	PfAMA_1	6	0	PASS	PASS	FALSE
ASV268	286	97	6	N	PF3D7_1035100	4	0	PF3D7_1035100	3	0	PASS	PASS	FALSE
ASV269	261	96	6	3D7	PF3D7_0503200	0	0	PF3D7_0503200	3	0	PASS	PASS	FALSE
ASV270	160	95	2	N	PF3D7_1302900	2	0	PF3D7_1302900	2	0	PASS	PASS	FALSE
ASV271	288	94	3	DD2	PF3D7_0711500	1	0	PF3D7_0711500	0	0	PASS	PASS	FALSE
ASV272	172	92	1	N	PF3D7_0401900	1	0	PF3D7_0401900	1	36	PASS	PASS	FALSE
ASV273	234	89	8	N	PF3D7_1250400	1	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV274	234	89	2	DD2	PF3D7_1320700	2	0	PF3D7_1320700	0	0	PASS	PASS	FALSE
ASV275	247	88	1	3D7	PF3D7_1429500	0	0	PF3D7_1429500	1	0	PASS	PASS	FALSE
ASV276	304	88	6	N	PF3D7_0103600	2	6	PF3D7_0802000	142	7	PASS	PASS	FALSE
ASV277	216	87	9	N	PF3D7_1125700	1	0	PF3D7_1125700	1	4	PASS	PASS	FALSE
ASV278	303	87	8	N	P38	2	0	P38	4	0	PASS	PASS	FALSE
ASV279	307	86	2	N	PF3D7_0217200	139	6	PF3D7_0217200	133	12	FAIL	PASS	FALSE
ASV280	222	85	2	N	PF3D7_0612900	2	0	PF3D7_0612900	2	0	PASS	PASS	FALSE
ASV281	296	85	3	3D7	PF3D7_1333200	0	0	PF3D7_1322200	122	6	PASS	PASS	FALSE
ASV282	179	83	5	N	PF3D7_0104100_1	3	0	PF3D7_1447900	92	1	PASS	PASS	FALSE
ASV283	216	83	9	3D7	PF3D7_1125700	0	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV284	226	83	10	DD2	PF3D7_1148700_1	3	0	PF3D7_1148700_1	0	0	PASS	PASS	FALSE
ASV285	288	82	6	N	PfCSP_1	7	0	PfCSP_1	2	0	PASS	PASS	FALSE
ASV286	175	81	9	3D7	PF3D7_1126100_2	0	0	PF3D7_1126100_2	1	0	PASS	PASS	FALSE
ASV287	296	80	13	N	PF3D7_1333200	1	0	PF3D7_1322200	122	6	PASS	PASS	FALSE
ASV288	220	79	2	DD2	PF3D7_1125700	0	4	PF3D7_1125700	0	0	PASS	PASS	FALSE
ASV289	282	78	2	N	B9	2	0	B9	1	0	PASS	PASS	FALSE
ASV290	236	76	7	3D7	PF3D7_1410300	0	0	PF3D7_1410300	2	0	PASS	PASS	FALSE
ASV291	258	74	7	N	PF3D7_0508900	1	0	PF3D7_0508900	1	0	PASS	PASS	FALSE
ASV292	89	74	11	N	PfMDR1_4	1	0	PfDHPS_2	19	48	PASS	PASS	FALSE
ASV293	192	74	7	N	PF3D7_1129100	1	0	PF3D7_1129100	1	0	PASS	PASS	FALSE
ASV294	301	73	6	N	PF3D7_0217200	0	6	PF3D7_0217200	0	6	PASS	PASS	FALSE
ASV295	294	72	6	N	PF3D7_1466800	1	0	PF3D7_1465800	120	8	PASS	PASS	FALSE
ASV296	162	71	10	N	PF3D7_0905600	7	3	PF3D7_1239800_1	75	2	PASS	PASS	FALSE
ASV297	285	71	6	N	PF3D7_1035700	4	0	PF3D7_1035700	8	0	PASS	PASS	FALSE
ASV298	288	71	6	N	PF3D7_0711500	2	0	PF3D7_0711500	1	0	PASS	PASS	FALSE
ASV299	152	70	2	3D7	PfDHFR_1	0	0	PfDHFR_1	2	0	PASS	PASS	FALSE
ASV300	235	69	6	N	PF3D7_1469600	4	0	PF3D7_1469600	1	0	PASS	PASS	FALSE
ASV301	35	64	5	N	PfMDR1_3	2	0	PfDHPS_2	21	6	PASS	PASS	FALSE
ASV302	239	63	6	N	PF3D7_1250100	2	0	PF3D7_1250100	1	0	PASS	PASS	FALSE
ASV303	258	63	5	3D7	PF3D7_0508900	0	0	PF3D7_0508900	2	0	PASS	PASS	FALSE
ASV304	307	63	5	N	PF3D7_0217200	138	6	PF3D7_0217200	135	12	FAIL	PASS	FALSE
ASV305	226	61	5	N	PfDHPS_1	1	0	PfDHPS_1	2	0	PASS	PASS	FALSE
ASV306	192	60	4	N	PF3D7_1129100	1	0	PF3D7_1129100	1	0	PASS	PASS	FALSE
ASV307	288	59	4	N	PfCSP_1	7	0	PfCSP_1	2	0	PASS	PASS	FALSE
ASV308	269	58	5	N	PF3D7_1352900	3	0	PF3D7_1352900	2	0	PASS	PASS	FALSE
ASV309	269	57	2	N	PF3D7_1352900	2	0	PF3D7_1352900	2	0	PASS	PASS	FALSE
ASV310	210	57	9	N	PF3D7_1224000	1	0	PF3D7_0504400	99	3	PASS	PASS	FALSE
ASV311	269	57	6	N	PF3D7_1352900	2	0	PF3D7_1352900	1	0	PASS	PASS	FALSE
ASV312	216	52	4	N	PF3D7_1125700	1	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV313	226	51	5	N	PfDHPS_1	2	0	PfDHPS_1	3	0	PASS	PASS	FALSE
ASV314	257	50	7	N	PF3D7_1409700	2	0	PF3D7_1409700	1	0	PASS	PASS	FALSE
ASV315	161	46	10	3D7	PF3D7_0212800	0	0	PF3D7_0212800	1	0	PASS	PASS	FALSE
ASV316	228	46	5	N	PF3D7_0424400	4	0	PF3D7_0424400	3	0	PASS	PASS	FALSE
ASV317	226	45	4	N	PfDHPS_1	1	0	PfDHPS_1	2	0	PASS	PASS	FALSE
ASV318	234	44	1	N	PF3D7_1455300	2	0	PF3D7_1455300	1	0	PASS	PASS	FALSE
ASV319	220	42	6	N	RhopH3	2	0	RhopH3	1	0	PASS	PASS	FALSE
ASV320	234	41	4	N	PF3D7_1250400	1	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV321	220	41	2	DD2	PF3D7_0830800_2	1	0	PF3D7_0830800_2	0	0	PASS	PASS	FALSE
ASV322	349	41	1	N	PF3D7_0217200	9	42	PF3D7_0217200	1	54	PASS	FAIL	FALSE
ASV323	161	39	3	DD2	PF3D7_0212800	1	0	PF3D7_0212800	0	0	PASS	PASS	FALSE
ASV324	274	38	1	N	MSP10	2	0	MSP10	1	0	PASS	PASS	FALSE
ASV325	288	35	4	N	PfCSP_1	10	0	PfCSP_1	6	0	PASS	PASS	FALSE
ASV326	288	32	2	N	PfCSP_1	8	0	PfCSP_1	3	0	PASS	PASS	FALSE
ASV327	281	32	2	N	B9	2	1	B9	1	1	PASS	PASS	FALSE
ASV328	203	30	4	DD2	PF3D7_1466200	2	0	PF3D7_1466200	0	0	PASS	PASS	FALSE
ASV329	255	30	4	N	PF3D7_0311900	6	0	PF3D7_0311900	1	0	PASS	PASS	FALSE
ASV330	245	28	3	N	PF3D7_1332900	1	0	PF3D7_0311900	105	10	PASS	PASS	FALSE
ASV331	303	28	2	3D7	P38	0	0	P38	2	0	PASS	PASS	FALSE
ASV332	41	26	2	N	PfDHPS_2	1	0	PfDHPS_2	2	0	PASS	PASS	FALSE
ASV333	258	25	2	N	PF3D7_0508900	2	0	PF3D7_0508900	2	0	PASS	PASS	FALSE
ASV334	154	25	4	N	PF3D7_1034900_1	2	0	PF3D7_1034900_1	1	0	PASS	PASS	FALSE
ASV335	255	24	4	N	PF3D7_0311900	4	0	PF3D7_0311900	3	0	PASS	PASS	FALSE
ASV336	285	23	2	N	PF3D7_1035700	6	0	PF3D7_1035700	6	0	PASS	PASS	FALSE
ASV337	234	21	4	N	PF3D7_1320700	2	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV338	234	21	2	N	PF3D7_0207300	4	0	PF3D7_0207300	2	0	PASS	PASS	FALSE
ASV339	239	21	3	3D7	PF3D7_1250100	0	0	PF3D7_1250100	1	0	PASS	PASS	FALSE
ASV340	28	21	1	N	PfMDR1_3	15	7	PfDHPS_2	13	13	FAIL	FAIL	TRUE
ASV341	290	21	2	DD2	PF3D7_1322200	2	0	PF3D7_1322200	0	0	PASS	PASS	FALSE
ASV342	301	21	1	N	PF3D7_0217200	1	6	PF3D7_0217200	1	6	PASS	PASS	FALSE
ASV343	228	20	5	N	PF3D7_0424400	5	0	PF3D7_0424400	4	0	PASS	PASS	FALSE
ASV344	226	20	1	N	PF3D7_0411900_1	0	1	PF3D7_0411900_1	1	1	PASS	PASS	FALSE
ASV345	258	17	2	N	PF3D7_0508900	1	0	PF3D7_0508900	3	0	PASS	PASS	FALSE
ASV346	220	17	4	N	RhopH3	2	0	RhopH3	1	0	PASS	PASS	FALSE
ASV347	178	17	1	N	PF3D7_1447900	2	0	PF3D7_1447900	3	0	PASS	PASS	FALSE
ASV348	247	16	1	N	PF3D7_0615900	2	4	PF3D7_0615900	1	1	PASS	PASS	FALSE
ASV349	218	16	1	N	PF3D7_1125700	0	2	PF3D7_1125700	0	2	PASS	PASS	FALSE
ASV350	257	15	1	N	PF3D7_1409700	1	0	PF3D7_1409700	2	0	PASS	PASS	FALSE
ASV351	198	15	2	N	PF3D7_0729700	0	1	PF3D7_0729700	3	1	PASS	PASS	FALSE
ASV352	205	15	1	N	PF3D7_1252100	99	3	PF3D7_1252100	98	3	FAIL	PASS	FALSE
ASV353	188	12	2	N	PF3D7_1475900	3	0	PF3D7_1475900	1	0	PASS	PASS	FALSE
ASV354	188	11	1	3D7	PF3D7_1475900	0	0	PF3D7_1475900	2	0	PASS	PASS	FALSE
ASV355	177	11	1	3D7	PF3D7_0830800_1	0	0	PF3D7_0830800_1	1	0	PASS	PASS	FALSE
ASV356	288	11	2	3D7	PF3D7_0711500	0	0	PF3D7_0711500	1	0	PASS	PASS	FALSE
ASV357	110	10	1	N	PfMDR1_4	49	21	CS	59	35	FAIL	FAIL	TRUE
ASV358	291	8	1	3D7	PF3D7_1126100_1	0	0	PF3D7_1126100_1	2	0	PASS	PASS	FALSE
ASV359	228	8	1	N	PF3D7_0424400	6	0	PF3D7_0424400	5	0	PASS	PASS	FALSE
ASV360	234	8	2	N	PF3D7_1320700	2	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV361	234	8	2	N	PF3D7_1320700	3	0	PF3D7_1320700	1	0	PASS	PASS	FALSE
ASV362	161	8	1	N	PF3D7_0212800	77	0	PF3D7_0212800	77	0	FAIL	PASS	FALSE
ASV363	174	8	1	N	PF3D7_1126100_2	0	1	PF3D7_1126100_2	1	1	PASS	PASS	FALSE
ASV364	288	7	1	N	PfCSP_1	8	0	PfCSP_1	3	0	PASS	PASS	FALSE
ASV365	290	7	1	N	PF3D7_1322200	2	0	PF3D7_1322200	2	0	PASS	PASS	FALSE
ASV366	168	7	2	N	PF3D7_0905600	5	9	PfDHFR_2	83	2	PASS	PASS	FALSE
ASV367	228	7	1	3D7	PF3D7_0424400	0	0	PF3D7_0424400	1	0	PASS	PASS	FALSE
ASV368	234	7	1	3D7	PF3D7_1320700	0	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV369	290	6	1	N	PF3D7_1126100_1	1	1	PF3D7_1126100_1	3	1	PASS	PASS	FALSE
ASV370	203	6	2	N	PF3D7_1466200	1	0	PF3D7_1466200	1	0	PASS	PASS	FALSE
ASV371	228	6	1	N	PF3D7_0424400	4	0	PF3D7_0424400	5	0	PASS	PASS	FALSE
ASV372	233	6	1	N	PF3D7_1250400	1	1	PF3D7_0424400	106	5	PASS	PASS	FALSE
ASV373	147	6	1	N	PF3D7_1034900_1	70	7	PF3D7_1034900_1	71	7	FAIL	PASS	FALSE
ASV374	228	6	1	N	PF3D7_0424400	5	0	PF3D7_0424400	4	0	PASS	PASS	FALSE
ASV375	262	5	1	N	PF10_0119	1	1	PF3D7_0503200	107	1	PASS	PASS	FALSE
ASV376	232	5	1	N	PF3D7_0217200	0	75	PF3D7_0217200	0	63	PASS	FAIL	FALSE
ASV377	101	5	1	N	PfMDR1_4	40	12	CS	53	44	FAIL	FAIL	FALSE
ASV378	234	4	1	N	PF3D7_0501800	0	1	PfDHPS_1	99	8	PASS	PASS	FALSE
ASV379	255	4	1	3D7	PF3D7_0311900	0	0	PF3D7_0311900	7	0	PASS	PASS	FALSE
ASV380	211	3	1	N	PF3D7_1224000	0	1	SPECT	98	3	PASS	PASS	FALSE
ASV381	209	3	1	N	PF3D7_1224000	1	1	SPECT	94	5	PASS	PASS	FALSE
ASV382	220	3	1	N	PF3D7_0830800_2	2	0	PF3D7_0830800_2	1	0	PASS	PASS	FALSE
ASV383	297	2	1	N	PF3D7_1333200	1	1	PF3D7_1322200	123	7	PASS	PASS	FALSE
ASV384	263	2	1	N	PF3D7_1473700	2	46	PF3D7_1473700	1	46	PASS	FAIL	FALSE
ASV385	203	2	1	3D7	PF3D7_1466200	0	0	PF3D7_1466200	2	0	PASS	PASS	FALSE
ASV386	226	2	1	N	PF3D7_1148700_1	4	0	PF3D7_1148700_1	1	0	PASS	PASS	FALSE
ASV387	111	1	1	N	PfMDR1_4	41	22	CS	57	34	FAIL	FAIL	FALSE
