hapid	haplength	total_reads	total_samples	strain	refid_3D7	snv_dist_from_3D7	indel_dist_from_3D7	refid_DD2	snv_dist_from_DD2	indel_dist_from_DD2	snv_filter	indel_filter	bimera
ASV253	249	1366	13	DD2	PF3D7_0809400	1	0	PF3D7_0809400	0	0	PASS	PASS	FALSE
ASV254	288	1353	15	N	PfCSP_1	8	0	PfCSP_1	3	0	PASS	PASS	FALSE
ASV255	320	1320	2	DD2	PfTRAP_1	5	0	PfTRAP_1	0	0	PASS	PASS	FALSE
ASV256	220	1211	114	N	PF3D7_0830800_2	2	0	PF3D7_0830800_2	1	0	PASS	PASS	FALSE
ASV257	176	1177	2	3D7	MSRP4	0	0	PF3D7_1018600	81	4	PASS	PASS	FALSE
ASV258	259	1058	2	DD2	PfSERA2_1	3	0	PfSERA2_1	0	0	PASS	PASS	FALSE
ASV259	234	1037	39	3D7	PF3D7_1320700	0	0	PF3D7_1320700	2	0	PASS	PASS	FALSE
ASV260	194	1020	3	DD2	PF3D7_0910000	1	0	PF3D7_0910000	0	0	PASS	PASS	FALSE
ASV261	301	1017	25	N	PF3D7_0217200	1	6	PF3D7_0217200	1	6	PASS	PASS	FALSE
ASV262	262	983	16	N	PF3D7_1473700	0	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV263	166	945	2	DD2	PF11_0373	2	0	PF11_0373	0	0	PASS	PASS	FALSE
ASV264	255	942	29	DD2	PF3D7_0311900	7	0	PF3D7_0311900	0	0	PASS	PASS	FALSE
ASV265	216	933	37	N	PF3D7_1125700	1	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV266	163	927	6	DD2	PF3D7_1464700	1	0	PF3D7_1464700	0	0	PASS	PASS	FALSE
ASV267	154	884	39	3D7	PF3D7_1034900_1	0	0	PF3D7_1034900_1	1	0	PASS	PASS	FALSE
ASV268	230	870	11	N	PF3D7_1110200	3	0	PF3D7_1469600	105	5	PASS	PASS	FALSE
ASV269	175	851	25	DD2	PF3D7_1126100_2	1	0	PF3D7_1126100_2	0	0	PASS	PASS	FALSE
ASV270	286	821	1	N	PF3D7_1035100	2	0	PF3D7_1035100	5	0	PASS	PASS	FALSE
ASV271	303	758	10	N	P38	2	0	P38	2	0	PASS	PASS	FALSE
ASV272	230	749	8	N	PF3D7_1110200	3	0	PF3D7_1469600	105	5	PASS	PASS	FALSE
ASV273	291	744	13	3D7	PF3D7_1126100_1	0	0	PF3D7_1126100_1	2	0	PASS	PASS	FALSE
ASV274	203	724	63	3D7	PF3D7_1466200	0	0	PF3D7_1466200	2	0	PASS	PASS	FALSE
ASV275	281	724	1	N	B9	2	1	B9	1	1	PASS	PASS	FALSE
ASV276	159	714	34	3D7	PF3D7_0905600	0	0	PF3D7_1302900	74	1	PASS	PASS	FALSE
ASV277	257	713	8	DD2	PF3D7_1409700	1	0	PF3D7_1409700	0	0	PASS	PASS	FALSE
ASV278	234	705	18	N	PF3D7_1250400	1	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV279	276	659	3	DD2	PF3D7_1472300	1	0	PF3D7_1472300	0	0	PASS	PASS	FALSE
ASV280	234	630	42	N	PF3D7_1320700	3	0	PF3D7_1320700	1	0	PASS	PASS	FALSE
ASV281	188	623	13	3D7	PF3D7_1475900	0	0	PF3D7_1475900	2	0	PASS	PASS	FALSE
ASV282	148	618	2	DD2	RAMA	1	0	RAMA	0	0	PASS	PASS	FALSE
ASV283	303	614	7	3D7	P38	0	0	P38	2	0	PASS	PASS	FALSE
ASV284	178	607	6	N	PF3D7_1447900	2	0	PF3D7_1447900	3	0	PASS	PASS	FALSE
ASV285	217	607	1	N	PF3D7_1473700	2	0	PF3D7_1473700	1	0	PASS	PASS	FALSE
ASV286	152	599	2	DD2	PfDHFR_1	2	0	PfDHFR_1	0	0	PASS	PASS	FALSE
ASV287	177	579	22	3D7	PF3D7_0830800_1	0	0	PF3D7_0830800_1	1	0	PASS	PASS	FALSE
ASV288	258	577	7	3D7	PF3D7_0508900	0	0	PF3D7_0508900	2	0	PASS	PASS	FALSE
ASV289	228	533	34	N	PF3D7_0424400	4	0	PF3D7_0424400	5	0	PASS	PASS	FALSE
ASV290	290	531	68	DD2	PF3D7_1322200	2	0	PF3D7_1322200	0	0	PASS	PASS	FALSE
ASV291	188	525	4	N	PF3D7_1475900	3	0	PF3D7_1475900	1	0	PASS	PASS	FALSE
ASV292	160	500	2	DD2	PF3D7_1302900	2	0	PF3D7_1302900	0	0	PASS	PASS	FALSE
ASV293	257	492	15	N	PF3D7_1409700	1	0	PF3D7_1409700	2	0	PASS	PASS	FALSE
ASV294	228	475	5	3D7	PF3D7_0424400	0	0	PF3D7_0424400	1	0	PASS	PASS	FALSE
ASV295	35	471	2	3D7	PfMDR1_3	0	0	PfDHPS_2	20	6	PASS	PASS	FALSE
ASV296	321	457	1	N	PfTRAP_1	6	1	PfTRAP_1	1	1	PASS	PASS	FALSE
ASV297	307	415	12	N	PF3D7_0217200	138	6	PF3D7_0217200	133	12	FAIL	PASS	FALSE
ASV298	211	381	1	N	PF3D7_0419900_2	1	0	PfMDR1_1	100	7	PASS	PASS	FALSE
ASV299	203	341	52	N	PF3D7_1466200	1	0	PF3D7_1466200	1	0	PASS	PASS	FALSE
ASV300	218	318	2	DD2	GEST	2	0	GEST	0	0	PASS	PASS	FALSE
ASV301	218	309	1	N	GEST	1	0	GEST	1	0	PASS	PASS	FALSE
ASV302	226	306	13	N	PF3D7_1148700_1	4	0	PF3D7_1148700_1	1	0	PASS	PASS	FALSE
ASV303	276	295	2	DD2	PF3D7_1353100	3	0	PF3D7_1353100	0	0	PASS	PASS	FALSE
ASV304	262	285	9	N	PF3D7_1473700	2	45	PF3D7_1473700	1	45	PASS	FAIL	FALSE
ASV305	355	271	17	N	PF3D7_0217200	2	48	PF3D7_0217200	1	60	PASS	FAIL	FALSE
ASV306	349	269	8	N	PF3D7_0217200	9	42	PF3D7_0217200	1	54	PASS	FAIL	FALSE
ASV307	168	240	16	N	PF3D7_0905600	5	9	PfDHFR_2	83	2	PASS	PASS	FALSE
ASV308	251	240	1	N	PF3D7_0827100	2	0	PF3D7_0827100	4	0	PASS	PASS	FALSE
ASV309	147	229	3	N	PF3D7_1022000	1	0	RAMA	75	1	PASS	PASS	FALSE
ASV310	203	222	21	DD2	PF3D7_1466200	2	0	PF3D7_1466200	0	0	PASS	PASS	FALSE
ASV311	337	220	1	N	PfTRAP_1	146	17	PfTRAP_1	148	17	FAIL	PASS	FALSE
ASV312	211	219	1	N	PF3D7_0419900_2	1	0	PfMDR1_1	98	7	PASS	PASS	FALSE
ASV313	251	212	1	N	PF3D7_0827100	1	0	PF3D7_0827100	3	0	PASS	PASS	FALSE
ASV314	276	208	2	DD2	PF3D7_0525100	2	0	PF3D7_0525100	0	0	PASS	PASS	FALSE
ASV315	156	201	1	N	MAL13P1.50	0	2	PF3D7_0724700	73	1	PASS	PASS	FALSE
ASV316	219	196	1	N	Pfs16	2	0	Pfs16	2	0	PASS	PASS	FALSE
ASV317	217	195	1	N	PF3D7_1473700	2	0	PF3D7_1473700	1	0	PASS	PASS	FALSE
ASV318	288	189	10	N	PfCSP_1	8	0	PfCSP_1	3	0	PASS	PASS	FALSE
ASV319	259	188	1	N	PfSERA2_1	5	0	PfSERA2_1	2	0	PASS	PASS	FALSE
ASV320	206	172	1	N	PF3D7_1252100	2	0	PF3D7_1252100	3	0	PASS	PASS	FALSE
ASV321	237	161	1	N	PfKelch13C580Y	1	0	PF3D7_1469600	107	10	PASS	PASS	FALSE
ASV322	209	161	1	N	PF3D7_0807800	1	0	PF3D7_0401900	93	1	PASS	PASS	FALSE
ASV323	298	160	3	N	PF3D7_0217200	0	9	PF3D7_0217200	9	3	PASS	PASS	FALSE
ASV324	296	156	8	3D7	PF3D7_1333200	0	0	PF3D7_1322200	122	6	PASS	PASS	FALSE
ASV325	220	151	19	3D7	PF3D7_0830800_2	0	0	PF3D7_0830800_2	1	0	PASS	PASS	FALSE
ASV326	320	147	1	N	PfTRAP_1	7	0	PfTRAP_1	2	0	PASS	PASS	FALSE
ASV327	194	146	1	N	PF3D7_0910000	1	0	PF3D7_0910000	2	0	PASS	PASS	FALSE
ASV328	211	145	1	N	PF3D7_0419900_2	1	0	SPECT	98	3	PASS	PASS	FALSE
ASV329	281	135	1	N	B9	1	1	B9	0	1	PASS	PASS	FALSE
ASV330	172	132	1	N	PF3D7_0401900	2	0	PF3D7_0401900	2	36	PASS	PASS	FALSE
ASV331	291	130	2	DD2	PF3D7_1126100_1	2	0	PF3D7_1126100_1	0	0	PASS	PASS	FALSE
ASV332	165	125	1	N	PF3D7_0806300	2	0	PF3D7_0806300	1	0	PASS	PASS	FALSE
ASV333	234	121	2	DD2	PF3D7_0207300	4	0	PF3D7_0207300	0	0	PASS	PASS	FALSE
ASV334	93	119	4	N	PfMDR1_4	42	4	CS	38	52	FAIL	PASS	FALSE
ASV335	199	117	2	DD2	PF3D7_0729700	4	0	PF3D7_0729700	0	0	PASS	PASS	FALSE
ASV336	211	116	1	N	PF3D7_0419900_2	1	0	SPECT	101	3	PASS	PASS	FALSE
ASV337	307	112	5	N	PF3D7_0217200	138	6	PF3D7_0217200	135	12	FAIL	PASS	FALSE
ASV338	240	112	1	N	PF3D7_0806200	4	0	PF3D7_0806200	1	0	PASS	PASS	FALSE
ASV339	178	112	1	N	PF3D7_1447900	1	0	PF3D7_1447900	2	0	PASS	PASS	FALSE
ASV340	214	109	1	N	PF3D7_0422500	1	0	PF3D7_0422500	2	0	PASS	PASS	FALSE
ASV341	154	105	1	N	PF3D7_1034900_1	2	0	PF3D7_1034900_1	1	0	PASS	PASS	FALSE
ASV342	283	102	1	N	PF3D7_1408100_1	1	0	PF3D7_0525100	133	7	PASS	PASS	FALSE
ASV343	135	100	1	N	RAMA	62	13	RAMA	62	13	FAIL	PASS	FALSE
ASV344	196	98	2	DD2	PfAMA_1	6	0	PfAMA_1	0	0	PASS	PASS	FALSE
ASV345	208	95	2	DD2	PfMDR1_1	2	0	PfMDR1_1	0	0	PASS	PASS	FALSE
ASV346	292	87	1	N	PF3D7_1473700	1	75	PF3D7_0217200	134	5	PASS	FAIL	FALSE
ASV347	194	86	1	N	PF3D7_0910000	1	0	PF3D7_0910000	2	0	PASS	PASS	FALSE
ASV348	261	85	2	DD2	PF3D7_0503200	3	0	PF3D7_0503200	0	0	PASS	PASS	FALSE
ASV349	257	83	1	3D7	PF3D7_1409700	0	0	PF3D7_1409700	1	0	PASS	PASS	FALSE
ASV350	179	74	2	3D7	PF3D7_0104100_1	0	0	PF3D7_1447900	93	1	PASS	PASS	FALSE
ASV351	298	73	2	3D7	PF3D7_0103600	0	0	PF3D7_1465800	126	10	PASS	PASS	FALSE
ASV352	287	73	1	N	PF3D7_1035100	6	1	PF3D7_1035100	3	1	PASS	PASS	FALSE
ASV353	205	72	10	N	MSRP3	97	3	PF3D7_0401900	101	3	FAIL	PASS	FALSE
ASV354	288	70	3	DD2	PF3D7_0711500	1	0	PF3D7_0711500	0	0	PASS	PASS	FALSE
ASV355	216	69	5	3D7	PF3D7_1125700	0	0	PF3D7_1125700	0	4	PASS	PASS	FALSE
ASV356	188	69	2	DD2	PF3D7_1475900	2	0	PF3D7_1475900	0	0	PASS	PASS	FALSE
ASV357	218	68	2	DD2	PF3D7_0710400	2	0	PF3D7_0710400	0	0	PASS	PASS	FALSE
ASV358	122	67	6	N	RAMA	51	26	RAMA	54	26	FAIL	FAIL	FALSE
ASV359	185	67	1	N	PF3D7_1018600	88	2	PF3D7_1018600	87	5	FAIL	PASS	FALSE
ASV360	122	65	7	N	RAMA	51	26	CS	54	23	FAIL	FAIL	FALSE
ASV361	205	65	7	N	MSRP3	98	3	PF3D7_0401900	102	3	FAIL	PASS	FALSE
ASV362	239	65	1	3D7	PF3D7_1250100	0	0	PF3D7_1250100	1	0	PASS	PASS	FALSE
ASV363	295	64	2	DD2	PF3D7_0217200	0	12	PF3D7_0217200	0	0	PASS	PASS	FALSE
ASV364	269	63	2	DD2	PF3D7_1352900	3	0	PF3D7_1352900	0	0	PASS	PASS	FALSE
ASV365	258	61	2	DD2	PF3D7_0508900	2	0	PF3D7_0508900	0	0	PASS	PASS	FALSE
ASV366	263	59	2	DD2	PF3D7_1302700	2	0	PF3D7_1302700	0	0	PASS	PASS	FALSE
ASV367	234	56	2	3D7	PF3D7_1250400	0	0	PF3D7_1320700	103	2	PASS	PASS	FALSE
ASV368	255	53	6	N	PF3D7_0311900	1	0	PF3D7_0311900	6	0	PASS	PASS	FALSE
ASV369	33	52	1	N	PfMDR1_3	19	2	PfDHPS_2	21	8	FAIL	PASS	TRUE
ASV370	161	51	7	DD2	PF3D7_0212800	1	0	PF3D7_0212800	0	0	PASS	PASS	FALSE
ASV371	135	50	1	N	CS	76	10	PF3D7_0724700	55	20	FAIL	PASS	FALSE
ASV372	288	45	2	DD2	PfCSP_1	5	0	PfCSP_1	0	0	PASS	PASS	FALSE
ASV373	255	44	7	N	PF3D7_0311900	3	0	PF3D7_0311900	4	0	PASS	PASS	FALSE
ASV374	33	44	2	N	PfMDR1_3	18	2	PfDHPS_2	20	8	FAIL	PASS	TRUE
ASV375	180	37	2	N	PF3D7_1447900	92	4	PF3D7_1447900	92	4	FAIL	PASS	FALSE
ASV376	162	37	1	N	MAL13P1.50	66	8	PF3D7_0212800	82	1	FAIL	PASS	FALSE
ASV377	183	36	3	N	PF3D7_1018600	78	8	PF3D7_1018600	77	7	FAIL	PASS	FALSE
ASV378	292	36	3	N	PF3D7_1473700	1	75	PF3D7_0217200	132	5	PASS	FAIL	FALSE
ASV379	150	35	2	N	RAMA	70	2	RAMA	70	2	FAIL	PASS	FALSE
ASV380	136	33	1	N	PF3D7_0401900	1	36	PF3D7_0724700	62	19	PASS	FAIL	FALSE
ASV381	180	32	2	DD2	PF3D7_1018600	0	3	PF3D7_1018600	0	0	PASS	PASS	FALSE
ASV382	186	32	2	DD2	PF3D7_1346400	1	0	PF3D7_1346400	0	0	PASS	PASS	FALSE
ASV383	73	32	2	3D7	PfMDR1_2	0	0	PfDHPS_2	19	32	PASS	PASS	FALSE
ASV384	200	32	1	N	PF3D7_0729700	1	1	PF3D7_0729700	3	1	PASS	PASS	FALSE
ASV385	303	31	2	DD2	P38	2	0	P38	0	0	PASS	PASS	FALSE
ASV386	337	29	1	N	PfTRAP_1	148	17	PfTRAP_1	150	17	FAIL	PASS	TRUE
ASV387	226	29	1	N	PF3D7_1148700_1	4	0	PF3D7_1148700_1	1	0	PASS	PASS	FALSE
ASV388	211	29	1	N	PF3D7_1224000	93	1	PF3D7_0211700	0	45	FAIL	PASS	FALSE
ASV389	120	29	1	N	RAMA	47	28	RAMA	47	28	FAIL	FAIL	TRUE
ASV390	137	28	1	N	PF3D7_0724700	55	18	PF3D7_0724700	54	18	FAIL	FAIL	FALSE
ASV391	179	28	5	N	MSRP4	87	3	PF3D7_1018600	87	3	FAIL	PASS	FALSE
ASV392	247	28	1	N	PF3D7_0615900	2	4	PF3D7_0615900	1	1	PASS	PASS	FALSE
ASV393	112	27	1	N	PfMDR1_4	43	23	CS	58	33	FAIL	FAIL	FALSE
ASV394	229	27	1	N	PfSERA2_1	4	30	PfSERA2_1	1	30	PASS	FAIL	FALSE
ASV395	255	26	3	3D7	PF3D7_0311900	0	0	PF3D7_0311900	7	0	PASS	PASS	FALSE
ASV396	174	26	2	N	PF3D7_1126100_2	0	1	PF3D7_1126100_2	1	1	PASS	PASS	FALSE
ASV397	178	26	2	DD2	PF3D7_1447900	1	0	PF3D7_1447900	0	0	PASS	PASS	FALSE
ASV398	218	25	3	N	PF3D7_1125700	0	2	PF3D7_1125700	0	2	PASS	PASS	FALSE
ASV399	337	25	1	N	PfTRAP_1	146	17	PfTRAP_1	148	17	FAIL	PASS	TRUE
ASV400	151	25	1	N	PfDHFR_1	84	1	PfDHFR_1	85	1	FAIL	PASS	FALSE
ASV401	41	24	1	DD2	PfDHPS_2	1	0	PfDHPS_2	0	0	PASS	PASS	FALSE
ASV402	244	23	1	N	PF3D7_0935400	3	0	PF3D7_0935400	1	0	PASS	PASS	FALSE
ASV403	226	23	2	DD2	PfDHPS_1	1	0	PfDHPS_1	0	0	PASS	PASS	FALSE
ASV404	126	22	1	N	PF3D7_1022000	53	21	RAMA	55	24	FAIL	FAIL	FALSE
ASV405	183	22	1	3D7	PF3D7_1018600	0	0	PF3D7_1018600	0	3	PASS	PASS	FALSE
ASV406	157	20	4	N	GRP94	75	3	PF3D7_0212800	71	6	FAIL	PASS	FALSE
ASV407	306	19	1	N	PF3D7_0217200	139	5	PF3D7_0217200	136	11	FAIL	PASS	TRUE
ASV408	163	19	1	N	PF3D7_0401900	75	9	PF3D7_1464700	89	2	FAIL	PASS	FALSE
ASV409	148	19	1	N	RAMA	69	4	RAMA	69	4	FAIL	PASS	FALSE
ASV410	109	18	1	N	PfMDR1_4	40	20	CS	53	36	FAIL	FAIL	TRUE
ASV411	92	18	1	N	PfMDR1_4	41	5	CS	42	53	FAIL	PASS	TRUE
ASV412	280	18	1	N	PF3D7_1472300	2	4	PF3D7_1472300	1	4	PASS	PASS	FALSE
ASV413	220	17	2	DD2	PF3D7_1125700	0	4	PF3D7_1125700	0	0	PASS	PASS	FALSE
ASV414	150	17	1	N	PF3D7_0724700	70	5	PF3D7_0724700	71	5	FAIL	PASS	FALSE
ASV415	155	17	1	N	PF3D7_0724700	72	0	PF3D7_0724700	71	0	FAIL	PASS	TRUE
ASV416	149	16	1	N	PF3D7_0905600	67	10	PF3D7_0724700	69	6	FAIL	PASS	FALSE
ASV417	152	16	2	N	GRP94	69	4	PfDHFR_1	77	4	FAIL	PASS	FALSE
ASV418	216	16	1	N	PF3D7_1472300	1	60	PF3D7_1472300	0	60	PASS	FAIL	FALSE
ASV419	87	16	1	N	PfMDR1_4	45	2	PfDHPS_2	22	46	FAIL	PASS	FALSE
ASV420	150	16	1	N	RAMA	69	6	RAMA	69	6	FAIL	PASS	TRUE
ASV421	228	16	1	DD2	PF3D7_0424400	1	0	PF3D7_0424400	0	0	PASS	PASS	FALSE
ASV422	289	15	4	N	PF3D7_1322200	2	1	PF3D7_1322200	0	1	PASS	PASS	FALSE
ASV423	54	15	1	N	PfDHPS_2	15	13	PfDHPS_2	15	13	FAIL	FAIL	TRUE
ASV424	113	15	1	N	PfMDR1_4	40	24	CS	46	32	FAIL	FAIL	FALSE
ASV425	239	15	2	DD2	PF3D7_1250100	1	0	PF3D7_1250100	0	0	PASS	PASS	FALSE
ASV426	93	15	1	N	PfMDR1_4	47	4	CS	45	52	FAIL	PASS	FALSE
ASV427	70	15	1	N	PfMDR1_2	36	3	PfDHPS_2	10	29	FAIL	PASS	TRUE
ASV428	263	14	1	N	PSOP24	1	33	PF3D7_1302700	120	4	PASS	FAIL	TRUE
ASV429	167	14	1	N	PF3D7_0411900_1	0	58	PF3D7_0411900_1	1	58	PASS	FAIL	FALSE
ASV430	308	14	1	N	PF3D7_0217200	137	7	PF3D7_0217200	132	13	FAIL	PASS	FALSE
ASV431	89	13	1	N	PfMDR1_4	47	0	PfDHPS_2	19	48	FAIL	PASS	TRUE
ASV432	308	13	1	N	PF3D7_0217200	138	7	PF3D7_0217200	132	13	FAIL	PASS	FALSE
ASV433	141	13	1	N	CS	70	6	RAMA	66	7	FAIL	PASS	FALSE
ASV434	39	13	1	N	PfDHPS_2	22	2	PfDHPS_2	22	2	FAIL	PASS	FALSE
ASV435	217	13	1	N	PF3D7_1035100	4	69	PF3D7_1035100	1	69	PASS	FAIL	FALSE
ASV436	61	13	1	N	PfMDR1_2	25	12	PfDHPS_2	19	20	FAIL	FAIL	TRUE
ASV437	115	13	1	N	PfMDR1_4	38	26	CS	58	30	FAIL	FAIL	FALSE
ASV438	122	12	1	N	RAMA	51	26	CS	55	23	FAIL	FAIL	FALSE
ASV439	193	12	1	N	PF3D7_1418100	90	3	PF3D7_1418100	89	3	FAIL	PASS	FALSE
ASV440	123	12	1	N	RAMA	51	25	CS	54	22	FAIL	FAIL	FALSE
ASV441	101	12	1	N	PfMDR1_4	47	12	CS	49	44	FAIL	FAIL	TRUE
ASV442	177	11	1	N	PF3D7_0401900	79	5	PF3D7_1126100_2	95	2	FAIL	PASS	FALSE
ASV443	101	11	2	N	PfMDR1_4	40	12	CS	53	44	FAIL	FAIL	FALSE
ASV444	114	11	1	N	PfMDR1_4	42	25	CS	51	31	FAIL	FAIL	FALSE
ASV445	295	11	1	N	PF3D7_1466800	1	1	PF3D7_1465800	120	9	PASS	PASS	FALSE
ASV446	183	11	1	N	PF3D7_0104100_1	82	4	PF3D7_0830800_1	77	10	FAIL	PASS	FALSE
ASV447	135	11	1	N	RAMA	62	13	RAMA	62	13	FAIL	PASS	FALSE
ASV448	250	11	1	N	PF3D7_0809400	2	1	PF3D7_0809400	1	1	PASS	PASS	FALSE
ASV449	222	11	1	N	PF10_0119	0	39	PF3D7_0830800_2	97	2	PASS	FAIL	FALSE
ASV450	185	11	1	N	PF3D7_0104100_1	84	6	PF3D7_1475900	88	3	FAIL	PASS	FALSE
ASV451	134	10	1	N	CS	75	11	CS	75	11	FAIL	PASS	FALSE
ASV452	293	10	1	N	PSOP24	130	7	PF3D7_0217200	133	4	FAIL	PASS	FALSE
ASV453	164	10	1	N	PF3D7_0401900	76	10	PF3D7_0806300	84	1	FAIL	PASS	FALSE
ASV454	112	10	1	N	PfMDR1_4	37	23	CS	46	33	FAIL	FAIL	FALSE
ASV455	194	10	1	N	PfSERA2_1	3	65	PfSERA2_1	1	65	PASS	FAIL	FALSE
ASV456	81	10	1	N	PfMDR1_4	33	8	PfDHPS_2	16	40	FAIL	PASS	FALSE
ASV457	170	10	1	N	PF3D7_0830800_1	76	7	PF3D7_0830800_1	77	7	FAIL	PASS	FALSE
ASV458	114	10	1	N	PfMDR1_4	41	25	RAMA	42	34	FAIL	FAIL	FALSE
ASV459	176	10	1	N	PF3D7_1126100_2	0	1	PF3D7_1126100_2	1	1	PASS	PASS	FALSE
ASV460	123	9	1	N	CS	55	22	CS	56	22	FAIL	FAIL	FALSE
ASV461	153	9	1	N	GRP94	69	5	PfDHFR_1	75	7	FAIL	PASS	FALSE
ASV462	188	9	1	N	PF3D7_1340400	1	66	PF3D7_1340400	0	66	PASS	FAIL	FALSE
ASV463	103	9	1	N	PfMDR1_4	38	14	CS	44	42	FAIL	FAIL	FALSE
ASV464	196	9	2	N	PfAMA_1	97	2	PF3D7_0211700	0	60	FAIL	PASS	FALSE
ASV465	120	9	2	N	CS	52	25	CS	53	25	FAIL	FAIL	FALSE
ASV466	158	9	1	N	GRP94	68	2	PF3D7_0724700	77	3	FAIL	PASS	FALSE
ASV467	85	9	1	N	PfMDR1_4	37	4	PfDHPS_2	18	44	FAIL	PASS	FALSE
ASV468	209	9	1	N	PF3D7_0807800	92	0	PF3D7_1252100	94	5	FAIL	PASS	FALSE
ASV469	157	9	1	N	PF3D7_0212800	72	6	PF3D7_0212800	72	6	FAIL	PASS	FALSE
ASV470	182	9	1	N	Pf113	80	4	PF3D7_0830800_1	79	9	FAIL	PASS	FALSE
ASV471	289	9	1	N	PfCSP_1	8	1	PfCSP_1	3	1	PASS	PASS	FALSE
ASV472	96	8	1	N	PfMDR1_4	40	7	CS	47	49	FAIL	PASS	FALSE
ASV473	241	8	1	N	PF3D7_0217200	0	66	PF3D7_0217200	0	54	PASS	FAIL	FALSE
ASV474	104	8	1	N	PfMDR1_4	40	15	CS	49	41	FAIL	FAIL	FALSE
ASV475	320	8	1	N	PfTRAP_1	7	0	PfTRAP_1	2	0	PASS	PASS	FALSE
ASV476	185	8	1	N	Pf113	83	7	PF3D7_0827100	2	66	FAIL	PASS	TRUE
ASV477	178	8	1	N	Pf113	75	0	PF3D7_0830800_1	84	3	FAIL	PASS	FALSE
ASV478	103	7	1	N	PfMDR1_4	39	14	CS	43	42	FAIL	FAIL	FALSE
ASV479	82	7	1	N	PfMDR1_4	44	7	PfDHPS_2	15	41	FAIL	PASS	TRUE
ASV480	226	7	1	N	PfSERA2_1	5	33	PfSERA2_1	2	33	PASS	FAIL	FALSE
ASV481	157	7	1	N	GRP94	0	1	PF3D7_1464700	70	6	PASS	PASS	FALSE
ASV482	117	7	1	N	RAMA	43	31	RAMA	43	31	FAIL	FAIL	TRUE
ASV483	178	7	1	N	MSRP4	88	2	PF3D7_1018600	85	4	FAIL	PASS	FALSE
ASV484	297	7	1	N	PF3D7_1333200	1	1	PF3D7_1322200	123	7	PASS	PASS	FALSE
ASV485	90	7	1	N	PfMDR1_4	42	1	PfDHPS_2	12	49	FAIL	PASS	TRUE
ASV486	68	7	1	N	PfMDR1_2	33	5	PfDHPS_2	17	27	FAIL	PASS	FALSE
ASV487	217	7	1	N	PF3D7_0827100	2	34	PF3D7_0827100	0	34	PASS	FAIL	FALSE
ASV488	145	7	1	N	CS	2	0	CS	3	0	PASS	PASS	FALSE
ASV489	159	7	1	N	PF3D7_0905600	72	2	PF3D7_0212800	84	2	FAIL	PASS	FALSE
ASV490	117	6	1	N	RAMA	46	31	RAMA	46	31	FAIL	FAIL	FALSE
ASV491	122	6	1	N	RAMA	51	26	RAMA	52	26	FAIL	FAIL	FALSE
ASV492	192	6	1	N	PF3D7_1129100	91	0	PF3D7_1475900	86	4	FAIL	PASS	FALSE
ASV493	154	6	1	N	PF3D7_0724700	76	1	PF3D7_0724700	76	1	FAIL	PASS	FALSE
ASV494	167	6	1	N	PF3D7_1448500	74	3	PF3D7_1448500	75	3	FAIL	PASS	FALSE
ASV495	184	6	1	N	PF3D7_1475900	83	4	PF3D7_1346400	87	2	FAIL	PASS	TRUE
ASV496	178	6	1	N	PF3D7_0401900	77	6	PF3D7_1018600	98	2	FAIL	PASS	FALSE
ASV497	93	6	1	N	PfMDR1_4	43	4	CS	38	52	FAIL	PASS	FALSE
ASV498	150	6	1	N	PF3D7_0724700	72	5	PF3D7_0724700	71	5	FAIL	PASS	FALSE
ASV499	112	6	1	N	PfMDR1_4	38	23	CS	47	33	FAIL	FAIL	FALSE
ASV500	291	6	1	N	PF3D7_1322200	2	1	PF3D7_1322200	0	1	PASS	PASS	FALSE
ASV501	116	6	1	N	PfMDR1_4	42	27	CS	60	29	FAIL	FAIL	FALSE
ASV502	91	6	1	N	PfMDR1_4	48	2	PfDHPS_2	13	50	FAIL	PASS	FALSE
ASV503	284	6	1	N	PF3D7_1354200	124	9	PfCSP_1	137	4	FAIL	PASS	FALSE
ASV504	136	6	1	N	CS	68	9	CS	68	9	FAIL	PASS	FALSE
ASV505	177	6	1	N	PF3D7_1447900	85	5	PF3D7_1447900	86	5	FAIL	PASS	FALSE
ASV506	186	6	1	N	PF3D7_0905600	7	27	PF3D7_0220800	82	2	PASS	FAIL	FALSE
ASV507	114	6	1	N	PfMDR1_4	39	25	CS	57	31	FAIL	FAIL	FALSE
ASV508	274	6	1	N	PF3D7_1473700	1	57	PF3D7_1473700	0	57	PASS	FAIL	TRUE
ASV509	138	5	1	N	PF3D7_1022000	62	9	RAMA	58	10	FAIL	PASS	FALSE
ASV510	201	5	1	N	PF3D7_1473700	30	16	PF3D7_1473700	29	16	PASS	PASS	FALSE
ASV511	206	5	1	N	PF3D7_0411900_1	3	19	PF3D7_0411900_1	4	19	PASS	PASS	FALSE
ASV512	331	5	1	N	PF3D7_0211700	0	45	PF3D7_0211700	0	75	PASS	FAIL	FALSE
ASV513	143	5	1	N	CS	81	2	CS	81	2	FAIL	PASS	FALSE
ASV514	198	5	1	N	PF3D7_1475900	80	10	PF3D7_1475900	78	10	FAIL	PASS	FALSE
ASV515	226	5	1	N	PF3D7_0211700	0	60	PF3D7_0211700	0	30	PASS	FAIL	FALSE
